Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"80.11500","0.42857","0.22756"
"80.21500","0.39802","0.15240"
"80.31500","0.36792","0.10935"
"80.41500","0.33759","0.07773"
"80.51500","0.30710","0.05345"
"80.61500","0.27667","0.03969"
"80.71500","0.24615","0.02154"
"80.81500","0.21551","0.02473"
"80.91500","0.18521","0.01560"
"81.01500","0.15504","0.01118"
"81.11500","0.12474","0.00001"
"81.21500","0.09408","-0.00193"
"81.31500","0.06359","-0.00783"
"81.41500","0.03317","-0.00497"
"81.45700","0.02027","-0.00743"
"81.45800","0.01996","-0.00747"
"81.45900","0.01966","-0.00761"
"81.55900","0.02016","0.00969"
"81.65900","0.05386","0.00872"
"81.75900","0.08505","0.01426"
"81.85900","0.11549","0.02619"
"81.95900","0.14598","0.03135"
"82.05900","0.17658","0.04539"
"82.15900","0.20718","0.05906"
"82.25900","0.23781","0.08107"
"82.35900","0.26791","0.10693"
"82.45900","0.29823","0.13794"
"82.55900","0.32858","0.20434"
"82.65900","0.35907","0.27536"
"82.75900","0.38953","0.37633"
"82.84800","0.41698","0.50090"
"82.84900","0.41729","0.50248"
"82.85000","0.41759","0.50408"
"82.86000","0.42062","0.51910"
"82.87000","0.42359","0.52983"
"82.88000","0.42655","0.54561"
"82.89000","0.42948","0.56089"
"82.90000","0.43239","0.57206"
"82.91000","0.43481","0.57902"
"82.92000","0.43651","0.58865"
"82.93000","0.43786","0.59974"
"82.94000","0.43938","0.61204"
"82.95000","0.44156","0.62699"
"82.96000","0.44459","0.65004"
"82.97000","0.44828","0.67265"
"82.98000","0.45228","0.69926"
"82.99000","0.45629","0.73146"
"83.00000","0.46015","0.76017"
"83.01000","0.46379","0.78238"
"83.02000","0.46724","0.80461"
"83.03000","0.47055","0.82561"
"83.04000","0.47382","0.84623"
"83.05000","0.47708","0.87452"
"83.06000","0.48035","0.90536"
"83.07000","0.48360","0.93420"
"83.08000","0.48682","0.96631"
"83.09000","0.48997","0.99512"
"83.10000","0.49306","1.01962"
"83.11000","0.49609","1.04052"
"83.12000","0.49908","1.06478"
"83.13000","0.50204","1.09113"
"83.14000","0.50500","1.11690"
"83.15000","0.50799","1.15085"
"83.16000","0.51104","1.18698"
"83.17000","0.51415","1.22091"
"83.18000","0.51730","1.25752"
"83.19000","0.52045","1.29562"
"83.20000","0.52357","1.33163"
"83.21000","0.52665","1.36989"
"83.22000","0.52970","1.40714"
"83.23000","0.53272","1.44050"
"83.24000","0.53570","1.47615"
"83.25000","0.53865","1.51349"
"83.26000","0.54160","1.55475"
"83.27000","0.54456","1.59665"
"83.28000","0.54756","1.64311"
"83.29000","0.55062","1.68572"
"83.30000","0.55372","1.73130"
"83.31000","0.55684","1.78073"
"83.32000","0.55994","1.83004"
"83.33000","0.56303","1.87940"
"83.34000","0.56608","1.93089"
"83.35000","0.56912","1.98133"
"83.36000","0.57213","2.03253"
"83.37000","0.57511","2.08533"
"83.38000","0.57810","2.14063"
"83.39000","0.58112","2.19760"
"83.40000","0.58419","2.25623"
"83.41000","0.58731","2.31496"
"83.42000","0.59046","2.37359"
"83.43000","0.59361","2.43642"
"83.44000","0.59673","2.50238"
"83.45000","0.59981","2.56663"
"83.46000","0.60286","2.63498"
"83.47000","0.60588","2.70562"
"83.48000","0.60889","2.77407"
"83.49000","0.61189","2.84346"
"83.50000","0.61492","2.91505"
"83.51000","0.61796","2.98609"
"83.52000","0.62104","3.06462"
"83.53000","0.62412","3.14242"
"83.54000","0.62720","3.22051"
"83.55000","0.63025","3.29702"
"83.56000","0.63328","3.38066"
"83.57000","0.63627","3.46654"
"83.58000","0.63926","3.54666"
"83.59000","0.64224","3.63059"
"83.60000","0.64522","3.71525"
"83.61000","0.64822","3.80256"
"83.62000","0.65126","3.89313"
"83.63000","0.65434","3.98847"
"83.64000","0.65747","4.08218"
"83.65000","0.66060","4.17869"
"83.66000","0.66369","4.28231"
"83.67000","0.66673","4.38109"
"83.68000","0.66972","4.48291"
"83.69000","0.67268","4.59042"
"83.70000","0.67565","4.69395"
"83.71000","0.67861","4.79553"
"83.72000","0.68158","4.90343"
"83.73000","0.68458","5.01254"
"83.74000","0.68762","5.11971"
"83.75000","0.69072","5.23869"
"83.76000","0.69384","5.36424"
"83.77000","0.69697","5.48681"
"83.78000","0.70007","5.61407"
"83.79000","0.70312","5.74275"
"83.80000","0.70612","5.86628"
"83.81000","0.70908","5.98920"
"83.82000","0.71203","6.11665"
"83.83000","0.71498","6.24692"
"83.84000","0.71794","6.38222"
"83.85000","0.72095","6.52054"
"83.86000","0.72401","6.65823"
"83.87000","0.72712","6.79841"
"83.88000","0.73026","6.94538"
"83.89000","0.73340","7.09222"
"83.90000","0.73654","7.23892"
"83.91000","0.73964","7.38564"
"83.92000","0.74269","7.53211"
"83.93000","0.74569","7.68122"
"83.94000","0.74865","7.83455"
"83.95000","0.75158","7.99027"
"83.96000","0.75451","8.14235"
"83.97000","0.75748","8.29856"
"83.98000","0.76050","8.46406"
"83.99000","0.76359","8.63398"
"84.00000","0.76672","8.80682"
"84.01000","0.76987","8.98059"
"84.02000","0.77302","9.15492"
"84.03000","0.77615","9.32778"
"84.04000","0.77924","9.50057"
"84.05000","0.78231","9.67714"
"84.06000","0.78533","9.85607"
"84.07000","0.78832","10.03522"
"84.08000","0.79131","10.21807"
"84.09000","0.79431","10.39947"
"84.10000","0.79735","10.58801"
"84.11000","0.80041","10.78269"
"84.12000","0.80350","10.97474"
"84.13000","0.80659","11.17023"
"84.14000","0.80967","11.36198"
"84.15000","0.81274","11.55173"
"84.16000","0.81580","11.74597"
"84.17000","0.81883","11.94530"
"84.18000","0.82183","12.14349"
"84.19000","0.82479","12.34184"
"84.20000","0.82776","12.54290"
"84.21000","0.83074","12.74694"
"84.22000","0.83377","12.95523"
"84.23000","0.83684","13.16880"
"84.24000","0.83993","13.38851"
"84.25000","0.84302","13.61193"
"84.26000","0.84610","13.83478"
"84.27000","0.84916","14.05276"
"84.28000","0.85220","14.26773"
"84.29000","0.85523","14.48236"
"84.30000","0.85824","14.69690"
"84.31000","0.86125","14.91479"
"84.32000","0.86426","15.13550"
"84.33000","0.86729","15.35961"
"84.34000","0.87034","15.59253"
"84.35000","0.87340","15.83466"
"84.36000","0.87647","16.07634"
"84.37000","0.87952","16.31455"
"84.38000","0.88256","16.55657"
"84.39000","0.88557","16.79391"
"84.40000","0.88856","17.02644"
"84.41000","0.89155","17.25372"
"84.42000","0.89454","17.48326"
"84.43000","0.89754","17.71654"
"84.44000","0.90058","17.95768"
"84.45000","0.90367","18.20596"
"84.46000","0.90678","18.45678"
"84.47000","0.90988","18.71137"
"84.48000","0.91296","18.96392"
"84.49000","0.91601","19.21821"
"84.50000","0.91903","19.47109"
"84.51000","0.92202","19.72428"
"84.52000","0.92499","19.97114"
"84.53000","0.92797","20.21839"
"84.54000","0.93095","20.46727"
"84.55000","0.93397","20.71800"
"84.56000","0.93704","20.97200"
"84.57000","0.94017","21.23758"
"84.58000","0.94334","21.50721"
"84.59000","0.94650","21.77671"
"84.60000","0.94962","22.04367"
"84.61000","0.95268","22.30810"
"84.62000","0.95568","22.57360"
"84.63000","0.95865","22.83923"
"84.64000","0.96161","23.10390"
"84.65000","0.96457","23.36612"
"84.66000","0.96755","23.63611"
"84.67000","0.97058","23.91190"
"84.68000","0.97367","24.19099"
"84.69000","0.97680","24.47419"
"84.70000","0.97996","24.75982"
"84.71000","0.98311","25.04293"
"84.72000","0.98624","25.32602"
"84.73000","0.98931","25.60846"
"84.74000","0.99232","25.88270"
"84.75000","0.99527","26.15554"
"84.76000","0.99819","26.42882"
"84.77000","1.00110","26.70306"
"84.78000","1.00402","26.98245"
"84.79000","1.00698","27.26801"
"84.80000","1.01000","27.55854"
"84.81000","1.01309","27.85402"
"84.82000","1.01623","28.15622"
"84.83000","1.01939","28.45876"
"84.84000","1.02255","28.75842"
"84.85000","1.02569","29.05755"
"84.86000","1.02877","29.34997"
"84.87000","1.03180","29.63402"
"84.88000","1.03477","29.91693"
"84.89000","1.03769","30.20319"
"84.90000","1.04062","30.49355"
"84.91000","1.04359","30.79092"
"84.92000","1.04661","31.09916"
"84.93000","1.04969","31.40808"
"84.94000","1.05279","31.71731"
"84.95000","1.05590","32.02916"
"84.96000","1.05901","32.33332"
"84.97000","1.06209","32.63499"
"84.98000","1.06515","32.93859"
"84.99000","1.06818","33.23625"
"85.00000","1.07118","33.52987"
"85.01000","1.07414","33.82371"
"85.02000","1.07709","34.11825"
"85.03000","1.08006","34.41750"
"85.04000","1.08306","34.72670"
"85.05000","1.08610","35.04437"
"85.06000","1.08917","35.36304"
"85.07000","1.09225","35.68434"
"85.08000","1.09534","36.00218"
"85.09000","1.09842","36.31375"
"85.10000","1.10147","36.62059"
"85.11000","1.10450","36.92653"
"85.12000","1.10750","37.22546"
"85.13000","1.11048","37.52441"
"85.14000","1.11348","37.82615"
"85.15000","1.11649","38.13553"
"85.16000","1.11955","38.45270"
"85.17000","1.12262","38.77745"
"85.18000","1.12571","39.10585"
"85.19000","1.12880","39.43041"
"85.20000","1.13188","39.75037"
"85.21000","1.13492","40.06817"
"85.22000","1.13793","40.38026"
"85.23000","1.14093","40.68697"
"85.24000","1.14393","40.99123"
"85.25000","1.14694","41.29376"
"85.26000","1.15001","41.59894"
"85.27000","1.15312","41.91364"
"85.28000","1.15628","42.23927"
"85.29000","1.15945","42.57117"
"85.30000","1.16259","42.90464"
"85.31000","1.16569","43.23344"
"85.32000","1.16873","43.55486"
"85.33000","1.17174","43.87396"
"85.34000","1.17471","44.18736"
"85.35000","1.17767","44.48775"
"85.36000","1.18062","44.78342"
"85.37000","1.18359","45.08381"
"85.38000","1.18661","45.39016"
"85.39000","1.18968","45.70399"
"85.40000","1.19282","46.02466"
"85.41000","1.19597","46.34904"
"85.42000","1.19910","46.67028"
"85.43000","1.20217","46.98823"
"85.44000","1.20519","47.29821"
"85.45000","1.20817","47.60399"
"85.46000","1.21112","47.91151"
"85.47000","1.21407","48.21548"
"85.48000","1.21700","48.51699"
"85.49000","1.21997","48.82247"
"85.50000","1.22301","49.12963"
"85.51000","1.22611","49.44421"
"85.52000","1.22927","49.76690"
"85.53000","1.23244","50.09230"
"85.54000","1.23559","50.41248"
"85.55000","1.23869","50.72336"
"85.56000","1.24172","51.02506"
"85.57000","1.24469","51.32449"
"85.58000","1.24762","51.62382"
"85.59000","1.25054","51.91800"
"85.60000","1.25345","52.21375"
"85.61000","1.25640","52.51269"
"85.62000","1.25940","52.81485"
"85.63000","1.26247","53.12703"
"85.64000","1.26560","53.44492"
"85.65000","1.26875","53.76209"
"85.66000","1.27189","54.07344"
"85.67000","1.27501","54.38089"
"85.68000","1.27808","54.68139"
"85.69000","1.28111","54.97488"
"85.70000","1.28409","55.26542"
"85.71000","1.28703","55.55586"
"85.72000","1.28997","55.84931"
"85.73000","1.29292","56.14921"
"85.74000","1.29593","56.45567"
"85.75000","1.29898","56.76802"
"85.76000","1.30208","57.08127"
"85.77000","1.30520","57.39289"
"85.78000","1.30831","57.69996"
"85.79000","1.31140","58.00261"
"85.80000","1.31445","58.30200"
"85.81000","1.31749","58.59286"
"85.82000","1.32050","58.88581"
"85.83000","1.32348","59.17908"
"85.84000","1.32644","59.47297"
"85.85000","1.32943","59.77482"
"85.86000","1.33246","60.08678"
"85.87000","1.33556","60.40480"
"85.88000","1.33871","60.72143"
"85.89000","1.34186","61.04085"
"85.90000","1.34500","61.35714"
"85.91000","1.34811","61.66404"
"85.92000","1.35119","61.96217"
"85.93000","1.35424","62.25629"
"85.94000","1.35727","62.54745"
"85.95000","1.36027","62.83301"
"85.96000","1.36326","63.12022"
"85.97000","1.36627","63.41086"
"85.98000","1.36930","63.71114"
"85.99000","1.37235","64.02141"
"86.00000","1.37542","64.33210"
"86.01000","1.37849","64.64067"
"86.02000","1.38155","64.94596"
"86.03000","1.38458","65.24078"
"86.04000","1.38759","65.53169"
"86.05000","1.39060","65.82340"
"86.06000","1.39359","66.10870"
"86.07000","1.39658","66.39178"
"86.08000","1.39960","66.68422"
"86.09000","1.40266","66.98882"
"86.10000","1.40577","67.30191"
"86.11000","1.40888","67.61792"
"86.12000","1.41197","67.93150"
"86.13000","1.41502","68.23810"
"86.14000","1.41804","68.53502"
"86.15000","1.42103","68.82764"
"86.16000","1.42401","69.12342"
"86.17000","1.42699","69.41447"
"86.18000","1.42997","69.70409"
"86.19000","1.43297","69.98980"
"86.20000","1.43599","70.27596"
"86.21000","1.43905","70.57037"
"86.22000","1.44215","70.87077"
"86.23000","1.44526","71.17281"
"86.24000","1.44837","71.47578"
"86.25000","1.45143","71.77866"
"86.26000","1.45445","72.07854"
"86.27000","1.45743","72.37730"
"86.28000","1.46039","72.67179"
"86.29000","1.46334","72.95998"
"86.30000","1.46629","73.24824"
"86.31000","1.46927","73.54133"
"86.32000","1.47231","73.83620"
"86.33000","1.47541","74.14224"
"86.34000","1.47854","74.45290"
"86.35000","1.48169","74.76064"
"86.36000","1.48482","75.06878"
"86.37000","1.48792","75.37199"
"86.38000","1.49098","75.67027"
"86.39000","1.49399","75.96210"
"86.40000","1.49697","76.25194"
"86.41000","1.49992","76.53912"
"86.42000","1.50286","76.82562"
"86.43000","1.50583","77.11770"
"86.44000","1.50886","77.41567"
"86.45000","1.51194","77.71727"
"86.46000","1.51507","78.02307"
"86.47000","1.51822","78.32804"
"86.48000","1.52137","78.63335"
"86.49000","1.52451","78.93450"
"86.50000","1.52761","79.23103"
"86.51000","1.53068","79.52512"
"86.52000","1.53371","79.81911"
"86.53000","1.53670","80.10444"
"86.54000","1.53967","80.38565"
"86.55000","1.54264","80.67107"
"86.56000","1.54564","80.96216"
"86.57000","1.54869","81.25987"
"86.58000","1.55177","81.56525"
"86.59000","1.55487","81.86906"
"86.60000","1.55798","82.16607"
"86.61000","1.56106","82.46188"
"86.62000","1.56412","82.75369"
"86.63000","1.56715","83.03505"
"86.64000","1.57015","83.30999"
"86.65000","1.57311","83.58323"
"86.66000","1.57605","83.85587"
"86.67000","1.57901","84.13766"
"86.68000","1.58200","84.42951"
"86.69000","1.58505","84.73052"
"86.70000","1.58813","85.03633"
"86.71000","1.59123","85.34165"
"86.72000","1.59432","85.64602"
"86.73000","1.59740","85.94360"
"86.74000","1.60047","86.23750"
"86.75000","1.60352","86.52704"
"86.76000","1.60655","86.80840"
"86.77000","1.60956","87.08553"
"86.78000","1.61258","87.36575"
"86.79000","1.61560","87.65424"
"86.80000","1.61863","87.94778"
"86.81000","1.62168","88.24536"
"86.82000","1.62474","88.54687"
"86.83000","1.62779","88.84743"
"86.84000","1.63082","89.14403"
"86.85000","1.63383","89.43189"
"86.85100","1.63413","89.46017"
"86.85200","1.63443","89.48848"
"86.95200","1.63329","87.98228"
"87.03800","1.60503","82.97802"
"87.13400","1.57473","77.94330"
"87.23400","1.54426","73.18027"
"87.33400","1.51354","68.58714"
"87.43400","1.48332","64.22736"
"87.53400","1.45315","60.00905"
"87.63400","1.42265","55.94436"
"87.73400","1.39171","51.97349"
"87.83400","1.36141","48.19613"
"87.93400","1.33106","44.56787"
"88.03400","1.30079","41.11158"
"88.13400","1.27041","37.77305"
"88.23400","1.24018","34.55633"
"88.33400","1.20952","31.42945"
"88.43400","1.17882","28.45583"
"88.53400","1.14818","25.59976"
"88.63400","1.11833","22.95228"
"88.73400","1.08805","20.40800"
"88.83400","1.05751","17.98787"
"88.93400","1.02705","15.71646"
"89.03400","0.99662","13.60595"
"89.13400","0.96593","11.65535"
"89.23400","0.93537","9.89332"
"89.33400","0.90531","8.31075"
"89.43400","0.87508","6.89888"
"89.53400","0.84443","5.64258"
"89.63400","0.81392","4.56781"
"89.73400","0.78345","3.64924"
"89.83400","0.75310","2.87659"
"89.93400","0.72271","2.24329"
"90.03400","0.69240","1.73575"
"90.13400","0.66209","1.32653"
"90.23400","0.63151","1.00701"
"90.33400","0.60091","0.75158"
"90.43400","0.57049","0.56303"
"90.53400","0.54029","0.42407"
"90.63400","0.50984","0.31353"
"90.73400","0.47952","0.22916"
"90.83400","0.44910","0.16255"
"90.93400","0.41867","0.12170"
"90.94000","0.41686","0.11821"
"90.94100","0.41655","0.11781"
"90.94200","0.41625","0.11742"
"91.04200","0.41670","0.14453"
"91.14200","0.45048","0.24944"
"91.24200","0.48159","0.39030"
"91.31000","0.50234","0.50021"
"91.31100","0.50263","0.50222"
"91.31200","0.50292","0.50426"
"91.31300","0.50322","0.50630"
"91.31400","0.50351","0.50843"
"91.31500","0.50381","0.51100"
"91.31600","0.50410","0.51472"
"91.31700","0.50441","0.52047"
"91.31800","0.50472","0.52891"
"91.31900","0.50506","0.54025"
"91.32000","0.50542","0.55422"
"91.32100","0.50582","0.57033"
"91.32200","0.50626","0.58811"
"91.32300","0.50677","0.60747"
"91.32400","0.50735","0.62866"
"91.32500","0.50802","0.65201"
"91.32600","0.50880","0.67762"
"91.32700","0.50969","0.70535"
"91.32800","0.51072","0.73496"
"91.32900","0.51191","0.76651"
"91.33000","0.51327","0.80040"
"91.33100","0.51481","0.83705"
"91.33200","0.51656","0.87663"
"91.33300","0.51854","0.91921"
"91.33400","0.52075","0.96507"
"91.33500","0.52323","1.01468"
"91.33600","0.52597","1.06863"
"91.33700","0.52901","1.12770"
"91.33800","0.53236","1.19288"
"91.33900","0.53604","1.26517"
"91.34000","0.54005","1.34542"
"91.34100","0.54443","1.43429"
"91.34200","0.54917","1.53276"
"91.34300","0.55431","1.64237"
"91.34400","0.55984","1.76503"
"91.34500","0.56580","1.90300"
"91.34600","0.57218","2.05874"
"91.34700","0.57900","2.23461"
"91.34800","0.58628","2.43297"
"91.34900","0.59403","2.65631"
"91.35000","0.60226","2.90741"
"91.35100","0.61098","3.18939"
"91.35200","0.62019","3.50570"
"91.35300","0.62992","3.86038"
"91.35400","0.64017","4.25744"
"91.35500","0.65095","4.70027"
"91.35600","0.66227","5.19184"
"91.35700","0.67413","5.73525"
"91.35800","0.68655","6.33396"
"91.35900","0.69953","6.99172"
"91.36000","0.71308","7.71231"
"91.36100","0.72720","8.49931"
"91.36200","0.74190","9.35590"
"91.36300","0.75719","10.28493"
"91.36400","0.77306","11.28895"
"91.36500","0.78952","12.37034"
"91.36600","0.80658","13.53153"
"91.36700","0.82422","14.77486"
"91.36800","0.84246","16.10247"
"91.36900","0.86129","17.51634"
"91.37000","0.88070","19.01826"
"91.37100","0.90071","20.60940"
"91.37200","0.92129","22.29015"
"91.37300","0.94246","24.06025"
"91.37400","0.96419","25.91907"
"91.37500","0.98648","27.86572"
"91.37600","1.00931","29.89907"
"91.37700","1.03268","32.01789"
"91.37800","1.05656","34.22074"
"91.37900","1.08093","36.50587"
"91.38000","1.10577","38.87114"
"91.38100","1.13106","41.31379"
"91.38200","1.15677","43.83053"
"91.38300","1.18288","46.41776"
"91.38400","1.20937","49.07155"
"91.38500","1.23621","51.78800"
"91.38600","1.26337","54.56352"
"91.38700","1.29084","57.39479"
"91.38800","1.31859","60.27854"
"91.38900","1.34660","63.21117"
"91.39000","1.37486","66.18854"
"91.39100","1.40333","69.20625"
"91.39200","1.43200","72.26008"
"91.39300","1.46086","75.34608"
"91.39400","1.48989","78.46083"
"91.39500","1.51908","81.60108"
"91.39600","1.54841","84.76364"
"91.39700","1.57786","87.94509"
"91.39800","1.60744","91.14169"
"91.39900","1.63712","94.34962"
"91.40000","1.66690","97.56525"
"91.40100","1.69677","100.78524"
"91.40200","1.72672","104.00648"
"91.40300","1.75675","107.22577"
"91.40400","1.78686","110.43994"
"91.40500","1.81702","113.64571"
"91.40600","1.84725","116.83952"
"91.40700","1.87754","120.01801"
"91.40800","1.90787","123.17820"
"91.40900","1.93826","126.31656"
"91.41000","1.96870","129.41100"
"91.41100","1.99918","132.34618"
"91.41200","2.02971","134.90273"
"91.41300","2.06027","136.89580"
"91.41400","2.09088","138.24583"
"91.41500","2.12152","138.94530"
"91.41600","2.15219","139.03526"
"91.41700","2.18290","138.57280"
"91.41800","2.21364","137.61533"
"91.41900","2.24441","136.21799"
"91.42000","2.27521","134.42557"
"91.42100","2.30604","132.27936"
"91.42200","2.33689","129.81956"
"91.42300","2.36777","127.08121"
"91.42400","2.39867","124.09722"
"91.42500","2.42959","120.90012"
"91.42600","2.46053","117.51937"
"91.42700","2.49148","113.98211"
"91.42800","2.52246","110.31529"
"91.42900","2.55344","106.54391"
"91.43000","2.58444","102.69270"
"91.43100","2.61546","98.78428"
"91.43200","2.64648","94.83820"
"91.43300","2.67751","90.87364"
"91.43400","2.70855","86.90635"
"91.43500","2.73959","82.95049"
"91.43600","2.77063","79.02072"
"91.43700","2.80168","75.12926"
"91.43800","2.83273","71.28741"
"91.43900","2.86378","67.50562"
"91.44000","2.89482","63.79241"
"91.44100","2.92586","60.15590"
"91.44200","2.95689","56.60260"
"91.44300","2.98792","53.13770"
"91.44400","3.01894","49.76665"
"91.44500","3.04995","46.49381"
"91.44600","3.08095","43.32314"
"91.44700","3.11194","40.25813"
"91.44800","3.14291","37.30082"
"91.44900","3.17387","34.45312"
"91.45000","3.20482","31.71647"
"91.45100","3.23575","29.09192"
"91.45200","3.26667","26.58052"
"91.45300","3.29757","24.18241"
"91.45400","3.32846","21.89709"
"91.45500","3.35933","19.72398"
"91.45600","3.39018","17.66190"
"91.45700","3.42102","15.70933"
"91.45800","3.45184","13.86446"
"91.45900","3.48265","12.12477"
"91.46000","3.51344","10.48741"
"91.46100","3.54422","8.94945"
"91.46200","3.57498","7.50785"
"91.46300","3.60572","6.15980"
"91.46400","3.63645","4.90237"
"91.46500","3.66717","3.73252"
"91.46600","3.69787","2.64754"
"91.46700","3.72856","1.64444"
"91.46800","3.75924","0.72020"
"91.46900","3.78990","-0.12802"
"91.47000","3.82055","-0.90321"
"91.47100","3.85118","-1.60862"
"91.47200","3.88181","-2.24744"
"91.47300","3.91242","-2.82275"
"91.47400","3.94303","-3.33762"
"91.47500","3.97362","-3.79524"
"91.47600","4.00420","-4.19873"
"91.47700","4.03478","-4.55126"
"91.47800","4.06534","-4.85639"
"91.47900","4.09589","-5.11734"
"91.48000","4.12644","-5.33672"
"91.48100","4.15698","-5.51710"
"91.48200","4.18751","-5.66108"
"91.48300","4.21804","-5.77136"
"91.48400","4.24856","-5.85049"
"91.48500","4.27908","-5.90088"
"91.48600","4.30959","-5.92485"
"91.48700","4.34009","-5.92466"
"91.48800","4.37059","-5.90248"
"91.48900","4.40109","-5.86020"
"91.49000","4.43159","-5.79948"
"91.49100","4.46208","-5.72186"
"91.49200","4.49256","-5.62881"
"91.49300","4.52305","-5.52169"
"91.49400","4.55353","-5.40172"
"91.49500","4.58400","-5.27040"
"91.49600","4.61448","-5.12951"
"91.49700","4.64495","-4.98080"
"91.49800","4.67542","-4.82586"
"91.49900","4.70589","-4.66566"
"91.50000","4.73635","-4.50087"
"91.50100","4.76681","-4.33212"
"91.50200","4.79727","-4.16029"
"91.50300","4.82773","-3.98667"
"91.50400","4.85818","-3.81237"
"91.50500","4.88864","-3.63814"
"91.50600","4.91909","-3.46480"
"91.50700","4.94954","-3.29311"
"91.50800","4.97999","-3.12383"
"91.50900","5.01044","-2.95774"
"91.51000","5.04088","-2.79541"
"91.51100","5.07133","-2.63710"
"91.51200","5.10178","-2.48285"
"91.51300","5.13222","-2.33264"
"91.51400","5.16267","-2.18637"
"91.51500","5.19312","-2.04403"
"91.51600","5.22356","-1.90577"
"91.51700","5.25401","-1.77189"
"91.51800","5.28445","-1.64270"
"91.51900","5.31490","-1.51834"
"91.52000","5.34535","-1.39896"
"91.52100","5.37579","-1.28459"
"91.52200","5.40624","-1.17506"
"91.52300","5.43669","-1.07007"
"91.52400","5.46713","-0.96933"
"91.52500","5.49758","-0.87299"
"91.52600","5.52803","-0.78139"
"91.52700","5.55847","-0.69485"
"91.52800","5.58892","-0.61363"
"91.52900","5.61937","-0.53756"
"91.53000","5.64981","-0.46629"
"91.53100","5.68026","-0.39930"
"91.53200","5.71071","-0.33619"
"91.53300","5.74116","-0.27686"
"91.53400","5.77160","-0.22126"
"91.53500","5.80205","-0.16924"
"91.53600","5.83250","-0.12070"
"91.53700","5.86295","-0.07558"
"91.53800","5.89340","-0.03375"
"91.53900","5.92385","0.00500"
"91.54000","5.95430","0.04071"
"91.54100","5.98475","0.07312"
"91.54200","6.01520","0.10214"
"91.54300","6.04565","0.12795"
"91.54400","6.07610","0.15091"
"91.54500","6.10655","0.17129"
"91.54600","6.13699","0.18918"
"91.54700","6.16744","0.20459"
"91.54800","6.19789","0.21774"
"91.54900","6.22833","0.22898"
"91.55000","6.25878","0.23843"
"91.55100","6.28922","0.24619"
"91.55200","6.31966","0.25228"
"91.55300","6.35010","0.25660"
"91.55400","6.38054","0.25914"
"91.55500","6.41098","0.26020"
"91.55600","6.44142","0.26011"
"91.55700","6.47186","0.25890"
"91.55800","6.50230","0.25666"
"91.55900","6.53274","0.25375"
"91.56000","6.56318","0.25039"
"91.56100","6.59361","0.24656"
"91.56200","6.62405","0.24224"
"91.56300","6.65448","0.23766"
"91.56400","6.68492","0.23298"
"91.56500","6.71535","0.22812"
"91.56600","6.74579","0.22290"
"91.56700","6.77622","0.21745"
"91.56800","6.80666","0.21196"
"91.56900","6.83709","0.20630"
"91.57000","6.86752","0.20036"
"91.57100","6.89795","0.19426"
"91.57200","6.92838","0.18805"
"91.57300","6.95881","0.18159"
"91.57400","6.98924","0.17478"
"91.57500","7.01967","0.16781"
"91.57600","7.05009","0.16087"
"91.57700","7.08052","0.15406"
"91.57800","7.11095","0.14730"
"91.57900","7.14138","0.14070"
"91.58000","7.17180","0.13442"
"91.58100","7.20223","0.12835"
"91.58200","7.23266","0.12240"
"91.58300","7.26308","0.11650"
"91.58400","7.29351","0.11068"
"91.58500","7.32393","0.10489"
"91.58600","7.35436","0.09906"
"91.58700","7.38479","0.09337"
"91.58800","7.41521","0.08807"
"91.58900","7.44564","0.08322"
"91.59000","7.47606","0.07876"
"91.59100","7.50648","0.07462"
"91.59200","7.53691","0.07096"
"91.59300","7.56733","0.06775"
"91.59400","7.59775","0.06477"
"91.59500","7.62817","0.06176"
"91.59600","7.65858","0.05848"
"91.59700","7.68900","0.05504"
"91.59800","7.71941","0.05188"
"91.59900","7.74983","0.04945"
"91.60000","7.78024","0.04780"
"91.60100","7.81066","0.04655"
"91.60200","7.84107","0.04527"
"91.60300","7.87148","0.04381"
"91.60400","7.90190","0.04215"
"91.60500","7.93231","0.03994"
"91.60600","7.96272","0.03693"
"91.60700","7.99314","0.03363"
"91.60800","8.02355","0.03072"
"91.60900","8.05397","0.02848"
"91.61000","8.08438","0.02673"
"91.61100","8.11480","0.02512"
"91.61200","8.14522","0.02341"
"91.61300","8.17564","0.02134"
"91.61400","8.20606","0.01890"
"91.61500","8.23648","0.01626"
"91.61600","8.26690","0.01373"
"91.61700","8.29733","0.01152"
"91.61800","8.32775","0.00959"
"91.61900","8.35817","0.00773"
"91.62000","8.38860","0.00576"
"91.62100","8.41902","0.00368"
"91.62200","8.44944","0.00164"
"91.62300","8.47987","-0.00010"
"91.62400","8.51029","-0.00125"
"91.62500","8.54072","-0.00193"
"91.62600","8.57115","-0.00234"
"91.62700","8.60157","-0.00258"
"91.62800","8.63200","-0.00273"
"91.62900","8.66243","-0.00283"
"91.63000","8.69285","-0.00288"
"91.63100","8.72328","-0.00272"
"91.63200","8.75371","-0.00223"
"91.63300","8.78414","-0.00150"
"91.63400","8.81457","-0.00076"
"91.63500","8.84500","-0.00014"
"91.63600","8.87543","0.00028"
"91.63700","8.90586","0.00038"
"91.63800","8.93629","0.00031"
"91.63900","8.96672","0.00033"
"91.64000","8.99716","0.00048"
"91.64100","9.02759","0.00077"
"91.64200","9.05802","0.00112"
"91.64300","9.08845","0.00149"
