Strain : Tensile strain (Extension) gauge length,100,mm,,,,
,,,,,,
Time,Extension,Load,,,,
(s),(mm),(N),Low Start,Low End,High Start,High End
100.666,1.31196,56.7137,,,,
100.676,1.31568,57.00793,,,,
100.686,1.31936,57.30037,,,,
100.696,1.32301,57.59193,,,,
100.706,1.32663,57.88668,,,,
100.716,1.33026,58.18707,,,,
100.726,1.33393,58.49911,,,,
100.736,1.33764,58.82031,,,,
100.746,1.34138,59.14243,,,,
100.756,1.34515,59.46098,,,,
100.766,1.34891,59.7719,,,,
100.776,1.35264,60.07417,,,,
100.786,1.35633,60.36746,,,,
100.796,1.35999,60.65825,,,,
100.806,1.36366,60.95503,,,,
100.816,1.36735,61.26048,,,,
100.826,1.37106,61.57259,,,,
100.836,1.3748,61.89095,,,,
100.846,1.37853,62.20942,,,,
100.856,1.38225,62.52268,,,,
100.866,1.38595,62.82605,,,,
100.876,1.38964,63.12419,,,,
100.886,1.39332,63.41652,,,,
100.896,1.39702,63.71272,,,,
100.906,1.40076,64.01703,,,,
100.916,1.40456,64.33324,,,,
100.926,1.4084,64.66163,,,,
100.936,1.41224,64.99274,,,,
100.946,1.41603,65.31307,,,,
100.956,1.41975,65.62273,,,,
100.966,1.42342,65.92419,,,,
100.976,1.42704,66.21832,,,,
100.986,1.43064,66.50579,,,,
100.996,1.43427,66.79607,,,,
101.006,1.43796,67.09525,,,,
101.016,1.44172,67.40155,,,,
101.026,1.44553,67.71698,,,,
101.036,1.44933,68.03575,,,,
101.046,1.45309,68.34737,,,,
101.056,1.45678,68.65371,,,,
101.066,1.46042,68.95805,,,,
101.076,1.46402,69.25263,,,,
101.086,1.46762,69.54547,,,,
101.096,1.47126,69.84556,,,,
101.106,1.47497,70.15285,,,,
101.116,1.47874,70.46539,,,,
101.126,1.48254,70.78658,,,,
101.136,1.48635,71.10488,,,,
101.146,1.49012,71.4137,,,,
101.156,1.49383,71.7177,,,,
101.166,1.49748,72.01135,,,,
101.176,1.50108,72.29202,,,,
101.186,1.50467,72.57555,,,,
101.196,1.50829,72.86798,,,,
101.206,1.51198,73.1694,,,,
101.216,1.51575,73.4831,,,,
101.226,1.51954,73.79909,,,,
101.236,1.52333,74.11086,,,,
101.246,1.52707,74.41538,,,,
101.256,1.53076,74.71533,,,,
101.266,1.53442,75.00652,,,,
101.276,1.53806,75.29524,,,,
101.286,1.5417,75.58905,,,,
101.296,1.54537,75.88594,,,,
101.306,1.54909,76.18824,,,,
101.316,1.55285,76.49724,,,,
101.326,1.55663,76.80701,,,,
101.336,1.56039,77.10812,,,,
101.346,1.56412,77.4045,,,,
101.356,1.56781,77.69711,,,,
101.366,1.57145,77.98476,,,,
101.376,1.57508,78.27138,,,,
101.386,1.57873,78.56131,,,,
101.396,1.58244,78.86037,,,,
101.406,1.58621,79.17552,,,,
101.416,1.59002,79.49601,,,,
101.426,1.59383,79.81045,,,,
101.436,1.59762,80.12056,,,,
101.446,1.60137,80.42538,,,,
101.456,1.60509,80.72106,,,,
101.466,1.60877,81.01113,,,,
101.476,1.61246,81.30529,,,,
101.486,1.61616,81.60779,,,,
101.496,1.6199,81.92018,,,,
101.506,1.62366,82.23963,,,,
101.516,1.6274,82.54684,,,,
101.526,1.63112,82.84222,,,,
101.536,1.63479,83.132,,,,
101.546,1.63845,83.41685,,,,
101.556,1.6421,83.6978,,,,
101.566,1.64575,83.98058,,,,
101.576,1.64943,84.27023,,,,
101.586,1.65316,84.56886,,,,
101.596,1.65695,84.88096,,,,
101.606,1.66076,85.20192,,,,
101.616,1.66453,85.51659,,,,
101.626,1.66825,85.81628,,,,
101.636,1.67191,86.10522,,,,
101.646,1.67553,86.39037,,,,
101.656,1.67914,86.67326,,,,
101.666,1.68275,86.95753,,,,
101.676,1.68642,87.25098,,,,
101.686,1.69014,87.55478,,,,
101.696,1.69392,87.86974,,,,
101.706,1.69772,88.19032,,,,
101.716,1.70151,88.50672,,,,
101.726,1.70524,88.81377,,,,
101.736,1.70892,89.11003,,,,
101.746,1.71254,89.39404,,,,
101.756,1.71613,89.67146,,,,
101.766,1.71974,89.95099,,,,
101.776,1.7234,90.24256,,,,
101.786,1.72714,90.54421,,,,
101.796,1.73092,90.85361,,,,
101.806,1.73471,91.1637,,,,
101.816,1.73847,91.46236,,,,
101.826,1.74219,91.74944,,,,
101.836,1.74587,92.03262,,,,
101.846,1.7495,92.30695,,,,
101.856,1.75311,92.58212,,,,
101.866,1.75675,92.86096,,,,
101.876,1.76046,93.14879,,,,
101.886,1.76422,93.4478,,,,
101.896,1.76803,93.75303,,,,
101.906,1.77186,94.05968,,,,
101.916,1.77567,94.36103,,,,
101.926,1.77946,94.65269,,,,
101.936,1.7832,94.9357,,,,
101.946,1.78689,95.21221,,,,
101.956,1.79056,95.48523,,,,
101.966,1.79424,95.76142,,,,
101.976,1.79794,96.04065,,,,
101.986,1.80168,96.31848,,,,
101.996,1.80543,96.59308,,,,
102.006,1.80916,96.86751,,,,
102.016,1.81287,97.13324,,,,
102.026,1.81657,97.38973,,,,
102.036,1.82025,97.64465,,,,
102.046,1.8239,97.89613,,,,
102.056,1.82756,98.15073,,,,
102.066,1.83126,98.4127,,,,
102.076,1.83499,98.6806,,,,
102.086,1.83873,98.94845,,,,
102.096,1.84248,99.20762,,,,
102.106,1.84622,99.46288,,,,
102.116,1.84994,99.70984,,,,
102.126,1.85364,99.94638,,,,
102.136,1.85731,100.17397,,,,
102.146,1.86097,100.40102,,,,
102.156,1.86464,100.63209,,,,
102.166,1.86833,100.8651,,,,
102.176,1.87206,101.09893,,,,
102.186,1.87579,101.32989,,,,
102.196,1.87951,101.55431,,,,
102.203,1.88211,101.7054,,,,
102.204,1.88248,101.72642,,,,
102.205,1.88284,101.74736,,,,
102.305,1.87998,97.8079,,,,
102.356,1.85911,92.71465,,,,
102.414,1.83567,87.63575,,,,
102.479,1.81117,82.63388,,,,
102.549,1.78507,77.61506,,,,
102.623,1.75738,72.56693,,,,
102.702,1.72838,67.55627,,,,
102.785,1.69771,62.4966,,,,
102.873,1.66495,57.44678,,,,
102.965,1.63057,52.42431,,,,
103.063,1.59409,47.41098,,,,
103.163,1.55724,42.71067,,,,
103.263,1.52026,38.30462,,,,
103.363,1.48316,34.21171,,,,
103.463,1.44592,30.50369,,,,
103.563,1.40878,27.04453,,,,
103.663,1.37176,23.79663,,,,
103.763,1.33475,20.76295,,,,
103.863,1.29767,17.95655,,,,
103.963,1.26021,15.36414,,,,
104.063,1.22307,13.02226,,,,
104.163,1.18602,10.92782,,,,
104.263,1.14904,9.04514,,,,
104.363,1.11189,7.35406,,,,
104.463,1.07473,5.90184,,,,
104.563,1.03769,4.65381,,,,
104.663,1.00052,3.59994,,,,
104.763,0.96356,2.7412,,,,
104.863,0.92647,2.05476,,,,
104.963,0.88917,1.50741,,,,
105.063,0.85204,1.09166,,,,
105.163,0.81501,0.78496,,,,
105.263,0.77812,0.55978,,,,
105.363,0.74114,0.39822,,,,
105.463,0.70394,0.28163,,,,
105.563,0.66677,0.20463,,,,
105.663,0.62963,0.1455,,,,
105.763,0.59268,0.11315,,,,
105.863,0.55552,0.09349,,,,
105.963,0.51832,0.0721,,,,
106.063,0.48118,0.064,,,,
106.163,0.44406,0.06022,,,,
106.263,0.40716,0.04623,,,,
106.287,0.39805,0.05047,,,,
106.288,0.39767,0.05049,,,,
106.289,0.39729,0.05051,,,,
106.389,0.39876,0.07211,,,,
106.489,0.43992,0.07848,,,,
106.589,0.47803,0.09866,,,,
106.689,0.5153,0.12226,,,,
106.789,0.55241,0.17565,,,,
106.889,0.58949,0.231,,,,
106.989,0.62661,0.3229,,,,
107.089,0.66402,0.48189,,,,
107.099,0.66779,0.50037,,,,
107.1,0.66816,0.50232,,,,
107.101,0.66853,0.5043,,,,
107.102,0.6689,0.50631,,,,
107.103,0.66928,0.50847,,,,
107.104,0.66965,0.51121,,,,
107.105,0.67002,0.51533,,,,
107.106,0.67041,0.52167,,,,
107.107,0.6708,0.53065,,,,
107.108,0.67121,0.54218,,,,
107.109,0.67165,0.55592,,,,
107.11,0.67213,0.57164,,,,
107.111,0.67266,0.58935,,,,
107.112,0.67325,0.60915,,,,
107.113,0.67391,0.63112,,,,
107.114,0.67467,0.65526,,,,
107.115,0.67554,0.68143,,,,
107.116,0.67653,0.70943,,,,
107.117,0.67766,0.73928,,,,
107.118,0.67895,0.77127,,,,
107.119,0.68041,0.80574,,,,
107.12,0.68207,0.84289,,,,
107.121,0.68393,0.88282,,,,
107.122,0.68602,0.92584,,,,
107.123,0.68836,0.97254,,,,
107.124,0.69095,1.02353,,,,
107.125,0.69383,1.07945,,,,
107.126,0.697,1.14103,,,,
107.127,0.70049,1.20893,,,,
107.128,0.7043,1.28388,,,,
107.129,0.70846,1.36675,,,,
107.13,0.71298,1.45872,,,,
107.131,0.71788,1.56135,,,,
107.132,0.72317,1.67632,,,,
107.133,0.72887,1.80519,,,,
107.134,0.73498,1.94975,,,,
107.135,0.74153,2.11209,,,,
107.136,0.74852,2.29454,,,,
107.137,0.75598,2.49971,,,,
107.138,0.7639,2.73026,,,,
107.139,0.77231,2.98878,,,,
107.14,0.78121,3.27789,,,,
107.141,0.79061,3.60036,,,,
107.142,0.80052,3.95918,,,,
107.143,0.81096,4.35744,,,,
107.144,0.82193,4.79831,,,,
107.145,0.83344,5.28512,,,,
107.146,0.8455,5.82103,,,,
107.147,0.85811,6.40919,,,,
107.148,0.87128,7.05304,,,,
107.149,0.88503,7.75623,,,,
107.15,0.89935,8.52231,,,,
107.151,0.91425,9.35472,,,,
107.152,0.92973,10.25695,,,,
107.153,0.94581,11.23272,,,,
107.154,0.96248,12.28557,,,,
107.155,0.97975,13.41898,,,,
107.156,0.99763,14.63653,,,,
107.157,1.01611,15.94194,,,,
107.158,1.0352,17.33914,,,,
107.159,1.0549,18.83204,,,,
107.16,1.07521,20.42426,,,,
107.161,1.09614,22.11899,,,,
107.162,1.11769,23.91883,,,,
107.163,1.13985,25.82594,,,,
107.164,1.16263,27.84226,,,,
107.165,1.18602,29.96966,,,,
107.166,1.21002,32.20963,,,,
107.167,1.23462,34.56251,,,,
107.168,1.25982,37.02693,,,,
107.169,1.28562,39.59901,,,,
107.17,1.31201,42.27194,,,,
107.171,1.33899,45.03577,,,,
107.172,1.36656,47.87783,,,,
107.173,1.3947,50.78527,,,,
107.174,1.42341,53.74897,,,,
107.175,1.45268,56.7646,,,,
107.176,1.48251,59.83078,,,,
107.177,1.51287,62.94676,,,,
107.178,1.54376,66.11145,,,,
107.179,1.57514,69.32314,,,,
107.18,1.60701,72.57972,,,,
107.181,1.63933,75.87865,,,,
107.182,1.67209,79.2168,,,,
107.183,1.70525,82.59024,,,,
107.184,1.73879,85.9943,,,,
107.185,1.77268,89.42388,,,,
107.186,1.8069,92.87407,,,,
107.187,1.84142,96.34044,,,,
107.188,1.87622,99.81935,,,,
107.189,1.91126,103.30827,,,,
107.19,1.94654,106.80505,,,,
107.191,1.98202,110.30731,,,,
107.192,2.01769,113.81251,,,,
107.193,2.05352,117.3183,,,,
107.194,2.08951,120.82233,,,,
107.195,2.12563,124.32231,,,,
107.196,2.16186,127.8162,,,,
107.197,2.19821,131.30212,,,,
107.198,2.23465,134.77818,,,,
107.199,2.27117,138.24228,,,,
107.2,2.30777,141.69226,,,,
107.201,2.34444,145.1263,,,,
107.202,2.38117,148.54277,,,,
107.203,2.41795,151.94023,,,,
107.204,2.45477,155.31702,,,,
107.205,2.49165,158.67133,,,,
107.206,2.52856,162.00134,,,,
107.207,2.56551,165.30545,,,,
107.208,2.6025,168.58215,,,,
107.209,2.63952,171.83022,,,,
107.21,2.67657,175.04829,,,,
107.211,2.71365,178.23486,,,,
107.212,2.75076,181.38824,,,,
107.213,2.7879,184.50659,,,,
107.214,2.82507,187.58812,,,,
107.215,2.86227,190.63123,,,,
107.216,2.89949,193.63394,,,,
107.217,2.93674,196.59381,,,,
107.218,2.97402,199.50871,,,,
107.219,3.01133,202.37537,,,,
107.22,3.04866,205.11108,,,,
107.221,3.08602,207.46075,,,,
107.222,3.1234,209.1331,,,,
107.223,3.16081,209.97597,,,,
107.224,3.19824,209.9512,,,,
107.225,3.23569,209.09448,,,,
107.226,3.27317,207.48341,,,,
107.227,3.31067,205.19774,,,,
107.228,3.34818,202.31851,,,,
107.229,3.38572,198.91541,,,,
107.23,3.42327,195.04672,,,,
107.231,3.46084,190.77066,,,,
107.232,3.49843,186.13884,,,,
107.233,3.53604,181.19778,,,,
107.234,3.57366,175.99474,,,,
107.235,3.61129,170.57347,,,,
107.236,3.64893,164.97177,,,,
107.237,3.68658,159.22601,,,,
107.238,3.72424,153.36978,,,,
107.239,3.7619,147.4333,,,,
107.24,3.79957,141.44576,,,,
107.241,3.83725,135.43228,,,,
107.242,3.87493,129.41754,,,,
107.243,3.9126,123.42439,,,,
107.244,3.95027,117.4716,,,,
107.245,3.98795,111.57853,,,,
107.246,4.02561,105.7624,,,,
107.247,4.06327,100.0387,,,,
107.248,4.10092,94.42307,,,,
107.249,4.13857,88.9276,,,,
107.25,4.1762,83.56286,,,,
107.251,4.21383,78.33783,,,,
107.252,4.25144,73.259,,,,
107.253,4.28905,68.33392,,,,
107.254,4.32664,63.56909,,,,
107.255,4.36422,58.96915,,,,
107.256,4.40178,54.53875,,,,
107.257,4.43933,50.28034,,,,
107.258,4.47687,46.19532,,,,
107.259,4.5144,42.28457,,,,
107.26,4.55191,38.5472,,,,
107.261,4.5894,34.9821,,,,
107.262,4.62688,31.58787,,,,
107.263,4.66435,28.36259,,,,
107.264,4.7018,25.30443,,,,
107.265,4.73924,22.41052,,,,
107.266,4.77666,19.67748,,,,
107.267,4.81406,17.10216,,,,
107.268,4.85146,14.68125,,,,
107.269,4.88883,12.41138,,,,
107.27,4.9262,10.28874,,,,
107.271,4.96355,8.30858,,,,
107.272,5.00088,6.46589,,,,
107.273,5.03821,4.7555,,,,
107.274,5.07552,3.17203,,,,
107.275,5.11282,1.71101,,,,
107.276,5.15011,0.36796,,,,
107.277,5.18739,-0.86202,,,,
107.278,5.22465,-1.98333,,,,
107.279,5.26191,-3.00064,,,,
107.28,5.29916,-3.91854,,,,
107.281,5.3364,-4.74181,,,,
107.282,5.37363,-5.47575,,,,
107.283,5.41085,-6.1256,,,,
107.284,5.44806,-6.69688,,,,
107.285,5.48527,-7.19475,,,,
107.286,5.52247,-7.62347,,,,
107.287,5.55966,-7.9873,,,,
107.288,5.59684,-8.29019,,,,
107.289,5.63402,-8.53574,,,,
107.29,5.67119,-8.72759,,,,
107.291,5.70836,-8.86935,,,,
107.292,5.74552,-8.96486,,,,
107.293,5.78268,-9.01792,,,,
107.294,5.81984,-9.03214,,,,
107.295,5.85699,-9.01101,,,,
107.296,5.89414,-8.95775,,,,
107.297,5.93129,-8.87512,,,,
107.298,5.96843,-8.7658,,,,
107.299,6.00558,-8.63245,,,,
107.3,6.04272,-8.4773,,,,
107.301,6.07986,-8.30238,,,,
107.302,6.11701,-8.1098,,,,
107.303,6.15415,-7.90172,,,,
107.304,6.19129,-7.68057,,,,
107.305,6.22843,-7.44872,,,,
107.306,6.26557,-7.20841,,,,
107.307,6.30271,-6.96166,,,,
107.308,6.33985,-6.70979,,,,
107.309,6.37698,-6.45385,,,,
107.31,6.41412,-6.19454,,,,
107.311,6.45126,-5.93263,,,,
107.312,6.4884,-5.66959,,,,
107.313,6.52554,-5.40709,,,,
107.314,6.56268,-5.14656,,,,
107.315,6.59982,-4.8891,,,,
107.316,6.63696,-4.63541,,,,
107.317,6.6741,-4.38584,,,,
107.318,6.71125,-4.14074,,,,
107.319,6.74839,-3.90063,,,,
107.32,6.78554,-3.66612,,,,
107.321,6.82269,-3.43796,,,,
107.322,6.85984,-3.21667,,,,
107.323,6.897,-3.0023,,,,
107.324,6.93415,-2.7946,,,,
107.325,6.9713,-2.59334,,,,
107.326,7.00846,-2.39853,,,,
107.327,7.04562,-2.2104,,,,
107.328,7.08278,-2.02947,,,,
107.329,7.11994,-1.85649,,,,
107.33,7.15711,-1.69193,,,,
107.331,7.19427,-1.53585,,,,
107.332,7.23143,-1.38784,,,,
107.333,7.2686,-1.24701,,,,
107.334,7.30577,-1.11259,,,,
107.335,7.34294,-0.98411,,,,
107.336,7.3801,-0.86152,,,,
107.337,7.41727,-0.74529,,,,
107.338,7.45445,-0.63616,,,,
107.339,7.49162,-0.53449,,,,
107.34,7.52879,-0.44001,,,,
107.341,7.56596,-0.35239,,,,
107.342,7.60314,-0.27127,,,,
107.343,7.64031,-0.19618,,,,
107.344,7.67748,-0.12642,,,,
107.345,7.71466,-0.06125,,,,
107.346,7.75183,-0.00045,,,,
107.347,7.789,0.05592,,,,
107.348,7.82617,0.10773,,,,
107.349,7.86334,0.15483,,,,
107.35,7.90051,0.19727,,,,
107.351,7.93768,0.23502,,,,
107.352,7.97484,0.26821,,,,
107.353,8.01201,0.29728,,,,
107.354,8.04917,0.32263,,,,
107.355,8.08633,0.34468,,,,
107.356,8.12349,0.36389,,,,
107.357,8.16065,0.38066,,,,
107.358,8.19781,0.39522,,,,
107.359,8.23496,0.40757,,,,
107.36,8.27212,0.41766,,,,
107.361,8.30927,0.42542,,,,
107.362,8.34642,0.4308,,,,
107.363,8.38357,0.43379,,,,
107.364,8.42072,0.43455,,,,
107.365,8.45787,0.43366,,,,
107.366,8.49501,0.43169,,,,
107.367,8.53215,0.42912,,,,
107.368,8.56929,0.42635,,,,
107.369,8.60643,0.42343,,,,
107.37,8.64357,0.42004,,,,
107.371,8.68071,0.4155,,,,
107.372,8.71784,0.40953,,,,
107.373,8.75497,0.40242,,,,
107.374,8.7921,0.39445,,,,
107.375,8.82922,0.3859,,,,
107.376,8.86635,0.37701,,,,
107.377,8.90347,0.36803,,,,
107.378,8.9406,0.35913,,,,
107.379,8.97772,0.35039,,,,
107.38,9.01483,0.34182,,,,
107.381,9.05195,0.33328,,,,
107.382,9.08906,0.32445,,,,
107.383,9.12618,0.31478,,,,
107.384,9.16329,0.3038,,,,
107.385,9.20039,0.29151,,,,
107.386,9.2375,0.27831,,,,
107.387,9.2746,0.26499,,,,
107.388,9.31171,0.25218,,,,
107.389,9.34881,0.2403,,,,
107.39,9.38591,0.22942,,,,
107.391,9.42301,0.21922,,,,
107.392,9.46011,0.20958,,,,
107.393,9.4972,0.20032,,,,
107.394,9.5343,0.19104,,,,
107.395,9.57139,0.18145,,,,
107.396,9.60849,0.17154,,,,
107.397,9.64559,0.16167,,,,
107.398,9.68268,0.15228,,,,
107.399,9.71978,0.14362,,,,
107.4,9.75687,0.13582,,,,
107.401,9.79397,0.12905,,,,
107.402,9.83107,0.12321,,,,
107.403,9.86817,0.11776,,,,
107.404,9.90526,0.11217,,,,
107.405,9.94236,0.10616,,,,
107.406,9.97945,0.09983,,,,
107.407,10.01655,0.09346,,,,
107.408,10.05365,0.08741,,,,
107.409,10.09074,0.08209,,,,
107.41,10.12784,0.07752,,,,
107.411,10.16494,0.07353,,,,
107.412,10.20203,0.07,,,,
107.413,10.23913,0.06672,,,,
107.414,10.27623,0.06353,,,,
107.415,10.31332,0.06015,,,,
107.416,10.35042,0.05651,,,,
107.417,10.38752,0.05289,,,,
107.418,10.42461,0.04945,,,,
107.419,10.46171,0.04612,,,,
107.42,10.49881,0.04276,,,,
107.421,10.5359,0.03955,,,,
107.422,10.573,0.03672,,,,
107.423,10.6101,0.03442,,,,
107.424,10.64719,0.03274,,,,
107.425,10.68429,0.0314,,,,
107.426,10.72139,0.03006,,,,
107.427,10.75848,0.02837,,,,
107.428,10.79557,0.02608,,,,
107.429,10.83267,0.02305,,,,
107.43,10.86976,0.01933,,,,
107.431,10.90685,0.01555,,,,
107.432,10.94395,0.01248,,,,
107.433,10.98104,0.01068,,,,
107.434,11.01813,0.01029,,,,
107.435,11.05523,0.01095,,,,
107.436,11.09232,0.01203,,,,
107.437,11.12941,0.01291,,,,
107.438,11.16651,0.01336,,,,
107.439,11.2036,0.01344,,,,
107.44,11.2407,0.01341,,,,
107.441,11.27779,0.01369,,,,
107.442,11.31489,0.01441,,,,
107.443,11.35199,0.01563,,,,
107.444,11.38908,0.01747,,,,
107.445,11.42618,0.01987,,,,
107.446,11.46328,0.02257,,,,
107.447,11.50037,0.02519,,,,
107.448,11.53747,0.02743,,,,
107.449,11.57457,0.02897,,,,
107.45,11.61166,0.02952,,,,
107.451,11.64875,0.0291,,,,
107.452,11.68585,0.02806,,,,
107.453,11.72294,0.02714,,,,
107.454,11.76004,0.02722,,,,
107.455,11.79713,0.0285,,,,
107.456,11.83422,0.03032,,,,
107.457,11.87132,0.03197,,,,
107.458,11.90841,0.03302,,,,
107.459,11.9455,0.03315,,,,
107.46,11.9826,0.03233,,,,
107.461,12.01969,0.03129,,,,
107.462,12.05679,0.03102,,,,
107.463,12.09389,0.03207,,,,
107.464,12.13099,0.03424,,,,
107.465,12.16809,0.03687,,,,
107.466,12.20518,0.03921,,,,
107.467,12.24228,0.04084,,,,
107.468,12.27938,0.04194,,,,
107.469,12.31648,0.04296,,,,
107.47,12.35358,0.04415,,,,
107.471,12.39068,0.04544,,,,
107.472,12.42777,0.04659,,,,
107.473,12.46487,0.04737,,,,
107.474,12.50197,0.0477,,,,
107.475,12.53907,0.04764,,,,
107.476,12.57617,0.04748,,,,
107.477,12.61327,0.04779,,,,
107.478,12.65037,0.04888,,,,
107.479,12.68747,0.05048,,,,
107.48,12.72457,0.05209,,,,
107.481,12.76167,0.05318,,,,
107.482,12.79877,0.05362,,,,
107.483,12.83587,0.05354,,,,
107.484,12.87297,0.05318,,,,
107.485,12.91007,0.05265,,,,
107.486,12.94718,0.052,,,,
107.487,12.98428,0.0514,,,,
107.488,13.02138,0.05084,,,,
107.489,13.05848,0.05025,,,,
107.49,13.09558,0.0497,,,,
107.491,13.13268,0.04915,,,,
107.492,13.16979,0.0485,,,,
107.493,13.20689,0.04764,,,,
107.494,13.24399,0.04649,,,,
107.495,13.28109,0.04517,,,,
107.496,13.31819,0.0439,,,,
107.497,13.3553,0.0427,,,,
107.498,13.3924,0.04148,,,,
107.499,13.4295,0.04034,,,,
107.5,13.46661,0.03941,,,,
107.501,13.50371,0.0386,,,,
107.502,13.54082,0.03769,,,,
107.503,13.57792,0.03676,,,,
107.504,13.61503,0.03594,,,,
107.505,13.65214,0.03527,,,,
107.506,13.68925,0.0347,,,,
107.507,13.72635,0.03409,,,,
107.508,13.76346,0.03348,,,,
107.509,13.80057,0.03306,,,,
107.51,13.83768,0.03298,,,,
107.511,13.87478,0.03332,,,,
107.512,13.91189,0.03397,,,,
107.513,13.949,0.03461,,,,
107.514,13.9861,0.03498,,,,
107.515,14.02321,0.03521,,,,
107.516,14.06031,0.03565,,,,
107.517,14.09742,0.03638,,,,
107.518,14.13452,0.03714,,,,
107.519,14.17162,0.03755,,,,
107.52,14.20873,0.03718,,,,
107.521,14.24583,0.03595,,,,
107.522,14.28293,0.03427,,,,
107.523,14.32003,0.03278,,,,
107.524,14.35713,0.03203,,,,
107.525,14.39423,0.03213,,,,
107.526,14.43133,0.0326,,,,
107.527,14.46843,0.03268,,,,
107.528,14.50553,0.03193,,,,
107.529,14.54263,0.03064,,,,
107.53,14.57973,0.02938,,,,
107.531,14.61682,0.02867,,,,
107.532,14.65392,0.02877,,,,
107.533,14.69102,0.0297,,,,
107.534,14.72812,0.0312,,,,
107.535,14.76522,0.03273,,,,
107.536,14.80232,0.03377,,,,
107.537,14.83942,0.03399,,,,
107.538,14.87652,0.03335,,,,
107.539,14.91362,0.03222,,,,
107.54,14.95072,0.03099,,,,
107.541,14.98782,0.03019,,,,
107.542,15.02492,0.03033,,,,
107.543,15.06203,0.03145,,,,
107.544,15.09913,0.03314,,,,
107.545,15.13623,0.0349,,,,
107.546,15.17334,0.0363,,,,
107.547,15.21044,0.03705,,,,
107.548,15.24754,0.03706,,,,
107.549,15.28464,0.03649,,,,
107.55,15.32175,0.03554,,,,
107.551,15.35885,0.03455,,,,
107.552,15.39594,0.03389,,,,
107.553,15.43304,0.03377,,,,
107.554,15.47014,0.0342,,,,
107.555,15.50724,0.03491,,,,
107.556,15.54433,0.0356,,,,
107.557,15.58143,0.03606,,,,
107.558,15.61852,0.03609,,,,
107.559,15.65561,0.03568,,,,
107.56,15.69271,0.03501,,,,
107.561,15.7298,0.03436,,,,
107.562,15.76688,0.0339,,,,
107.563,15.80397,0.03372,,,,
107.564,15.84106,0.03393,,,,
107.565,15.87815,0.03454,,,,
107.566,15.91524,0.03531,,,,
107.567,15.95232,0.03593,,,,
107.568,15.9894,0.03628,,,,
107.569,16.02649,0.03634,,,,
107.57,16.06357,0.03598,,,,
107.571,16.10065,0.03524,,,,
107.572,16.13773,0.03433,,,,
107.573,16.17481,0.03352,,,,
107.574,16.21189,0.03311,,,,
107.575,16.24898,0.03346,,,,
107.576,16.28606,0.03461,,,,
107.577,16.32314,0.03594,,,,
107.578,16.36022,0.0367,,,,
107.579,16.3973,0.03675,,,,
107.58,16.43439,0.03653,,,,
107.581,16.47147,0.03633,,,,
107.582,16.50856,0.03618,,,,
107.583,16.54564,0.0362,,,,
107.584,16.58273,0.03643,,,,
107.585,16.61982,0.03676,,,,
107.586,16.65691,0.03699,,,,
107.587,16.694,0.03716,,,,
107.588,16.73109,0.03747,,,,
107.589,16.76818,0.03777,,,,
107.59,16.80527,0.03775,,,,
107.591,16.84236,0.03718,,,,
107.592,16.87945,0.03606,,,,
107.593,16.91655,0.03465,,,,
107.594,16.95364,0.03327,,,,
107.595,16.99074,0.03221,,,,
107.596,17.02783,0.03161,,,,
107.597,17.06493,0.03134,,,,
107.598,17.10203,0.03115,,,,
107.599,17.13913,0.03104,,,,
107.6,17.17624,0.03109,,,,
107.601,17.21334,0.03113,,,,
107.602,17.25045,0.03082,,,,
107.603,17.28756,0.03,,,,
107.604,17.32467,0.02892,,,,
107.605,17.36178,0.02811,,,,
107.606,17.39889,0.02789,,,,
107.607,17.436,0.02837,,,,
107.608,17.47312,0.02932,,,,
107.609,17.51023,0.03029,,,,
107.61,17.54735,0.03096,,,,
107.611,17.58446,0.03119,,,,
107.612,17.62158,0.03108,,,,
107.613,17.6587,0.03079,,,,
107.614,17.69582,0.03055,,,,
107.615,17.73293,0.03066,,,,
107.616,17.77005,0.03119,,,,
107.617,17.80717,0.03193,,,,
107.618,17.84429,0.03236,,,,
107.619,17.88141,0.03221,,,,
107.62,17.91854,0.0317,,,,
107.621,17.95566,0.03117,,,,
107.622,17.99277,0.03098,,,,
107.623,18.0299,0.0313,,,,
107.624,18.06702,0.03209,,,,
107.625,18.10414,0.03322,,,,
107.626,18.14126,0.03444,,,,
107.627,18.17838,0.03551,,,,
107.628,18.2155,0.03632,,,,
107.629,18.25262,0.03691,,,,
107.63,18.28974,0.03746,,,,
107.631,18.32686,0.03813,,,,
107.632,18.36398,0.03887,,,,
107.633,18.40109,0.03952,,,,
107.634,18.43821,0.03985,,,,
107.635,18.47532,0.03954,,,,
107.636,18.51244,0.03861,,,,
107.637,18.54955,0.03724,,,,
107.638,18.58666,0.03571,,,,
107.639,18.62378,0.03467,,,,
107.64,18.66089,0.03448,,,,
107.641,18.69801,0.03505,,,,
107.642,18.73512,0.03617,,,,
107.643,18.77223,0.03753,,,,
107.644,18.80935,0.03876,,,,
107.645,18.84646,0.03948,,,,
107.646,18.88358,0.03967,,,,
107.647,18.92069,0.0395,,,,
107.648,18.9578,0.03916,,,,
107.649,18.99491,0.03877,,,,
107.65,19.03202,0.0383,,,,
107.651,19.06913,0.03783,,,,
107.652,19.10623,0.03762,,,,
107.653,19.14334,0.03787,,,,
107.654,19.18044,0.03844,,,,
107.655,19.21754,0.039,,,,
107.656,19.25464,0.03943,,,,
