Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"80.08600","0.49140","0.18954"
"80.18600","0.45649","0.15992"
"80.28600","0.42165","0.12661"
"80.38600","0.38676","0.11286"
"80.48600","0.35179","0.10037"
"80.58600","0.31702","0.09204"
"80.68600","0.28212","0.09050"
"80.78600","0.24721","0.07455"
"80.88600","0.21236","0.07034"
"80.98600","0.17734","0.07282"
"81.08600","0.14274","0.05953"
"81.18600","0.10778","0.06692"
"81.28600","0.07288","0.06734"
"81.38600","0.03796","0.05655"
"81.42800","0.02332","0.05463"
"81.42900","0.02297","0.05483"
"81.43000","0.02263","0.05505"
"81.53000","0.01187","0.05343"
"81.63000","0.01190","0.06062"
"81.73000","0.01190","0.06971"
"81.83000","0.01204","0.07106"
"81.93000","0.01240","0.06774"
"82.03000","0.01309","0.06981"
"82.13000","0.01383","0.07692"
"82.23000","0.01455","0.07130"
"82.33000","0.01522","0.06165"
"82.43000","0.01588","0.07634"
"82.53000","0.01654","0.06871"
"82.63000","0.01713","0.07017"
"82.73000","0.01771","0.07870"
"82.83000","0.01827","0.07339"
"82.93000","0.01886","0.07262"
"83.03000","0.01944","0.07095"
"83.13000","0.02007","0.07577"
"83.23000","0.02067","0.07403"
"83.33000","0.02127","0.08373"
"83.43000","0.02184","0.07102"
"83.53000","0.02243","0.07259"
"83.63000","0.02301","0.07538"
"83.73000","0.02360","0.08042"
"83.83000","0.02420","0.07053"
"83.93000","0.02477","0.06673"
"84.03000","0.02535","0.07499"
"84.13000","0.02594","0.07367"
"84.23000","0.02651","0.07677"
"84.33000","0.02710","0.07622"
"84.43000","0.02768","0.07647"
"84.53000","0.02825","0.07862"
"84.63000","0.02884","0.07856"
"84.73000","0.02944","0.07562"
"84.83000","0.03001","0.08032"
"84.93000","0.03059","0.08148"
"85.03000","0.03117","0.08034"
"85.13000","0.03176","0.08306"
"85.23000","0.03234","0.07451"
"85.33000","0.03293","0.08137"
"85.43000","0.03352","0.07496"
"85.53000","0.03410","0.07892"
"85.63000","0.03469","0.06981"
"85.73000","0.03526","0.07471"
"85.83000","0.03584","0.07576"
"85.93000","0.03640","0.07759"
"86.03000","0.03699","0.08228"
"86.13000","0.03760","0.07568"
"86.23000","0.03817","0.07773"
"86.33000","0.03875","0.07050"
"86.43000","0.03935","0.08208"
"86.53000","0.03993","0.07795"
"86.63000","0.04051","0.07690"
"86.73000","0.04110","0.07504"
"86.83000","0.04168","0.07783"
"86.93000","0.04227","0.07967"
"87.03000","0.04285","0.07907"
"87.13000","0.04344","0.08253"
"87.23000","0.04404","0.07659"
"87.33000","0.04463","0.08176"
"87.43000","0.04522","0.07635"
"87.53000","0.04577","0.07934"
"87.63000","0.04633","0.08559"
"87.73000","0.04690","0.07302"
"87.83000","0.04749","0.07923"
"87.93000","0.04806","0.07925"
"88.03000","0.04864","0.08155"
"88.13000","0.04924","0.09129"
"88.23000","0.04983","0.08591"
"88.33000","0.05044","0.08435"
"88.43000","0.05102","0.08304"
"88.53000","0.05160","0.08156"
"88.63000","0.05217","0.07934"
"88.73000","0.05275","0.09063"
"88.83000","0.05334","0.08291"
"88.93000","0.05392","0.08034"
"89.03000","0.05446","0.08493"
"89.13000","0.05499","0.08183"
"89.23000","0.05560","0.07969"
"89.33000","0.05621","0.08679"
"89.43000","0.05677","0.08121"
"89.53000","0.05735","0.08585"
"89.63000","0.05795","0.08913"
"89.73000","0.05853","0.08376"
"89.83000","0.05910","0.08592"
"89.93000","0.05969","0.08952"
"90.03000","0.06026","0.08856"
"90.13000","0.06085","0.08263"
"90.23000","0.06143","0.09139"
"90.33000","0.06200","0.08612"
"90.43000","0.06259","0.08725"
"90.53000","0.06316","0.08292"
"90.63000","0.06375","0.09099"
"90.73000","0.06431","0.08721"
"90.83000","0.06489","0.08336"
"90.93000","0.06549","0.08740"
"91.03000","0.06606","0.08523"
"91.13000","0.06664","0.08681"
"91.23000","0.06723","0.09226"
"91.33000","0.06782","0.08636"
"91.43000","0.06841","0.09364"
"91.53000","0.06898","0.08299"
"91.63000","0.06959","0.08420"
"91.73000","0.07018","0.08322"
"91.83000","0.07080","0.08340"
"91.93000","0.07140","0.08822"
"92.03000","0.07198","0.08642"
"92.13000","0.07255","0.07945"
"92.23000","0.07310","0.08749"
"92.33000","0.07367","0.08588"
"92.43000","0.07425","0.09648"
"92.53000","0.07484","0.09080"
"92.63000","0.07544","0.08932"
"92.73000","0.07605","0.08232"
"92.83000","0.07666","0.08780"
"92.93000","0.07725","0.09045"
"93.03000","0.07783","0.08459"
"93.13000","0.07841","0.10099"
"93.23000","0.07898","0.08785"
"93.33000","0.07958","0.09249"
"93.43000","0.08016","0.09575"
"93.53000","0.08073","0.08908"
"93.63000","0.08129","0.09207"
"93.73000","0.08185","0.09235"
"93.83000","0.08241","0.08485"
"93.93000","0.08300","0.09475"
"94.03000","0.08360","0.08879"
"94.13000","0.08417","0.08509"
"94.23000","0.08476","0.09096"
"94.33000","0.08537","0.08819"
"94.43000","0.08596","0.09114"
"94.53000","0.08656","0.09201"
"94.63000","0.08711","0.08716"
"94.73000","0.08769","0.09006"
"94.83000","0.08829","0.09312"
"94.93000","0.08887","0.09253"
"95.03000","0.08944","0.09059"
"95.13000","0.09000","0.09002"
"95.23000","0.09051","0.09133"
"95.33000","0.09105","0.09011"
"95.43000","0.09166","0.09492"
"95.53000","0.09226","0.09384"
"95.63000","0.09283","0.09505"
"95.73000","0.09341","0.09223"
"95.83000","0.09399","0.09766"
"95.93000","0.09454","0.09088"
"96.03000","0.09515","0.09594"
"96.13000","0.09574","0.08926"
"96.23000","0.09632","0.09096"
"96.33000","0.09689","0.09472"
"96.43000","0.09746","0.08277"
"96.53000","0.09804","0.09975"
"96.63000","0.09863","0.09753"
"96.73000","0.09921","0.09905"
"96.83000","0.09975","0.10176"
"96.93000","0.10037","0.09346"
"97.03000","0.10095","0.09338"
"97.13000","0.10154","0.09645"
"97.23000","0.10211","0.09549"
"97.33000","0.10270","0.08723"
"97.43000","0.10328","0.09244"
"97.53000","0.10387","0.09859"
"97.63000","0.10443","0.10394"
"97.73000","0.10502","0.09650"
"97.83000","0.10563","0.09197"
"97.93000","0.10622","0.09473"
"98.03000","0.10682","0.09838"
"98.13000","0.10741","0.09805"
"98.23000","0.10796","0.10066"
"98.33000","0.10851","0.09794"
"98.43000","0.10909","0.08882"
"98.53000","0.10969","0.09373"
"98.63000","0.11030","0.10183"
"98.73000","0.11090","0.10018"
"98.83000","0.11149","0.10141"
"98.93000","0.11210","0.09649"
"99.03000","0.11271","0.10186"
"99.13000","0.11329","0.09588"
"99.23000","0.11388","0.09937"
"99.33000","0.11445","0.10418"
"99.43000","0.11504","0.09399"
"99.53000","0.11563","0.09611"
"99.63000","0.11620","0.08994"
"99.73000","0.11677","0.09916"
"99.83000","0.11728","0.09993"
"99.93000","0.11786","0.09373"
"100.03000","0.11845","0.10800"
"100.13000","0.11904","0.09579"
"100.23000","0.11962","0.10197"
"100.33000","0.12021","0.10543"
"100.43000","0.12081","0.10970"
"100.53000","0.12141","0.10454"
"100.63000","0.12202","0.10488"
"100.73000","0.12260","0.09725"
"100.83000","0.12317","0.10068"
"100.93000","0.12375","0.10250"
"101.03000","0.12433","0.09265"
"101.13000","0.12491","0.09996"
"101.23000","0.12550","0.10232"
"101.33000","0.12603","0.09842"
"101.43000","0.12656","0.10217"
"101.53000","0.12713","0.09847"
"101.63000","0.12769","0.10129"
"101.73000","0.12830","0.10535"
"101.83000","0.12892","0.09657"
"101.93000","0.12949","0.10851"
"102.03000","0.13007","0.10719"
"102.13000","0.13067","0.10413"
"102.23000","0.13127","0.10663"
"102.33000","0.13186","0.10370"
"102.43000","0.13244","0.10151"
"102.53000","0.13301","0.10269"
"102.63000","0.13359","0.10134"
"102.73000","0.13416","0.10858"
"102.83000","0.13472","0.09925"
"102.93000","0.13525","0.11025"
"103.03000","0.13579","0.10289"
"103.13000","0.13642","0.10742"
"103.23000","0.13701","0.10318"
"103.33000","0.13756","0.10814"
"103.43000","0.13815","0.10655"
"103.53000","0.13874","0.10279"
"103.63000","0.13932","0.10551"
"103.73000","0.13991","0.10222"
"103.83000","0.14049","0.10424"
"103.93000","0.14109","0.10329"
"104.03000","0.14168","0.10694"
"104.13000","0.14227","0.10140"
"104.23000","0.14287","0.11298"
"104.33000","0.14344","0.10756"
"104.43000","0.14398","0.11255"
"104.53000","0.14454","0.10547"
"104.63000","0.14513","0.11102"
"104.73000","0.14573","0.10517"
"104.83000","0.14633","0.11022"
"104.93000","0.14692","0.10807"
"105.03000","0.14752","0.10536"
"105.13000","0.14812","0.10903"
"105.23000","0.14871","0.11256"
"105.33000","0.14932","0.10626"
"105.43000","0.14991","0.11362"
"105.53000","0.15049","0.10827"
"105.63000","0.15106","0.10899"
"105.73000","0.15166","0.10948"
"105.83000","0.15224","0.11579"
"105.93000","0.15279","0.10940"
"106.03000","0.15333","0.11377"
"106.13000","0.15389","0.11164"
"106.23000","0.15448","0.11644"
"106.33000","0.15508","0.10904"
"106.43000","0.15565","0.11396"
"106.53000","0.15626","0.11985"
"106.63000","0.15685","0.11592"
"106.73000","0.15744","0.11737"
"106.83000","0.15803","0.11774"
"106.93000","0.15861","0.11277"
"107.03000","0.15920","0.11281"
"107.13000","0.15980","0.12677"
"107.23000","0.16038","0.11345"
"107.33000","0.16096","0.12354"
"107.43000","0.16152","0.11680"
"107.53000","0.16206","0.11258"
"107.63000","0.16261","0.11145"
"107.73000","0.16318","0.11778"
"107.83000","0.16377","0.11649"
"107.93000","0.16435","0.11314"
"108.03000","0.16494","0.11692"
"108.13000","0.16552","0.11985"
"108.23000","0.16609","0.11874"
"108.33000","0.16667","0.11441"
"108.43000","0.16727","0.11902"
"108.53000","0.16785","0.12250"
"108.63000","0.16843","0.11880"
"108.73000","0.16901","0.11380"
"108.83000","0.16958","0.12559"
"108.93000","0.17017","0.11845"
"109.03000","0.17073","0.11355"
"109.13000","0.17126","0.11570"
"109.23000","0.17188","0.11759"
"109.33000","0.17247","0.11619"
"109.43000","0.17305","0.12133"
"109.53000","0.17361","0.11780"
"109.63000","0.17419","0.12236"
"109.73000","0.17478","0.11486"
"109.83000","0.17538","0.11227"
"109.93000","0.17597","0.11847"
"110.03000","0.17654","0.12751"
"110.13000","0.17713","0.11779"
"110.23000","0.17773","0.12382"
"110.33000","0.17832","0.11722"
"110.43000","0.17889","0.12087"
"110.53000","0.17944","0.12746"
"110.63000","0.18002","0.12202"
"110.73000","0.18061","0.12414"
"110.83000","0.18119","0.12186"
"110.93000","0.18178","0.12604"
"111.03000","0.18238","0.12071"
"111.13000","0.18298","0.13086"
"111.23000","0.18358","0.11576"
"111.33000","0.18419","0.12379"
"111.43000","0.18480","0.12920"
"111.53000","0.18538","0.12399"
"111.63000","0.18595","0.12653"
"111.73000","0.18652","0.12445"
"111.83000","0.18712","0.12117"
"111.93000","0.18771","0.11790"
"112.03000","0.18828","0.12223"
"112.13000","0.18882","0.12537"
"112.23000","0.18936","0.11583"
"112.33000","0.18994","0.12202"
"112.43000","0.19054","0.13001"
"112.53000","0.19112","0.12463"
"112.63000","0.19172","0.13284"
"112.73000","0.19232","0.12404"
"112.83000","0.19293","0.13134"
"112.93000","0.19351","0.13051"
"113.03000","0.19408","0.12731"
"113.13000","0.19467","0.12452"
"113.23000","0.19526","0.12552"
"113.33000","0.19584","0.13310"
"113.43000","0.19642","0.12559"
"113.53000","0.19700","0.12427"
"113.63000","0.19754","0.13304"
"113.73000","0.19807","0.12902"
"113.83000","0.19865","0.12965"
"113.93000","0.19921","0.12367"
"114.03000","0.19978","0.13227"
"114.13000","0.20039","0.13372"
"114.23000","0.20099","0.13408"
"114.33000","0.20158","0.13486"
"114.43000","0.20217","0.12849"
"114.53000","0.20276","0.13260"
"114.63000","0.20335","0.12779"
"114.73000","0.20392","0.12796"
"114.83000","0.20450","0.13728"
"114.93000","0.20509","0.13318"
"115.03000","0.20568","0.13489"
"115.13000","0.20626","0.13745"
"115.23000","0.20679","0.13182"
"115.33000","0.20736","0.13114"
"115.43000","0.20791","0.13806"
"115.53000","0.20850","0.13649"
"115.63000","0.20910","0.13813"
"115.73000","0.20967","0.13619"
"115.83000","0.21026","0.12889"
"115.93000","0.21084","0.13698"
"116.03000","0.21143","0.13894"
"116.13000","0.21203","0.13763"
"116.23000","0.21264","0.13303"
"116.33000","0.21326","0.13397"
"116.43000","0.21386","0.13731"
"116.53000","0.21443","0.13361"
"116.63000","0.21500","0.14637"
"116.73000","0.21558","0.13389"
"116.83000","0.21616","0.14233"
"116.93000","0.21673","0.13941"
"117.03000","0.21732","0.14713"
"117.13000","0.21791","0.14724"
"117.23000","0.21849","0.14089"
"117.33000","0.21910","0.14148"
"117.43000","0.21968","0.13634"
"117.53000","0.22026","0.13821"
"117.63000","0.22084","0.14789"
"117.73000","0.22141","0.15129"
"117.83000","0.22199","0.14043"
"117.93000","0.22258","0.14135"
"118.03000","0.22316","0.14248"
"118.13000","0.22373","0.13899"
"118.23000","0.22428","0.13934"
"118.33000","0.22483","0.14212"
"118.43000","0.22541","0.14208"
"118.53000","0.22600","0.14101"
"118.63000","0.22659","0.14685"
"118.73000","0.22717","0.15005"
"118.83000","0.22778","0.14918"
"118.93000","0.22836","0.15345"
"119.03000","0.22895","0.14109"
"119.13000","0.22954","0.14808"
"119.23000","0.23014","0.14392"
"119.33000","0.23073","0.14961"
"119.43000","0.23129","0.14590"
"119.53000","0.23187","0.14261"
"119.63000","0.23246","0.14764"
"119.73000","0.23305","0.15353"
"119.83000","0.23359","0.14908"
"119.93000","0.23412","0.14322"
"120.03000","0.23466","0.14628"
"120.13000","0.23524","0.14504"
"120.23000","0.23584","0.15136"
"120.33000","0.23642","0.14830"
"120.43000","0.23698","0.14502"
"120.53000","0.23757","0.14845"
"120.63000","0.23817","0.14603"
"120.73000","0.23876","0.15328"
"120.83000","0.23934","0.14992"
"120.93000","0.23992","0.15586"
"121.03000","0.24050","0.15401"
"121.13000","0.24109","0.14718"
"121.23000","0.24166","0.15001"
"121.33000","0.24219","0.15291"
"121.43000","0.24279","0.15641"
"121.53000","0.24339","0.15459"
"121.63000","0.24396","0.15484"
"121.73000","0.24454","0.15805"
"121.83000","0.24513","0.15101"
"121.93000","0.24570","0.15141"
"122.03000","0.24630","0.16123"
"122.13000","0.24689","0.15402"
"122.23000","0.24748","0.14787"
"122.33000","0.24808","0.15418"
"122.43000","0.24868","0.15894"
"122.53000","0.24930","0.15332"
"122.63000","0.24990","0.16112"
"122.73000","0.25047","0.16016"
"122.83000","0.25104","0.15368"
"122.93000","0.25164","0.15586"
"123.03000","0.25221","0.16311"
"123.13000","0.25279","0.15732"
"123.23000","0.25340","0.16155"
"123.33000","0.25398","0.15595"
"123.43000","0.25457","0.15829"
"123.53000","0.25515","0.15686"
"123.63000","0.25572","0.16311"
"123.73000","0.25631","0.15737"
"123.83000","0.25688","0.16714"
"123.93000","0.25746","0.16376"
"124.03000","0.25804","0.16085"
"124.13000","0.25863","0.16097"
"124.23000","0.25920","0.16165"
"124.33000","0.25978","0.16198"
"124.43000","0.26033","0.16451"
"124.53000","0.26089","0.16413"
"124.63000","0.26144","0.17144"
"124.73000","0.26203","0.17238"
"124.83000","0.26261","0.16780"
"124.93000","0.26319","0.16107"
"125.03000","0.26378","0.16408"
"125.13000","0.26436","0.16818"
"125.23000","0.26496","0.16773"
"125.33000","0.26553","0.17210"
"125.43000","0.26609","0.17097"
"125.53000","0.26666","0.16966"
"125.63000","0.26725","0.16877"
"125.73000","0.26783","0.17336"
"125.83000","0.26841","0.16505"
"125.93000","0.26893","0.16860"
"126.03000","0.26953","0.16837"
"126.13000","0.27013","0.16539"
"126.23000","0.27071","0.17454"
"126.33000","0.27129","0.17517"
"126.43000","0.27187","0.16911"
"126.53000","0.27245","0.17470"
"126.63000","0.27303","0.17115"
"126.73000","0.27362","0.17244"
"126.83000","0.27420","0.17176"
"126.93000","0.27479","0.17179"
"127.03000","0.27536","0.17693"
"127.13000","0.27596","0.17122"
"127.23000","0.27654","0.16960"
"127.33000","0.27711","0.17831"
"127.43000","0.27766","0.17703"
"127.53000","0.27823","0.18443"
"127.63000","0.27886","0.17967"
"127.73000","0.27945","0.18161"
"127.83000","0.28004","0.18316"
"127.93000","0.28060","0.17934"
"128.03000","0.28116","0.17887"
"128.13000","0.28174","0.18420"
"128.23000","0.28233","0.18910"
"128.33000","0.28291","0.18247"
"128.43000","0.28352","0.17361"
"128.53000","0.28413","0.18664"
"128.63000","0.28472","0.18265"
"128.73000","0.28531","0.18292"
"128.83000","0.28589","0.18178"
"128.93000","0.28644","0.18031"
"129.03000","0.28700","0.18239"
"129.13000","0.28758","0.17323"
"129.23000","0.28816","0.18786"
"129.33000","0.28876","0.19562"
"129.43000","0.28937","0.18546"
"129.53000","0.28998","0.19223"
"129.63000","0.29059","0.18402"
"129.73000","0.29119","0.18830"
"129.83000","0.29176","0.19458"
"129.93000","0.29234","0.18178"
"130.03000","0.29292","0.18615"
"130.13000","0.29351","0.19208"
"130.23000","0.29409","0.19275"
"130.33000","0.29468","0.18887"
"130.43000","0.29522","0.19145"
"130.53000","0.29577","0.19485"
"130.63000","0.29634","0.18332"
"130.73000","0.29692","0.19257"
"130.83000","0.29750","0.19859"
"130.93000","0.29810","0.18986"
"131.03000","0.29867","0.18534"
"131.13000","0.29928","0.18963"
"131.23000","0.29986","0.19543"
"131.33000","0.30044","0.19885"
"131.43000","0.30102","0.18859"
"131.53000","0.30160","0.19487"
"131.63000","0.30217","0.18958"
"131.73000","0.30274","0.19526"
"131.83000","0.30333","0.19456"
"131.93000","0.30391","0.20247"
"132.03000","0.30449","0.19677"
"132.13000","0.30501","0.19781"
"132.23000","0.30556","0.20034"
"132.33000","0.30616","0.20072"
"132.43000","0.30676","0.20218"
"132.53000","0.30733","0.20290"
"132.63000","0.30791","0.19643"
"132.73000","0.30849","0.20048"
"132.83000","0.30907","0.20211"
"132.93000","0.30968","0.20292"
"133.03000","0.31026","0.20458"
"133.13000","0.31083","0.21511"
"133.23000","0.31140","0.21127"
"133.33000","0.31198","0.21122"
"133.43000","0.31256","0.21090"
"133.53000","0.31312","0.20688"
"133.63000","0.31370","0.20564"
"133.73000","0.31430","0.20156"
"133.83000","0.31489","0.20035"
"133.93000","0.31547","0.21017"
"134.03000","0.31605","0.21280"
"134.13000","0.31662","0.21023"
"134.23000","0.31721","0.20847"
"134.33000","0.31780","0.21702"
"134.43000","0.31838","0.21965"
"134.53000","0.31896","0.20951"
"134.63000","0.31955","0.20852"
"134.73000","0.32015","0.21868"
"134.83000","0.32074","0.21967"
"134.93000","0.32134","0.21445"
"135.03000","0.32194","0.22616"
"135.13000","0.32252","0.21724"
"135.23000","0.32309","0.21573"
"135.33000","0.32365","0.21944"
"135.43000","0.32422","0.22402"
"135.53000","0.32481","0.21764"
"135.63000","0.32541","0.22715"
"135.73000","0.32601","0.22733"
"135.83000","0.32662","0.22176"
"135.93000","0.32723","0.21760"
"136.03000","0.32780","0.22308"
"136.13000","0.32838","0.22655"
"136.23000","0.32896","0.22587"
"136.33000","0.32955","0.22583"
"136.43000","0.33014","0.22391"
"136.53000","0.33071","0.22798"
"136.63000","0.33128","0.21874"
"136.73000","0.33185","0.23120"
"136.83000","0.33242","0.23089"
"136.93000","0.33300","0.22834"
"137.03000","0.33359","0.22518"
"137.13000","0.33419","0.23865"
"137.23000","0.33478","0.23087"
"137.33000","0.33536","0.22583"
"137.43000","0.33594","0.23220"
"137.53000","0.33652","0.23174"
"137.63000","0.33710","0.23368"
"137.73000","0.33767","0.22686"
"137.83000","0.33826","0.24040"
"137.93000","0.33884","0.23231"
"138.03000","0.33941","0.23525"
"138.13000","0.33998","0.23129"
"138.23000","0.34052","0.24462"
"138.33000","0.34105","0.23899"
"138.43000","0.34160","0.23503"
"138.53000","0.34222","0.23426"
"138.63000","0.34280","0.23280"
"138.73000","0.34337","0.23366"
"138.83000","0.34395","0.24504"
"138.93000","0.34454","0.23814"
"139.03000","0.34512","0.23642"
"139.13000","0.34570","0.23632"
"139.23000","0.34627","0.24122"
"139.33000","0.34686","0.24579"
"139.43000","0.34745","0.24731"
"139.53000","0.34804","0.24734"
"139.63000","0.34861","0.24954"
"139.73000","0.34917","0.25155"
"139.83000","0.34974","0.24190"
"139.93000","0.35036","0.24074"
"140.03000","0.35093","0.24593"
"140.13000","0.35151","0.25252"
"140.23000","0.35208","0.24803"
"140.33000","0.35267","0.25501"
"140.43000","0.35325","0.25266"
"140.53000","0.35383","0.25710"
"140.63000","0.35442","0.24188"
"140.73000","0.35501","0.25741"
"140.83000","0.35560","0.25300"
"140.93000","0.35621","0.24880"
"141.03000","0.35681","0.25323"
"141.13000","0.35739","0.25278"
"141.23000","0.35793","0.25375"
"141.33000","0.35849","0.26030"
"141.43000","0.35907","0.25287"
"141.53000","0.35966","0.24810"
"141.63000","0.36027","0.25886"
"141.73000","0.36088","0.26707"
"141.83000","0.36148","0.26432"
"141.93000","0.36208","0.25770"
"142.03000","0.36268","0.26929"
"142.13000","0.36328","0.26461"
"142.23000","0.36384","0.26517"
"142.33000","0.36442","0.27046"
"142.43000","0.36501","0.26760"
"142.53000","0.36561","0.26403"
"142.63000","0.36618","0.27062"
"142.73000","0.36673","0.26715"
"142.83000","0.36727","0.26777"
"142.93000","0.36783","0.26855"
"143.03000","0.36842","0.27270"
"143.13000","0.36901","0.27745"
"143.23000","0.36961","0.27465"
"143.33000","0.37021","0.27505"
"143.43000","0.37082","0.27283"
"143.53000","0.37141","0.28449"
"143.63000","0.37199","0.27345"
"143.73000","0.37256","0.27463"
"143.83000","0.37314","0.27430"
"143.93000","0.37372","0.28453"
"144.03000","0.37432","0.27573"
"144.13000","0.37489","0.28783"
"144.23000","0.37546","0.28284"
"144.33000","0.37604","0.28254"
"144.43000","0.37658","0.28212"
"144.53000","0.37714","0.28343"
"144.63000","0.37771","0.29245"
"144.73000","0.37832","0.28626"
"144.83000","0.37893","0.27880"
"144.93000","0.37952","0.28828"
"145.03000","0.38013","0.28394"
"145.13000","0.38070","0.28569"
"145.23000","0.38128","0.28653"
"145.33000","0.38186","0.29065"
"145.43000","0.38244","0.28745"
"145.53000","0.38300","0.29545"
"145.63000","0.38357","0.28729"
"145.73000","0.38416","0.29390"
"145.83000","0.38475","0.30373"
"145.93000","0.38529","0.29343"
"146.03000","0.38584","0.29452"
"146.13000","0.38639","0.28809"
"146.23000","0.38696","0.29971"
"146.33000","0.38755","0.30143"
"146.43000","0.38813","0.29680"
"146.53000","0.38871","0.30009"
"146.63000","0.38931","0.30100"
"146.73000","0.38990","0.30525"
"146.83000","0.39048","0.30021"
"146.93000","0.39107","0.30044"
"147.03000","0.39168","0.30447"
"147.13000","0.39227","0.30206"
"147.23000","0.39286","0.30469"
"147.33000","0.39344","0.30198"
"147.43000","0.39399","0.30930"
"147.53000","0.39457","0.31021"
"147.63000","0.39515","0.30324"
"147.73000","0.39573","0.31870"
"147.83000","0.39632","0.30918"
"147.93000","0.39692","0.31448"
"148.03000","0.39753","0.31343"
"148.13000","0.39815","0.30611"
"148.23000","0.39873","0.31069"
"148.33000","0.39930","0.32268"
"148.43000","0.39988","0.31846"
"148.53000","0.40047","0.32214"
"148.63000","0.40105","0.31677"
"148.73000","0.40164","0.32450"
"148.83000","0.40219","0.32711"
"148.93000","0.40274","0.31859"
"149.03000","0.40329","0.32166"
"149.13000","0.40390","0.32223"
"149.23000","0.40448","0.32958"
"149.33000","0.40509","0.33002"
"149.43000","0.40568","0.32306"
"149.53000","0.40627","0.32925"
"149.63000","0.40687","0.33448"
"149.73000","0.40743","0.33000"
"149.83000","0.40803","0.32730"
"149.93000","0.40861","0.33045"
"150.03000","0.40918","0.33022"
"150.13000","0.40976","0.33482"
"150.23000","0.41034","0.33369"
"150.33000","0.41093","0.33821"
"150.43000","0.41149","0.33409"
"150.53000","0.41203","0.33307"
"150.63000","0.41258","0.34025"
"150.73000","0.41314","0.33886"
"150.83000","0.41372","0.34049"
"150.93000","0.41432","0.34450"
"151.03000","0.41492","0.34281"
"151.13000","0.41551","0.35439"
"151.23000","0.41611","0.34935"
"151.33000","0.41669","0.34661"
"151.43000","0.41730","0.35146"
"151.53000","0.41790","0.34861"
"151.63000","0.41849","0.34927"
"151.73000","0.41907","0.35125"
"151.83000","0.41964","0.35654"
"151.93000","0.42022","0.35179"
"152.03000","0.42080","0.35169"
"152.13000","0.42135","0.35641"
"152.23000","0.42189","0.36128"
"152.33000","0.42245","0.35852"
"152.43000","0.42300","0.36113"
"152.53000","0.42358","0.36139"
"152.63000","0.42418","0.35598"
"152.73000","0.42476","0.35766"
"152.83000","0.42534","0.35740"
"152.93000","0.42593","0.36990"
"153.03000","0.42652","0.36670"
"153.13000","0.42712","0.36442"
"153.23000","0.42771","0.37739"
"153.33000","0.42832","0.37185"
"153.43000","0.42890","0.37458"
"153.53000","0.42947","0.37680"
"153.63000","0.43003","0.37334"
"153.73000","0.43059","0.37595"
"153.83000","0.43118","0.37507"
"153.93000","0.43178","0.38089"
"154.03000","0.43238","0.37888"
"154.13000","0.43299","0.38390"
"154.23000","0.43361","0.38192"
"154.33000","0.43419","0.37598"
"154.43000","0.43477","0.38416"
"154.53000","0.43535","0.38384"
"154.63000","0.43593","0.39007"
"154.73000","0.43652","0.39418"
"154.83000","0.43710","0.39258"
"154.93000","0.43766","0.39711"
"155.03000","0.43820","0.39534"
"155.13000","0.43878","0.39290"
"155.23000","0.43937","0.39827"
"155.33000","0.43997","0.39364"
"155.43000","0.44055","0.40088"
"155.53000","0.44112","0.39808"
"155.63000","0.44170","0.40040"
"155.73000","0.44230","0.39877"
"155.83000","0.44288","0.40025"
"155.93000","0.44347","0.40654"
"156.03000","0.44406","0.39633"
"156.13000","0.44465","0.40320"
"156.23000","0.44523","0.41632"
"156.33000","0.44581","0.40451"
"156.43000","0.44639","0.41632"
"156.53000","0.44697","0.40846"
"156.63000","0.44756","0.41154"
"156.73000","0.44811","0.41809"
"156.83000","0.44865","0.41500"
"156.93000","0.44920","0.42209"
"157.03000","0.44977","0.41027"
"157.13000","0.45036","0.41118"
"157.23000","0.45096","0.42291"
"157.33000","0.45155","0.42978"
"157.43000","0.45215","0.42207"
"157.53000","0.45273","0.41875"
"157.63000","0.45331","0.43004"
"157.73000","0.45389","0.42670"
"157.83000","0.45446","0.42024"
"157.93000","0.45504","0.43838"
"158.03000","0.45562","0.43358"
"158.13000","0.45618","0.43793"
"158.23000","0.45671","0.43415"
"158.33000","0.45730","0.44598"
"158.43000","0.45792","0.43295"
"158.53000","0.45850","0.44103"
"158.63000","0.45909","0.43785"
"158.73000","0.45967","0.43795"
"158.83000","0.46023","0.44986"
"158.93000","0.46080","0.43709"
"159.03000","0.46138","0.44536"
"159.13000","0.46197","0.45218"
"159.23000","0.46255","0.44646"
"159.33000","0.46314","0.45216"
"159.43000","0.46373","0.45582"
"159.53000","0.46432","0.45737"
"159.63000","0.46488","0.45228"
"159.73000","0.46543","0.46469"
"159.83000","0.46603","0.45925"
"159.93000","0.46662","0.46027"
"160.03000","0.46722","0.46866"
"160.13000","0.46781","0.46978"
"160.23000","0.46839","0.46551"
"160.33000","0.46898","0.47097"
"160.43000","0.46957","0.47078"
"160.53000","0.47016","0.47335"
"160.63000","0.47076","0.47040"
"160.73000","0.47136","0.47214"
"160.83000","0.47195","0.48306"
"160.93000","0.47256","0.47511"
"161.03000","0.47314","0.47906"
"161.13000","0.47369","0.48078"
"161.23000","0.47422","0.48569"
"161.33000","0.47477","0.48614"
"161.43000","0.47535","0.48913"
"161.53000","0.47594","0.48578"
"161.63000","0.47652","0.48854"
"161.73000","0.47710","0.49324"
"161.83000","0.47769","0.49057"
