Strain : Tensile strain (Extension) gauge length,100,mm,,,,
,,,,,,
Time,Extension,Load,,,,
(s),(mm),(N),Low Start,Low End,High Start,High End
91.96,6.82247,-10.06527,,,,
91.961,6.85927,-10.00533,,,,
91.962,6.89607,-9.91127,,,,
91.963,6.93286,-9.78665,,,,
91.964,6.96966,-9.63522,,,,
91.965,7.00645,-9.46076,,,,
91.966,7.04324,-9.26678,,,,
91.967,7.08003,-9.05599,,,,
91.968,7.11682,-8.83025,,,,
91.969,7.15361,-8.59075,,,,
91.97,7.1904,-8.33857,,,,
91.971,7.22719,-8.07509,,,,
91.972,7.26398,-7.80208,,,,
91.973,7.30077,-7.5218,,,,
91.974,7.33757,-7.2363,,,,
91.975,7.37436,-6.94711,,,,
91.976,7.41115,-6.65536,,,,
91.977,7.44794,-6.36213,,,,
91.978,7.48474,-6.06895,,,,
91.979,7.52153,-5.77744,,,,
91.98,7.55833,-5.48905,,,,
91.981,7.59513,-5.20488,,,,
91.982,7.63192,-4.92567,,,,
91.983,7.66872,-4.65197,,,,
91.984,7.70552,-4.38397,,,,
91.985,7.74232,-4.12151,,,,
91.986,7.77912,-3.86465,,,,
91.987,7.81593,-3.61399,,,,
91.988,7.85273,-3.37028,,,,
91.989,7.88954,-3.13431,,,,
91.99,7.92634,-2.9068,,,,
91.991,7.96315,-2.68796,,,,
91.992,7.99996,-2.47759,,,,
91.993,8.03677,-2.27541,,,,
91.994,8.07358,-2.08117,,,,
91.995,8.11039,-1.8948,,,,
91.996,8.14721,-1.71642,,,,
91.997,8.18402,-1.54629,,,,
91.998,8.22083,-1.3847,,,,
91.999,8.25764,-1.23171,,,,
92,8.29445,-1.08741,,,,
92.001,8.33126,-0.95182,,,,
92.002,8.36807,-0.82455,,,,
92.003,8.40488,-0.70504,,,,
92.004,8.44169,-0.59271,,,,
92.005,8.4785,-0.4871,,,,
92.006,8.51531,-0.38791,,,,
92.007,8.55212,-0.29506,,,,
92.008,8.58893,-0.20851,,,,
92.009,8.62574,-0.12813,,,,
92.01,8.66254,-0.05387,,,,
92.011,8.69935,0.01439,,,,
92.012,8.73615,0.07674,,,,
92.013,8.77296,0.13329,,,,
92.014,8.80977,0.18462,,,,
92.015,8.84657,0.23134,,,,
92.016,8.88338,0.27379,,,,
92.017,8.92018,0.31233,,,,
92.018,8.95698,0.34722,,,,
92.019,8.99378,0.37858,,,,
92.02,9.03058,0.40641,,,,
92.021,9.06738,0.43077,,,,
92.022,9.10418,0.45152,,,,
92.023,9.14098,0.46838,,,,
92.024,9.17778,0.48148,,,,
92.025,9.21457,0.49132,,,,
92.026,9.25137,0.49858,,,,
92.027,9.28816,0.50367,,,,
92.028,9.32495,0.50676,,,,
92.029,9.36174,0.50798,,,,
92.03,9.39853,0.5074,,,,
92.031,9.43532,0.50499,,,,
92.032,9.47211,0.50069,,,,
92.033,9.5089,0.49457,,,,
92.034,9.54569,0.48696,,,,
92.035,9.58247,0.47801,,,,
92.036,9.61925,0.46785,,,,
92.037,9.65604,0.45679,,,,
92.038,9.69282,0.44523,,,,
92.039,9.7296,0.4337,,,,
92.04,9.76637,0.42246,,,,
92.041,9.80315,0.41152,,,,
92.042,9.83993,0.40065,,,,
92.043,9.8767,0.38938,,,,
92.044,9.91348,0.37749,,,,
92.045,9.95025,0.365,,,,
92.046,9.98703,0.35207,,,,
92.047,10.0238,0.33888,,,,
92.048,10.06058,0.32569,,,,
92.049,10.09735,0.3128,,,,
92.05,10.13412,0.3004,,,,
92.051,10.1709,0.2887,,,,
92.052,10.20768,0.27755,,,,
92.053,10.24445,0.26674,,,,
92.054,10.28123,0.25608,,,,
92.055,10.31801,0.24522,,,,
92.056,10.35479,0.23404,,,,
92.057,10.39156,0.22257,,,,
92.058,10.42834,0.21109,,,,
92.059,10.46512,0.19992,,,,
92.06,10.5019,0.18928,,,,
92.061,10.53868,0.1795,,,,
92.062,10.57546,0.17052,,,,
92.063,10.61224,0.16192,,,,
92.064,10.64902,0.15327,,,,
92.065,10.6858,0.1443,,,,
92.066,10.72258,0.13512,,,,
92.067,10.75936,0.12605,,,,
92.068,10.79614,0.11745,,,,
92.069,10.83292,0.10946,,,,
92.07,10.86971,0.10223,,,,
92.071,10.90649,0.09596,,,,
92.072,10.94327,0.09045,,,,
92.073,10.98005,0.08533,,,,
92.074,11.01684,0.08029,,,,
92.075,11.05362,0.07535,,,,
92.076,11.0904,0.07069,,,,
92.077,11.12718,0.06649,,,,
92.078,11.16397,0.06282,,,,
92.079,11.20075,0.0594,,,,
92.08,11.23753,0.05616,,,,
92.081,11.27431,0.05314,,,,
92.082,11.31109,0.05021,,,,
92.083,11.34787,0.04744,,,,
92.084,11.38465,0.0451,,,,
92.085,11.42143,0.04345,,,,
92.086,11.45821,0.04244,,,,
92.087,11.49499,0.04169,,,,
92.088,11.53177,0.04078,,,,
92.089,11.56855,0.03925,,,,
92.09,11.60533,0.03703,,,,
92.091,11.64212,0.03439,,,,
92.092,11.6789,0.03174,,,,
92.093,11.71568,0.02966,,,,
92.094,11.75246,0.02842,,,,
92.095,11.78924,0.02792,,,,
92.096,11.82602,0.0278,,,,
92.097,11.86281,0.0277,,,,
92.098,11.89959,0.02753,,,,
92.099,11.93637,0.02733,,,,
92.1,11.97315,0.02733,,,,
92.101,12.00993,0.02765,,,,
92.102,12.04671,0.02829,,,,
92.103,12.08349,0.02913,,,,
92.104,12.12027,0.02988,,,,
92.105,12.15704,0.03039,,,,
92.106,12.19382,0.03078,,,,
92.107,12.23059,0.03149,,,,
92.108,12.26737,0.03256,,,,
92.109,12.30414,0.03337,,,,
92.11,12.34092,0.03359,,,,
92.111,12.3777,0.03334,,,,
92.112,12.41447,0.03286,,,,
92.113,12.45125,0.03244,,,,
92.114,12.48803,0.03268,,,,
92.115,12.5248,0.03419,,,,
92.116,12.56158,0.0371,,,,
92.117,12.59836,0.04083,,,,
92.118,12.63514,0.04432,,,,
92.119,12.67192,0.04672,,,,
92.12,12.7087,0.04774,,,,
92.121,12.74548,0.04766,,,,
92.122,12.78226,0.04718,,,,
92.123,12.81904,0.0469,,,,
92.124,12.85581,0.04717,,,,
92.125,12.89259,0.04795,,,,
92.126,12.92937,0.04892,,,,
92.127,12.96615,0.04974,,,,
92.128,13.00293,0.05026,,,,
92.129,13.03971,0.0506,,,,
92.13,13.07649,0.05096,,,,
92.131,13.11327,0.05145,,,,
92.132,13.15005,0.05204,,,,
92.133,13.18683,0.05264,,,,
92.134,13.22361,0.0531,,,,
92.135,13.26039,0.05333,,,,
92.136,13.29718,0.05351,,,,
92.137,13.33396,0.05389,,,,
92.138,13.37074,0.05444,,,,
92.139,13.40752,0.0549,,,,
92.14,13.4443,0.05513,,,,
92.141,13.48109,0.05508,,,,
92.142,13.51787,0.05479,,,,
92.143,13.55465,0.05439,,,,
92.144,13.59143,0.05421,,,,
92.145,13.62821,0.0545,,,,
92.146,13.66499,0.05529,,,,
92.147,13.70178,0.05646,,,,
92.148,13.73856,0.05777,,,,
92.149,13.77534,0.05903,,,,
92.15,13.81212,0.05984,,,,
92.151,13.8489,0.05967,,,,
92.152,13.88568,0.05833,,,,
92.153,13.92247,0.056,,,,
92.154,13.95925,0.05304,,,,
92.155,13.99604,0.04986,,,,
92.156,14.03282,0.04696,,,,
92.157,14.06961,0.04477,,,,
92.158,14.10639,0.04353,,,,
92.159,14.14318,0.04318,,,,
92.16,14.17996,0.04329,,,,
92.161,14.21675,0.04349,,,,
92.162,14.25354,0.04365,,,,
92.163,14.29032,0.0437,,,,
92.164,14.32711,0.04354,,,,
92.165,14.36389,0.04318,,,,
92.166,14.40068,0.04276,,,,
92.167,14.43746,0.04227,,,,
92.168,14.47425,0.04179,,,,
92.169,14.51103,0.04168,,,,
92.17,14.54782,0.04234,,,,
92.171,14.5846,0.04374,,,,
92.172,14.62139,0.04535,,,,
92.173,14.65817,0.04643,,,,
92.174,14.69495,0.0464,,,,
92.175,14.73173,0.04528,,,,
92.176,14.76851,0.04361,,,,
92.177,14.80529,0.04219,,,,
92.178,14.84207,0.04168,,,,
92.179,14.87885,0.04222,,,,
92.18,14.91563,0.04319,,,,
92.181,14.95241,0.04362,,,,
92.182,14.98919,0.043,,,,
92.183,15.02597,0.0414,,,,
92.184,15.06275,0.03911,,,,
92.185,15.09953,0.03666,,,,
92.186,15.13631,0.03468,,,,
92.187,15.17309,0.03347,,,,
92.188,15.20987,0.03297,,,,
92.189,15.24664,0.03301,,,,
92.19,15.28342,0.03342,,,,
92.191,15.3202,0.0339,,,,
92.192,15.35699,0.03424,,,,
92.193,15.39377,0.03451,,,,
92.194,15.43055,0.03483,,,,
92.195,15.46733,0.03515,,,,
92.196,15.50411,0.03552,,,,
92.197,15.54089,0.0359,,,,
92.198,15.57768,0.03606,,,,
92.199,15.61446,0.03586,,,,
92.2,15.65125,0.03539,,,,
92.201,15.68803,0.03491,,,,
92.202,15.72481,0.03457,,,,
92.203,15.76159,0.03442,,,,
92.204,15.79838,0.03447,,,,
92.205,15.83516,0.03494,,,,
92.206,15.87194,0.03595,,,,
92.207,15.90872,0.03727,,,,
92.208,15.9455,0.0388,,,,
92.209,15.98228,0.04035,,,,
92.21,16.01906,0.04166,,,,
92.211,16.05584,0.04255,,,,
92.212,16.09262,0.04292,,,,
92.213,16.1294,0.04294,,,,
92.214,16.16617,0.04279,,,,
92.215,16.20295,0.0425,,,,
92.216,16.23973,0.04217,,,,
92.217,16.27651,0.04195,,,,
92.218,16.31328,0.042,,,,
92.219,16.35006,0.04219,,,,
92.22,16.38684,0.0423,,,,
92.221,16.42361,0.04248,,,,
92.222,16.46038,0.04302,,,,
92.223,16.49716,0.04394,,,,
92.224,16.53393,0.045,,,,
92.225,16.57071,0.04602,,,,
92.226,16.60748,0.04677,,,,
92.227,16.64425,0.04704,,,,
92.228,16.68102,0.04691,,,,
92.229,16.71779,0.0468,,,,
92.23,16.75457,0.0469,,,,
92.231,16.79134,0.04693,,,,
92.232,16.82811,0.04658,,,,
92.233,16.86489,0.04588,,,,
92.234,16.90166,0.04533,,,,
92.235,16.93843,0.04545,,,,
92.236,16.97521,0.0463,,,,
92.237,17.01198,0.04772,,,,
92.238,17.04876,0.04947,,,,
92.239,17.08553,0.05107,,,,
92.24,17.12231,0.05214,,,,
92.241,17.15908,0.05258,,,,
92.242,17.19586,0.05253,,,,
92.243,17.23264,0.05214,,,,
92.244,17.26941,0.05131,,,,
92.245,17.30619,0.04997,,,,
92.246,17.34296,0.04833,,,,
92.247,17.37974,0.04673,,,,
92.248,17.41651,0.04544,,,,
92.249,17.45329,0.04465,,,,
92.25,17.49007,0.04424,,,,
92.251,17.52684,0.04396,,,,
92.252,17.56362,0.04357,,,,
92.253,17.6004,0.04303,,,,
92.254,17.63718,0.04253,,,,
92.255,17.67396,0.0421,,,,
92.256,17.71074,0.04163,,,,
92.257,17.74753,0.04104,,,,
92.258,17.78432,0.04018,,,,
92.259,17.8211,0.03905,,,,
92.26,17.85789,0.03769,,,,
92.261,17.89467,0.03626,,,,
92.262,17.93146,0.03483,,,,
92.263,17.96825,0.03331,,,,
92.264,18.00504,0.03174,,,,
92.265,18.04182,0.03028,,,,
92.266,18.07861,0.02917,,,,
92.267,18.1154,0.02864,,,,
92.268,18.15219,0.02884,,,,
92.269,18.18898,0.02976,,,,
92.27,18.22577,0.03115,,,,
92.271,18.26256,0.03259,,,,
92.272,18.29935,0.03346,,,,
92.273,18.33615,0.03343,,,,
92.274,18.37294,0.03261,,,,
92.275,18.40973,0.03141,,,,
92.276,18.44652,0.03038,,,,
92.277,18.48331,0.0299,,,,
92.278,18.52011,0.03013,,,,
92.279,18.5569,0.03095,,,,
92.28,18.59369,0.03199,,,,
92.281,18.63048,0.03297,,,,
92.282,18.66727,0.03351,,,,
92.283,18.70406,0.03352,,,,
92.284,18.74085,0.03339,,,,
92.285,18.77765,0.03356,,,,
92.286,18.81443,0.03414,,,,
92.287,18.85122,0.03491,,,,
92.288,18.88801,0.03556,,,,
92.289,18.9248,0.03576,,,,
92.29,18.96159,0.03525,,,,
92.291,18.99837,0.03411,,,,
92.292,19.03516,0.03256,,,,
92.293,19.07195,0.03099,,,,
92.294,19.10873,0.0298,,,,
92.295,19.14552,0.02919,,,,
92.296,19.18231,0.02923,,,,
