Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"79.90800","0.47119","0.14316"
"80.00800","0.44224","0.09733"
"80.10800","0.41300","0.04115"
"80.20800","0.38355","0.01156"
"80.30800","0.35403","-0.01303"
"80.40800","0.32493","-0.03401"
"80.50800","0.29567","-0.04955"
"80.60800","0.26642","-0.06670"
"80.70800","0.23725","-0.07729"
"80.80800","0.20792","-0.08373"
"80.90800","0.17846","-0.08048"
"81.00800","0.14923","-0.09121"
"81.10800","0.12007","-0.09540"
"81.20800","0.09073","-0.10069"
"81.30800","0.06143","-0.10056"
"81.40800","0.03218","-0.10445"
"81.45000","0.02003","-0.10443"
"81.45100","0.01974","-0.10458"
"81.45200","0.01945","-0.10487"
"81.55200","0.02005","-0.09243"
"81.65200","0.05206","-0.09198"
"81.75200","0.08226","-0.08822"
"81.85200","0.11168","-0.07614"
"81.95200","0.14109","-0.05641"
"82.05200","0.17063","-0.04142"
"82.15200","0.19999","-0.03309"
"82.25200","0.22902","-0.01046"
"82.35200","0.25815","0.01984"
"82.45200","0.28740","0.04618"
"82.55200","0.31696","0.08844"
"82.65200","0.34633","0.14035"
"82.75200","0.37568","0.22408"
"82.85200","0.40477","0.30890"
"82.95200","0.43378","0.42084"
"83.00800","0.45054","0.50159"
"83.00900","0.45083","0.50336"
"83.01000","0.45112","0.50496"
"83.02000","0.45399","0.51967"
"83.03000","0.45683","0.53667"
"83.04000","0.45964","0.55130"
"83.05000","0.46243","0.56202"
"83.06000","0.46472","0.56942"
"83.07000","0.46630","0.57990"
"83.08000","0.46753","0.59067"
"83.09000","0.46888","0.59850"
"83.10000","0.47087","0.60666"
"83.11000","0.47371","0.61932"
"83.12000","0.47723","0.63774"
"83.13000","0.48111","0.66529"
"83.14000","0.48507","0.69352"
"83.15000","0.48892","0.71477"
"83.16000","0.49255","0.73536"
"83.17000","0.49597","0.75860"
"83.18000","0.49923","0.77782"
"83.19000","0.50239","0.79971"
"83.20000","0.50551","0.82490"
"83.21000","0.50861","0.84537"
"83.22000","0.51170","0.86545"
"83.23000","0.51477","0.88798"
"83.24000","0.51781","0.90719"
"83.25000","0.52081","0.92639"
"83.26000","0.52378","0.95017"
"83.27000","0.52673","0.97214"
"83.28000","0.52964","0.99142"
"83.29000","0.53252","1.01490"
"83.30000","0.53540","1.04413"
"83.31000","0.53829","1.07027"
"83.32000","0.54122","1.09663"
"83.33000","0.54420","1.12480"
"83.34000","0.54719","1.15133"
"83.35000","0.55018","1.17298"
"83.36000","0.55314","1.19759"
"83.37000","0.55609","1.22322"
"83.38000","0.55902","1.24810"
"83.39000","0.56193","1.27706"
"83.40000","0.56483","1.30390"
"83.41000","0.56773","1.32899"
"83.42000","0.57064","1.35837"
"83.43000","0.57357","1.39161"
"83.44000","0.57653","1.41904"
"83.45000","0.57950","1.44879"
"83.46000","0.58246","1.48121"
"83.47000","0.58540","1.51170"
"83.48000","0.58832","1.54398"
"83.49000","0.59121","1.57858"
"83.50000","0.59408","1.60674"
"83.51000","0.59695","1.63579"
"83.52000","0.59982","1.66911"
"83.53000","0.60269","1.70147"
"83.54000","0.60559","1.73354"
"83.55000","0.60854","1.76768"
"83.56000","0.61153","1.80094"
"83.57000","0.61454","1.83573"
"83.58000","0.61754","1.87285"
"83.59000","0.62050","1.90891"
"83.60000","0.62343","1.94374"
"83.61000","0.62633","1.98175"
"83.62000","0.62921","2.01786"
"83.63000","0.63208","2.05402"
"83.64000","0.63495","2.09613"
"83.65000","0.63782","2.13755"
"83.66000","0.64070","2.17374"
"83.67000","0.64364","2.21498"
"83.68000","0.64663","2.25908"
"83.69000","0.64968","2.29981"
"83.70000","0.65275","2.34294"
"83.71000","0.65579","2.38832"
"83.72000","0.65877","2.43076"
"83.73000","0.66169","2.47275"
"83.74000","0.66455","2.51966"
"83.75000","0.66739","2.56641"
"83.76000","0.67024","2.60337"
"83.77000","0.67310","2.64553"
"83.78000","0.67598","2.69184"
"83.79000","0.67889","2.73649"
"83.80000","0.68184","2.78330"
"83.81000","0.68484","2.83174"
"83.82000","0.68787","2.88060"
"83.83000","0.69089","2.93079"
"83.84000","0.69389","2.98321"
"83.85000","0.69686","3.03441"
"83.86000","0.69977","3.08143"
"83.87000","0.70263","3.13017"
"83.88000","0.70546","3.18038"
"83.89000","0.70828","3.23061"
"83.90000","0.71111","3.28583"
"83.91000","0.71398","3.34629"
"83.92000","0.71689","3.40127"
"83.93000","0.71987","3.45676"
"83.94000","0.72289","3.51589"
"83.95000","0.72594","3.57199"
"83.96000","0.72898","3.62429"
"83.97000","0.73200","3.67868"
"83.98000","0.73496","3.73874"
"83.99000","0.73789","3.79642"
"84.00000","0.74078","3.85334"
"84.01000","0.74362","3.91297"
"84.02000","0.74643","3.97348"
"84.03000","0.74925","4.03090"
"84.04000","0.75210","4.09267"
"84.05000","0.75501","4.15843"
"84.06000","0.75797","4.22520"
"84.07000","0.76097","4.29200"
"84.08000","0.76396","4.36117"
"84.09000","0.76694","4.43073"
"84.10000","0.76989","4.49779"
"84.11000","0.77280","4.56534"
"84.12000","0.77569","4.63065"
"84.13000","0.77857","4.69477"
"84.14000","0.78143","4.75913"
"84.15000","0.78429","4.82152"
"84.16000","0.78716","4.89356"
"84.17000","0.79006","4.96895"
"84.18000","0.79301","5.04797"
"84.19000","0.79599","5.12699"
"84.20000","0.79897","5.20517"
"84.21000","0.80197","5.28384"
"84.22000","0.80494","5.36002"
"84.23000","0.80790","5.43530"
"84.24000","0.81082","5.51147"
"84.25000","0.81372","5.59166"
"84.26000","0.81659","5.67160"
"84.27000","0.81946","5.74771"
"84.28000","0.82235","5.83055"
"84.29000","0.82527","5.91855"
"84.30000","0.82821","6.00412"
"84.31000","0.83118","6.09291"
"84.32000","0.83415","6.17784"
"84.33000","0.83710","6.26290"
"84.34000","0.84003","6.35223"
"84.35000","0.84294","6.44171"
"84.36000","0.84583","6.53214"
"84.37000","0.84872","6.62073"
"84.38000","0.85161","6.71300"
"84.39000","0.85451","6.80779"
"84.40000","0.85745","6.90394"
"84.41000","0.86044","7.00016"
"84.42000","0.86349","7.09771"
"84.43000","0.86655","7.19952"
"84.44000","0.86959","7.30287"
"84.45000","0.87258","7.40346"
"84.46000","0.87552","7.50020"
"84.47000","0.87841","7.59989"
"84.48000","0.88127","7.70454"
"84.49000","0.88411","7.81157"
"84.50000","0.88695","7.91259"
"84.51000","0.88979","8.01207"
"84.52000","0.89267","8.11550"
"84.53000","0.89559","8.22077"
"84.54000","0.89858","8.33079"
"84.55000","0.90162","8.44655"
"84.56000","0.90467","8.56528"
"84.57000","0.90768","8.67984"
"84.58000","0.91063","8.79516"
"84.59000","0.91351","8.90841"
"84.60000","0.91636","9.02191"
"84.61000","0.91920","9.13587"
"84.62000","0.92203","9.25498"
"84.63000","0.92486","9.37459"
"84.64000","0.92771","9.49924"
"84.65000","0.93062","9.62339"
"84.66000","0.93359","9.74772"
"84.67000","0.93661","9.87575"
"84.68000","0.93966","10.00430"
"84.69000","0.94269","10.13549"
"84.70000","0.94570","10.27030"
"84.71000","0.94864","10.40290"
"84.72000","0.95152","10.53261"
"84.73000","0.95436","10.66305"
"84.74000","0.95717","10.79222"
"84.75000","0.95997","10.92367"
"84.76000","0.96278","11.05872"
"84.77000","0.96564","11.19735"
"84.78000","0.96856","11.33350"
"84.79000","0.97156","11.48044"
"84.80000","0.97460","11.63237"
"84.81000","0.97763","11.78071"
"84.82000","0.98065","11.93280"
"84.83000","0.98362","12.08561"
"84.84000","0.98655","12.23222"
"84.85000","0.98946","12.37810"
"84.86000","0.99234","12.52998"
"84.87000","0.99518","12.68191"
"84.88000","0.99802","12.83423"
"84.89000","1.00086","12.98872"
"84.90000","1.00375","13.14594"
"84.91000","1.00669","13.30800"
"84.92000","1.00967","13.47387"
"84.93000","1.01267","13.64152"
"84.94000","1.01566","13.80734"
"84.95000","1.01864","13.97297"
"84.96000","1.02159","14.14223"
"84.97000","1.02453","14.31112"
"84.98000","1.02744","14.47904"
"84.99000","1.03032","14.64390"
"85.00000","1.03317","14.80991"
"85.01000","1.03602","14.98126"
"85.02000","1.03889","15.15910"
"85.03000","1.04182","15.33890"
"85.04000","1.04480","15.52300"
"85.05000","1.04780","15.71029"
"85.06000","1.05082","15.89880"
"85.07000","1.05383","16.08815"
"85.08000","1.05680","16.27662"
"85.09000","1.05976","16.46197"
"85.10000","1.06269","16.64270"
"85.11000","1.06559","16.82360"
"85.12000","1.06848","17.00402"
"85.13000","1.07138","17.18956"
"85.14000","1.07431","17.38066"
"85.15000","1.07726","17.57440"
"85.16000","1.08023","17.76750"
"85.17000","1.08319","17.96895"
"85.18000","1.08616","18.17195"
"85.19000","1.08911","18.36952"
"85.20000","1.09204","18.56619"
"85.21000","1.09495","18.76360"
"85.22000","1.09783","18.95651"
"85.23000","1.10071","19.14965"
"85.24000","1.10359","19.34122"
"85.25000","1.10649","19.53306"
"85.26000","1.10943","19.73073"
"85.27000","1.11242","19.93766"
"85.28000","1.11544","20.15115"
"85.29000","1.11843","20.36067"
"85.30000","1.12138","20.56714"
"85.31000","1.12427","20.76895"
"85.32000","1.12710","20.96517"
"85.33000","1.12992","21.16237"
"85.34000","1.13275","21.36210"
"85.35000","1.13560","21.56222"
"85.36000","1.13847","21.76232"
"85.37000","1.14137","21.96292"
"85.38000","1.14429","22.16520"
"85.39000","1.14726","22.36997"
"85.40000","1.15026","22.58080"
"85.41000","1.15329","22.79217"
"85.42000","1.15629","23.00790"
"85.43000","1.15927","23.22433"
"85.44000","1.16220","23.43589"
"85.45000","1.16510","23.64366"
"85.46000","1.16796","23.84916"
"85.47000","1.17081","24.05367"
"85.48000","1.17365","24.25792"
"85.49000","1.17651","24.46260"
"85.50000","1.17943","24.67174"
"85.51000","1.18240","24.88666"
"85.52000","1.18541","25.10799"
"85.53000","1.18844","25.32663"
"85.54000","1.19145","25.54206"
"85.55000","1.19445","25.75715"
"85.56000","1.19741","25.96549"
"85.57000","1.20031","26.17235"
"85.58000","1.20316","26.38069"
"85.59000","1.20599","26.58360"
"85.60000","1.20880","26.78334"
"85.61000","1.21164","26.98660"
"85.62000","1.21452","27.19645"
"85.63000","1.21745","27.41167"
"85.64000","1.22043","27.63240"
"85.65000","1.22346","27.85787"
"85.66000","1.22650","28.07757"
"85.67000","1.22954","28.29464"
"85.68000","1.23256","28.51221"
"85.69000","1.23555","28.72487"
"85.70000","1.23851","28.93623"
"85.71000","1.24143","29.14777"
"85.72000","1.24430","29.35644"
"85.73000","1.24715","29.56346"
"85.74000","1.25001","29.77342"
"85.75000","1.25289","29.98521"
"85.76000","1.25581","30.20322"
"85.77000","1.25877","30.42582"
"85.78000","1.26174","30.64865"
"85.79000","1.26471","30.86699"
"85.80000","1.26766","31.08074"
"85.81000","1.27059","31.29224"
"85.82000","1.27352","31.50235"
"85.83000","1.27645","31.71337"
"85.84000","1.27935","31.92791"
"85.85000","1.28223","32.14177"
"85.86000","1.28510","32.35481"
"85.87000","1.28797","32.57150"
"85.88000","1.29088","32.79226"
"85.89000","1.29383","33.02022"
"85.90000","1.29681","33.25258"
"85.91000","1.29978","33.48050"
"85.92000","1.30275","33.70687"
"85.93000","1.30571","33.93035"
"85.94000","1.30864","34.14954"
"85.95000","1.31156","34.36150"
"85.96000","1.31446","34.56785"
"85.97000","1.31734","34.77488"
"85.98000","1.32024","34.98454"
"85.99000","1.32315","35.20345"
"86.00000","1.32608","35.42704"
"86.01000","1.32903","35.65308"
"86.02000","1.33199","35.88157"
"86.03000","1.33493","36.11255"
"86.04000","1.33786","36.33839"
"86.05000","1.34077","36.55829"
"86.06000","1.34366","36.77107"
"86.07000","1.34654","36.97965"
"86.08000","1.34943","37.18805"
"86.09000","1.35232","37.39820"
"86.10000","1.35522","37.61121"
"86.11000","1.35814","37.82330"
"86.12000","1.36111","38.04367"
"86.13000","1.36411","38.27106"
"86.14000","1.36711","38.50420"
"86.15000","1.37009","38.74091"
"86.16000","1.37304","38.97395"
"86.17000","1.37595","39.20369"
"86.18000","1.37883","39.42501"
"86.19000","1.38169","39.64241"
"86.20000","1.38454","39.85821"
"86.21000","1.38740","40.06934"
"86.22000","1.39027","40.28735"
"86.23000","1.39319","40.51117"
"86.24000","1.39615","40.73949"
"86.25000","1.39917","40.97304"
"86.26000","1.40222","41.20828"
"86.27000","1.40524","41.44061"
"86.28000","1.40821","41.67118"
"86.29000","1.41114","41.89596"
"86.30000","1.41400","42.11813"
"86.31000","1.41685","42.33782"
"86.32000","1.41971","42.55598"
"86.33000","1.42258","42.77753"
"86.34000","1.42547","43.00419"
"86.35000","1.42841","43.23294"
"86.36000","1.43138","43.46142"
"86.37000","1.43442","43.69415"
"86.38000","1.43749","43.92802"
"86.39000","1.44055","44.16095"
"86.40000","1.44358","44.38880"
"86.41000","1.44655","44.61077"
"86.42000","1.44943","44.82433"
"86.43000","1.45228","45.03816"
"86.44000","1.45510","45.25150"
"86.45000","1.45791","45.46389"
"86.46000","1.46073","45.67988"
"86.47000","1.46357","45.90197"
"86.48000","1.46647","46.13054"
"86.49000","1.46942","46.36786"
"86.50000","1.47243","46.60734"
"86.51000","1.47547","46.84552"
"86.52000","1.47851","47.07951"
"86.53000","1.48153","47.30401"
"86.54000","1.48451","47.51766"
"86.55000","1.48742","47.72891"
"86.56000","1.49029","47.94187"
"86.57000","1.49312","48.15067"
"86.58000","1.49592","48.35475"
"86.59000","1.49871","48.56408"
"86.60000","1.50155","48.77776"
"86.61000","1.50445","49.00078"
"86.62000","1.50742","49.23492"
"86.63000","1.51043","49.47357"
"86.64000","1.51346","49.71025"
"86.65000","1.51648","49.94204"
"86.66000","1.51947","50.16538"
"86.67000","1.52241","50.38015"
"86.68000","1.52533","50.59102"
"86.69000","1.52823","50.79666"
"86.70000","1.53109","51.00291"
"86.71000","1.53393","51.21287"
"86.72000","1.53678","51.42819"
"86.73000","1.53965","51.65162"
"86.74000","1.54257","51.88147"
"86.75000","1.54553","52.12052"
"86.76000","1.54850","52.35488"
"86.77000","1.55148","52.58405"
"86.78000","1.55444","52.80582"
"86.79000","1.55738","53.02170"
"86.80000","1.56030","53.23404"
"86.81000","1.56320","53.44621"
"86.82000","1.56609","53.65458"
"86.83000","1.56897","53.86324"
"86.84000","1.57187","54.07986"
"86.85000","1.57479","54.30187"
"86.86000","1.57773","54.52975"
"86.87000","1.58069","54.76080"
"86.88000","1.58366","54.99652"
"86.89000","1.58662","55.22892"
"86.90000","1.58957","55.45374"
"86.91000","1.59248","55.66857"
"86.92000","1.59538","55.87397"
"86.93000","1.59827","56.08007"
"86.94000","1.60117","56.28288"
"86.95000","1.60407","56.48472"
"86.96000","1.60701","56.68853"
"86.97000","1.61000","56.90168"
"86.98000","1.61303","57.12798"
"86.99000","1.61607","57.36469"
"87.00000","1.61909","57.60080"
"87.00900","1.62179","57.80601"
"87.01000","1.62208","57.82839"
"87.01100","1.62238","57.85065"
"87.11100","1.62140","55.69178"
"87.19100","1.59581","50.68384"
"87.28600","1.56690","45.65212"
"87.38600","1.53762","41.05095"
"87.48600","1.50825","36.86946"
"87.58600","1.47887","33.04994"
"87.68600","1.44963","29.54061"
"87.78600","1.42008","26.30863"
"87.88600","1.39074","23.39772"
"87.98600","1.36172","20.75023"
"88.08600","1.33265","18.33101"
"88.18600","1.30318","16.11515"
"88.28600","1.27370","14.09995"
"88.38600","1.24446","12.29657"
"88.48600","1.21507","10.69759"
"88.58600","1.18602","9.27684"
"88.68600","1.15692","8.00050"
"88.78600","1.12765","6.88342"
"88.88600","1.09799","5.88299"
"88.98600","1.06864","5.01508"
"89.08600","1.03945","4.27390"
"89.18600","1.01046","3.64291"
"89.28600","0.98115","3.07450"
"89.38600","0.95196","2.58556"
"89.48600","0.92240","2.17631"
"89.58600","0.89300","1.81190"
"89.68600","0.86383","1.50559"
"89.78600","0.83481","1.23223"
"89.88600","0.80548","1.00212"
"89.98600","0.77601","0.81314"
"90.08600","0.74687","0.65641"
"90.18600","0.71739","0.50766"
"90.28600","0.68820","0.39458"
"90.38600","0.65890","0.29601"
"90.48600","0.62972","0.21465"
"90.58600","0.60029","0.13838"
"90.68600","0.57114","0.08403"
"90.78600","0.54191","0.05030"
"90.88600","0.51245","0.01402"
"90.98600","0.48307","-0.01595"
"91.08600","0.45415","-0.03580"
"91.09900","0.45040","-0.03642"
"91.10000","0.45011","-0.03608"
"91.10100","0.44982","-0.03581"
"91.20100","0.45016","-0.00773"
"91.30100","0.48226","0.04293"
"91.40100","0.51260","0.11883"
"91.50100","0.54189","0.20548"
"91.60100","0.57125","0.31308"
"91.70100","0.60047","0.45236"
"91.72700","0.60804","0.50068"
"91.72800","0.60834","0.50196"
"91.72900","0.60863","0.50311"
"91.73000","0.60893","0.50417"
"91.73100","0.60923","0.50525"
"91.73200","0.60953","0.50673"
"91.73300","0.60983","0.50934"
"91.73400","0.61014","0.51397"
"91.73500","0.61045","0.52127"
"91.73600","0.61079","0.53145"
"91.73700","0.61115","0.54423"
"91.73800","0.61155","0.55916"
"91.73900","0.61200","0.57588"
"91.74000","0.61251","0.59418"
"91.74100","0.61309","0.61408"
"91.74200","0.61375","0.63581"
"91.74300","0.61452","0.65985"
"91.74400","0.61541","0.68661"
"91.74500","0.61644","0.71607"
"91.74600","0.61762","0.74769"
"91.74700","0.61897","0.78096"
"91.74800","0.62050","0.81586"
"91.74900","0.62224","0.85286"
"91.75000","0.62420","0.89241"
"91.75100","0.62640","0.93492"
"91.75200","0.62885","0.98072"
"91.75300","0.63158","1.03002"
"91.75400","0.63460","1.08290"
"91.75500","0.63793","1.13953"
"91.75600","0.64158","1.20027"
"91.75700","0.64558","1.26548"
"91.75800","0.64993","1.33563"
"91.75900","0.65465","1.41125"
"91.76000","0.65976","1.49301"
"91.76100","0.66528","1.58175"
"91.76200","0.67120","1.67825"
"91.76300","0.67756","1.78334"
"91.76400","0.68437","1.89803"
"91.76500","0.69163","2.02345"
"91.76600","0.69935","2.16100"
"91.76700","0.70756","2.31231"
"91.76800","0.71626","2.47916"
"91.76900","0.72546","2.66347"
"91.77000","0.73517","2.86723"
"91.77100","0.74540","3.09274"
"91.77200","0.75616","3.34270"
"91.77300","0.76747","3.62002"
"91.77400","0.77931","3.92786"
"91.77500","0.79172","4.26956"
"91.77600","0.80469","4.64855"
"91.77700","0.81822","5.06863"
"91.77800","0.83233","5.53395"
"91.77900","0.84702","6.04884"
"91.78000","0.86230","6.61783"
"91.78100","0.87817","7.24567"
"91.78200","0.89463","7.93723"
"91.78300","0.91169","8.69726"
"91.78400","0.92936","9.53040"
"91.78500","0.94763","10.44095"
"91.78600","0.96651","11.43222"
"91.78700","0.98600","12.50646"
"91.78800","1.00609","13.66516"
"91.78900","1.02677","14.90942"
"91.79000","1.04804","16.24022"
"91.79100","1.06988","17.65802"
"91.79200","1.09226","19.16261"
"91.79300","1.11517","20.75333"
"91.79400","1.13858","22.42874"
"91.79500","1.16248","24.18649"
"91.79600","1.18682","26.02324"
"91.79700","1.21159","27.93483"
"91.79800","1.23676","29.91679"
"91.79900","1.26230","31.96467"
"91.80000","1.28818","34.07412"
"91.80100","1.31438","36.24072"
"91.80200","1.34088","38.45969"
"91.80300","1.36764","40.72588"
"91.80400","1.39464","43.03409"
"91.80500","1.42187","45.37918"
"91.80600","1.44930","47.75619"
"91.80700","1.47691","50.16048"
"91.80800","1.50469","52.58766"
"91.80900","1.53262","55.03363"
"91.81000","1.56069","57.49438"
"91.81100","1.58888","59.96592"
"91.81200","1.61718","62.44426"
"91.81300","1.64558","64.92525"
"91.81400","1.67408","67.40495"
"91.81500","1.70266","69.87965"
"91.81600","1.73132","72.34611"
"91.81700","1.76005","74.80160"
"91.81800","1.78884","77.24366"
"91.81900","1.81769","79.67027"
"91.82000","1.84660","82.07950"
"91.82100","1.87557","84.46949"
"91.82200","1.90458","86.83863"
"91.82300","1.93364","89.18530"
"91.82400","1.96275","91.50776"
"91.82500","1.99190","93.80459"
"91.82600","2.02110","96.07459"
"91.82700","2.05033","98.31689"
"91.82800","2.07961","100.53069"
"91.82900","2.10892","102.71527"
"91.83000","2.13827","104.87001"
"91.83100","2.16765","106.99416"
"91.83200","2.19707","109.08677"
"91.83300","2.22652","111.14713"
"91.83400","2.25601","113.17490"
"91.83500","2.28552","115.17004"
"91.83600","2.31507","117.13280"
"91.83700","2.34464","119.06333"
"91.83800","2.37424","120.96151"
"91.83900","2.40387","122.82705"
"91.84000","2.43353","124.65966"
"91.84100","2.46321","126.45930"
"91.84200","2.49291","128.22627"
"91.84300","2.52263","129.96106"
"91.84400","2.55237","131.66431"
"91.84500","2.58213","133.33672"
"91.84600","2.61190","134.97897"
"91.84700","2.64169","136.59175"
"91.84800","2.67149","138.17557"
"91.84900","2.70130","139.73083"
"91.85000","2.73112","141.25819"
"91.85100","2.76094","142.75835"
"91.85200","2.79077","144.23198"
"91.85300","2.82060","145.67970"
"91.85400","2.85044","147.10214"
"91.85500","2.88027","148.50008"
"91.85600","2.91010","149.87436"
"91.85700","2.93993","151.22598"
"91.85800","2.96975","152.55591"
"91.85900","2.99957","153.86507"
"91.86000","3.02938","155.15408"
"91.86100","3.05919","156.42366"
"91.86200","3.08898","157.67491"
"91.86300","3.11877","158.90891"
"91.86400","3.14854","160.12640"
"91.86500","3.17831","161.32808"
"91.86600","3.20806","162.51463"
"91.86700","3.23780","163.68686"
"91.86800","3.26753","164.84558"
"91.86900","3.29725","165.99149"
"91.87000","3.32695","167.12532"
"91.87100","3.35664","168.24788"
"91.87200","3.38632","169.35999"
"91.87300","3.41598","170.46245"
"91.87400","3.44564","171.55588"
"91.87500","3.47527","172.64081"
"91.87600","3.50489","173.71782"
"91.87700","3.53450","174.78712"
"91.87800","3.56410","175.84895"
"91.87900","3.59368","176.90372"
"91.88000","3.62325","177.95175"
"91.88100","3.65281","178.99342"
"91.88200","3.68235","180.02901"
"91.88300","3.71188","181.05869"
"91.88400","3.74140","182.08255"
"91.88500","3.77091","183.10071"
"91.88600","3.80040","184.11340"
"91.88700","3.82989","185.12112"
"91.88800","3.85936","186.12453"
"91.88900","3.88883","187.12419"
"91.89000","3.91829","188.12030"
"91.89100","3.94774","189.11270"
"91.89200","3.97718","190.10127"
"91.89300","4.00661","191.08592"
"91.89400","4.03604","192.06679"
"91.89500","4.06545","193.04391"
"91.89600","4.09487","194.01744"
"91.89700","4.12427","194.98763"
"91.89800","4.15368","195.95483"
"91.89900","4.18307","196.91922"
"91.90000","4.21246","197.88078"
"91.90100","4.24185","198.83972"
"91.90200","4.27123","199.79634"
"91.90300","4.30060","200.75087"
"91.90400","4.32998","201.70346"
"91.90500","4.35934","202.65408"
"91.90600","4.38871","203.60286"
"91.90700","4.41807","204.55009"
"91.90800","4.44742","205.49614"
"91.90900","4.47678","206.44125"
"91.91000","4.50612","207.38510"
"91.91100","4.53547","208.32697"
"91.91200","4.56481","209.26622"
"91.91300","4.59415","210.20259"
"91.91400","4.62349","211.13594"
"91.91500","4.65283","212.06593"
"91.91600","4.68216","212.99225"
"91.91700","4.71150","213.91472"
"91.91800","4.74083","214.83310"
"91.91900","4.77016","215.74689"
"91.92000","4.79949","216.65559"
"91.92100","4.82882","217.55862"
"91.92200","4.85815","218.45547"
"91.92300","4.88748","219.34581"
"91.92400","4.91681","220.22929"
"91.92500","4.94613","221.10574"
"91.92600","4.97546","221.97491"
"91.92700","5.00479","222.83652"
"91.92800","5.03412","223.69026"
"91.92900","5.06344","224.53589"
"91.93000","5.09277","225.37326"
"91.93100","5.12209","226.20226"
"91.93200","5.15142","227.02266"
"91.93300","5.18074","227.83440"
"91.93400","5.21007","228.63704"
"91.93500","5.23939","229.42976"
"91.93600","5.26872","230.21162"
"91.93700","5.29804","230.98187"
"91.93800","5.32736","231.74001"
"91.93900","5.35668","232.48553"
"91.94000","5.38601","233.21817"
"91.94100","5.41533","233.93767"
"91.94200","5.44465","234.64351"
"91.94300","5.47398","235.33517"
"91.94400","5.50330","236.01231"
"91.94500","5.53262","236.67477"
"91.94600","5.56194","237.32251"
"91.94700","5.59127","237.95537"
"91.94800","5.62059","238.57323"
"91.94900","5.64991","239.17598"
"91.95000","5.67923","239.76321"
"91.95100","5.70856","240.33434"
"91.95200","5.73788","240.88875"
"91.95300","5.76720","241.42613"
"91.95400","5.79652","241.94614"
"91.95500","5.82584","242.44824"
"91.95600","5.85515","242.93179"
"91.95700","5.88447","243.39626"
"91.95800","5.91379","243.84117"
"91.95900","5.94310","244.26624"
"91.96000","5.97241","244.67113"
"91.96100","6.00173","245.05521"
"91.96200","6.03104","245.41760"
"91.96300","6.06035","245.75723"
"91.96400","6.08966","246.07297"
"91.96500","6.11897","246.36382"
"91.96600","6.14828","246.62900"
"91.96700","6.17758","246.86775"
"91.96800","6.20689","247.07935"
"91.96900","6.23620","247.26321"
"91.97000","6.26550","247.41881"
"91.97100","6.29481","247.54555"
"91.97200","6.32411","247.64255"
"91.97300","6.35342","247.70898"
"91.97400","6.38272","247.74443"
"91.97500","6.41203","247.74857"
"91.97600","6.44133","247.72116"
"91.97700","6.47063","247.66200"
"91.97800","6.49994","247.57092"
"91.97900","6.52924","247.44769"
"91.98000","6.55854","247.29187"
"91.98100","6.58785","247.10298"
"91.98200","6.61715","246.88094"
"91.98300","6.64645","246.62578"
"91.98400","6.67575","246.33749"
"91.98500","6.70505","246.01614"
"91.98600","6.73435","245.66211"
"91.98700","6.76365","245.27602"
"91.98800","6.79294","244.85858"
"91.98900","6.82224","244.41057"
"91.99000","6.85154","243.93301"
"91.99100","6.88084","243.42715"
"91.99200","6.91013","242.89450"
"91.99300","6.93943","242.33665"
"91.99400","6.96873","241.75537"
"91.99500","6.99802","241.15237"
"91.99600","7.02732","240.52930"
"91.99700","7.05662","239.88745"
"91.99800","7.08591","239.22807"
"91.99900","7.11521","238.55255"
"92.00000","7.14450","237.86226"
"92.00100","7.17380","237.15825"
"92.00200","7.20309","236.44136"
"92.00300","7.23238","235.71213"
"92.00400","7.26168","234.97101"
"92.00500","7.29097","234.21841"
"92.00600","7.32026","233.45482"
"92.00700","7.34955","232.68051"
"92.00800","7.37883","231.89566"
"92.00900","7.40812","231.10049"
"92.01000","7.43740","230.29576"
"92.01100","7.46669","229.48230"
"92.01200","7.49597","228.66060"
"92.01300","7.52525","227.83084"
"92.01400","7.55453","226.99330"
"92.01500","7.58382","226.14850"
"92.01600","7.61310","225.29704"
"92.01700","7.64238","224.43944"
"92.01800","7.67166","223.57620"
"92.01900","7.70094","222.70837"
"92.02000","7.73022","221.83752"
"92.02100","7.75951","220.96501"
"92.02200","7.78879","220.09195"
"92.02300","7.81808","219.21938"
"92.02400","7.84737","218.34833"
"92.02500","7.87665","217.48001"
"92.02600","7.90594","216.61560"
"92.02700","7.93523","215.75639"
"92.02800","7.96452","214.90358"
"92.02900","7.99381","214.05827"
"92.03000","8.02310","213.22147"
"92.03100","8.05239","212.39410"
"92.03200","8.08168","211.57697"
"92.03300","8.11098","210.77071"
"92.03400","8.14027","209.97592"
"92.03500","8.16956","209.19318"
"92.03600","8.19885","208.42291"
"92.03700","8.22814","207.66551"
"92.03800","8.25743","206.92102"
"92.03900","8.28672","206.18945"
"92.04000","8.31601","205.47090"
"92.04100","8.34530","204.76547"
"92.04200","8.37459","204.07303"
"92.04300","8.40388","203.39325"
"92.04400","8.43317","202.72597"
"92.04500","8.46246","202.07103"
"92.04600","8.49175","201.42824"
"92.04700","8.52104","200.79724"
"92.04800","8.55033","200.17741"
"92.04900","8.57962","199.56804"
"92.05000","8.60891","198.96812"
"92.05100","8.63820","198.37697"
"92.05200","8.66750","197.79436"
"92.05300","8.69679","197.22012"
"92.05400","8.72608","196.65398"
"92.05500","8.75537","196.09566"
"92.05600","8.78465","195.54480"
"92.05700","8.81394","195.00113"
