Strain : Tensile strain (Extension) gauge length,100,mm,,,,
,,,,,,
Time,Extension,Load,,,,
(s),(mm),(N),Low Start,Low End,High Start,High End
91.635,6.08131,-9.03975,,,,
91.636,6.11243,-8.74265,,,,
91.637,6.14356,-8.43832,,,,
91.638,6.17468,-8.12848,,,,
91.639,6.20581,-7.81432,,,,
91.64,6.23693,-7.49654,,,,
91.641,6.26806,-7.17609,,,,
91.642,6.29919,-6.85419,,,,
91.643,6.33032,-6.53262,,,,
91.644,6.36145,-6.21305,,,,
91.645,6.39259,-5.89664,,,,
91.646,6.42372,-5.5845,,,,
91.647,6.45486,-5.27749,,,,
91.648,6.486,-4.97616,,,,
91.649,6.51713,-4.68091,,,,
91.65,6.54827,-4.39229,,,,
91.651,6.57941,-4.11108,,,,
91.652,6.61056,-3.83782,,,,
91.653,6.6417,-3.57271,,,,
91.654,6.67284,-3.31582,,,,
91.655,6.70398,-3.06711,,,,
91.656,6.73513,-2.82672,,,,
91.657,6.76627,-2.59484,,,,
91.658,6.79742,-2.37174,,,,
91.659,6.82856,-2.15767,,,,
91.66,6.85971,-1.95286,,,,
91.661,6.89086,-1.75757,,,,
91.662,6.92201,-1.57189,,,,
91.663,6.95316,-1.39561,,,,
91.664,6.98431,-1.22835,,,,
91.665,7.01546,-1.06994,,,,
91.666,7.04661,-0.9206,,,,
91.667,7.07777,-0.78032,,,,
91.668,7.10892,-0.64916,,,,
91.669,7.14007,-0.52709,,,,
91.67,7.17123,-0.41364,,,,
91.671,7.20238,-0.30831,,,,
91.672,7.23354,-0.21043,,,,
91.673,7.26469,-0.1195,,,,
91.674,7.29585,-0.03536,,,,
91.675,7.327,0.04235,,,,
91.676,7.35816,0.11397,,,,
91.677,7.38931,0.17993,,,,
91.678,7.42046,0.24051,,,,
91.679,7.45161,0.29584,,,,
91.68,7.48276,0.34606,,,,
91.681,7.51391,0.39126,,,,
91.682,7.54506,0.43145,,,,
91.683,7.57621,0.46672,,,,
91.684,7.60736,0.49759,,,,
91.685,7.63851,0.52465,,,,
91.686,7.66966,0.54844,,,,
91.687,7.70081,0.56933,,,,
91.688,7.73195,0.58719,,,,
91.689,7.7631,0.60187,,,,
91.69,7.79425,0.61335,,,,
91.691,7.8254,0.62177,,,,
91.692,7.85655,0.62757,,,,
91.693,7.8877,0.63122,,,,
91.694,7.91884,0.63313,,,,
91.695,7.94999,0.63347,,,,
91.696,7.98114,0.63222,,,,
91.697,8.01229,0.62936,,,,
91.698,8.04344,0.6248,,,,
91.699,8.07458,0.61873,,,,
91.7,8.10573,0.61133,,,,
91.701,8.13688,0.60267,,,,
91.702,8.16802,0.59298,,,,
91.703,8.19916,0.58245,,,,
91.704,8.23031,0.57135,,,,
91.705,8.26145,0.56002,,,,
91.706,8.29259,0.54863,,,,
91.707,8.32373,0.53716,,,,
91.708,8.35487,0.52528,,,,
91.709,8.38601,0.51271,,,,
91.71,8.41715,0.49921,,,,
91.711,8.44829,0.48496,,,,
91.712,8.47942,0.47046,,,,
91.713,8.51056,0.45617,,,,
91.714,8.5417,0.44223,,,,
91.715,8.57284,0.42848,,,,
91.716,8.60398,0.41483,,,,
91.717,8.63512,0.4012,,,,
91.718,8.66626,0.38759,,,,
91.719,8.6974,0.37434,,,,
91.72,8.72855,0.36168,,,,
91.721,8.75969,0.3499,,,,
91.722,8.79083,0.33932,,,,
91.723,8.82198,0.32986,,,,
91.724,8.85312,0.32116,,,,
91.725,8.88427,0.31273,,,,
91.726,8.91541,0.30439,,,,
91.727,8.94656,0.29605,,,,
91.728,8.97771,0.28772,,,,
91.729,9.00886,0.27942,,,,
91.73,9.04001,0.27101,,,,
91.731,9.07116,0.26239,,,,
91.732,9.10231,0.25348,,,,
91.733,9.13346,0.24446,,,,
91.734,9.16461,0.23556,,,,
91.735,9.19576,0.22679,,,,
91.736,9.22692,0.21821,,,,
91.737,9.25807,0.21001,,,,
91.738,9.28923,0.20231,,,,
91.739,9.32038,0.19499,,,,
91.74,9.35154,0.18792,,,,
91.741,9.3827,0.18138,,,,
91.742,9.41386,0.17549,,,,
91.743,9.44501,0.17008,,,,
91.744,9.47617,0.16489,,,,
91.745,9.50733,0.15992,,,,
91.746,9.53849,0.15537,,,,
91.747,9.56964,0.15124,,,,
91.748,9.6008,0.14759,,,,
91.749,9.63196,0.14464,,,,
91.75,9.66311,0.1425,,,,
91.751,9.69427,0.14114,,,,
91.752,9.72542,0.14034,,,,
91.753,9.75658,0.14018,,,,
91.754,9.78773,0.14063,,,,
91.755,9.81888,0.14121,,,,
91.756,9.85003,0.14145,,,,
91.757,9.88118,0.14104,,,,
91.758,9.91233,0.13984,,,,
91.759,9.94348,0.13785,,,,
91.76,9.97463,0.13534,,,,
91.761,10.00578,0.13284,,,,
91.762,10.03693,0.13067,,,,
91.763,10.06808,0.12884,,,,
91.764,10.09923,0.12725,,,,
91.765,10.13037,0.12599,,,,
91.766,10.16152,0.12498,,,,
91.767,10.19267,0.12415,,,,
91.768,10.22381,0.12346,,,,
91.769,10.25496,0.12288,,,,
91.77,10.2861,0.12248,,,,
91.771,10.31724,0.12214,,,,
91.772,10.34839,0.12188,,,,
91.773,10.37953,0.12175,,,,
91.774,10.41067,0.1217,,,,
91.775,10.44181,0.12186,,,,
91.776,10.47295,0.12245,,,,
91.777,10.50409,0.1234,,,,
91.778,10.53522,0.12441,,,,
91.779,10.56636,0.12512,,,,
91.78,10.5975,0.12563,,,,
91.781,10.62864,0.12644,,,,
91.782,10.65977,0.12787,,,,
91.783,10.69091,0.12986,,,,
91.784,10.72204,0.13231,,,,
91.785,10.75318,0.13512,,,,
91.786,10.78431,0.13822,,,,
91.787,10.81545,0.14144,,,,
91.788,10.84658,0.14454,,,,
91.789,10.87771,0.1474,,,,
91.79,10.90885,0.14999,,,,
91.791,10.93998,0.15213,,,,
91.792,10.97111,0.15357,,,,
91.793,11.00225,0.15411,,,,
91.794,11.03338,0.1539,,,,
91.795,11.06451,0.15338,,,,
91.796,11.09564,0.15307,,,,
91.797,11.12677,0.15328,,,,
91.798,11.1579,0.15385,,,,
91.799,11.18903,0.15432,,,,
91.8,11.22016,0.1543,,,,
91.801,11.25129,0.15381,,,,
91.802,11.28242,0.15309,,,,
91.803,11.31356,0.15254,,,,
91.804,11.34469,0.15254,,,,
91.805,11.37582,0.15313,,,,
91.806,11.40695,0.15389,,,,
91.807,11.43808,0.15422,,,,
91.808,11.46922,0.15386,,,,
91.809,11.50035,0.15286,,,,
91.81,11.53149,0.15142,,,,
91.811,11.56263,0.14997,,,,
91.812,11.59376,0.14891,,,,
91.813,11.6249,0.14843,,,,
91.814,11.65604,0.14877,,,,
91.815,11.68718,0.14999,,,,
91.816,11.71832,0.1516,,,,
91.817,11.74946,0.15297,,,,
91.818,11.7806,0.15387,,,,
91.819,11.81175,0.15439,,,,
91.82,11.84289,0.15456,,,,
91.821,11.87403,0.1543,,,,
91.822,11.90517,0.15363,,,,
91.823,11.93632,0.15285,,,,
91.824,11.96746,0.15209,,,,
91.825,11.9986,0.15136,,,,
91.826,12.02974,0.15067,,,,
91.827,12.06088,0.15002,,,,
91.828,12.09202,0.14934,,,,
91.829,12.12317,0.14854,,,,
91.83,12.15431,0.14764,,,,
91.831,12.18545,0.14674,,,,
91.832,12.21659,0.14576,,,,
91.833,12.24773,0.14447,,,,
91.834,12.27887,0.14277,,,,
91.835,12.31001,0.14086,,,,
91.836,12.34115,0.13887,,,,
91.837,12.37229,0.13688,,,,
91.838,12.40343,0.13504,,,,
91.839,12.43457,0.13373,,,,
91.84,12.46571,0.1331,,,,
91.841,12.49685,0.13281,,,,
91.842,12.52799,0.1326,,,,
91.843,12.55913,0.1324,,,,
91.844,12.59027,0.13214,,,,
91.845,12.62141,0.13179,,,,
91.846,12.65255,0.13146,,,,
91.847,12.68369,0.13138,,,,
91.848,12.71482,0.13157,,,,
91.849,12.74596,0.13188,,,,
91.85,12.7771,0.13236,,,,
91.851,12.80824,0.1331,,,,
91.852,12.83937,0.13394,,,,
91.853,12.87051,0.13458,,,,
91.854,12.90165,0.13505,,,,
91.855,12.93279,0.13548,,,,
91.856,12.96393,0.13593,,,,
91.857,12.99507,0.13651,,,,
91.858,13.02621,0.13732,,,,
91.859,13.05735,0.13841,,,,
91.86,13.08849,0.13964,,,,
91.861,13.11963,0.14078,,,,
91.862,13.15078,0.14163,,,,
91.863,13.18192,0.14207,,,,
91.864,13.21306,0.14206,,,,
91.865,13.2442,0.14162,,,,
91.866,13.27535,0.14103,,,,
91.867,13.30649,0.14062,,,,
91.868,13.33763,0.14054,,,,
91.869,13.36877,0.14092,,,,
91.87,13.39991,0.14176,,,,
91.871,13.43105,0.14298,,,,
91.872,13.46219,0.14438,,,,
91.873,13.49333,0.1457,,,,
91.874,13.52447,0.14676,,,,
91.875,13.55561,0.14745,,,,
91.876,13.58675,0.1479,,,,
91.877,13.61788,0.14867,,,,
91.878,13.64902,0.15008,,,,
91.879,13.68015,0.15169,,,,
91.88,13.71129,0.15283,,,,
91.881,13.74243,0.15328,,,,
91.882,13.77357,0.15323,,,,
91.883,13.8047,0.15282,,,,
91.884,13.83584,0.15187,,,,
91.885,13.86698,0.15074,,,,
91.886,13.89812,0.15014,,,,
91.887,13.92926,0.15021,,,,
91.888,13.9604,0.15063,,,,
91.889,13.99154,0.15097,,,,
91.89,14.02268,0.15116,,,,
91.891,14.05382,0.15124,,,,
91.892,14.08496,0.1511,,,,
91.893,14.1161,0.15082,,,,
91.894,14.14725,0.15057,,,,
91.895,14.17839,0.1504,,,,
91.896,14.20953,0.15031,,,,
91.897,14.24067,0.1501,,,,
91.898,14.27181,0.14947,,,,
91.899,14.30295,0.14837,,,,
91.9,14.33409,0.14688,,,,
91.901,14.36523,0.14527,,,,
91.902,14.39637,0.14394,,,,
91.903,14.42751,0.14306,,,,
91.904,14.45865,0.14255,,,,
91.905,14.48979,0.14227,,,,
91.906,14.52093,0.14191,,,,
91.907,14.55207,0.14117,,,,
91.908,14.58322,0.14007,,,,
91.909,14.61436,0.13893,,,,
91.91,14.6455,0.13815,,,,
91.911,14.67664,0.13784,,,,
91.912,14.70779,0.13769,,,,
91.913,14.73893,0.13739,,,,
91.914,14.77007,0.13671,,,,
91.915,14.80121,0.13574,,,,
91.916,14.83235,0.13496,,,,
91.917,14.86349,0.13471,,,,
91.918,14.89464,0.13494,,,,
91.919,14.92578,0.13542,,,,
91.92,14.95691,0.13581,,,,
91.921,14.98805,0.13583,,,,
91.922,15.01919,0.13546,,,,
91.923,15.05033,0.13468,,,,
91.924,15.08147,0.13375,,,,
91.925,15.11261,0.13316,,,,
91.926,15.14374,0.13311,,,,
91.927,15.17488,0.13334,,,,
91.928,15.20602,0.13323,,,,
91.929,15.23716,0.13236,,,,
91.93,15.26829,0.13073,,,,
91.931,15.29943,0.12865,,,,
91.932,15.33057,0.12654,,,,
91.933,15.36171,0.12478,,,,
91.934,15.39285,0.12367,,,,
91.935,15.42399,0.1232,,,,
91.936,15.45512,0.12319,,,,
91.937,15.48626,0.1235,,,,
91.938,15.5174,0.12417,,,,
91.939,15.54854,0.12522,,,,
91.94,15.57968,0.12652,,,,
91.941,15.61082,0.12786,,,,
91.942,15.64196,0.12907,,,,
91.943,15.67309,0.13007,,,,
91.944,15.70423,0.13085,,,,
91.945,15.73537,0.13153,,,,
91.946,15.7665,0.13241,,,,
91.947,15.79764,0.13359,,,,
91.948,15.82877,0.13503,,,,
91.949,15.85991,0.13671,,,,
91.95,15.89104,0.13872,,,,
91.951,15.92217,0.14119,,,,
91.952,15.95331,0.1439,,,,
91.953,15.98444,0.14648,,,,
91.954,16.01557,0.14857,,,,
91.955,16.0467,0.14973,,,,
91.956,16.07783,0.14978,,,,
91.957,16.10896,0.14896,,,,
91.958,16.14009,0.14803,,,,
