Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"62.84900","0.18318","0.10225"
"62.94900","0.26506","0.29151"
"63.04900","0.34698","0.93686"
"63.14900","0.42854","2.36800"
"63.24900","0.51063","4.84474"
"63.34900","0.59213","8.39899"
"63.44900","0.67420","13.01167"
"63.54000","0.74847","18.03142"
"63.62000","0.81352","23.04206"
"63.62600","0.81844","23.44076"
"63.62700","0.81926","23.50761"
"63.62800","0.82008","23.57452"
"63.72800","0.80498","21.12203"
"63.79000","0.75010","16.11685"
"63.87200","0.68177","11.11388"
"63.97200","0.59955","6.55575"
"64.07200","0.51788","3.41057"
"64.17200","0.43583","1.45944"
"64.27200","0.35441","0.48506"
"64.37200","0.27216","0.12870"
"64.47200","0.19101","0.04610"
"64.57200","0.10843","0.01630"
"64.67200","0.02680","0.01340"
"64.70600","-0.00068","0.00575"
"64.70700","-0.00150","0.00562"
"64.70800","-0.00231","0.00552"
"64.80800","0.01254","0.02982"
"64.90800","0.10012","0.04343"
"65.00800","0.18272","0.10070"
"65.10800","0.26460","0.28876"
"65.20800","0.34650","0.91556"
"65.30800","0.42808","2.32679"
"65.40800","0.51017","4.79342"
"65.50800","0.59167","8.34311"
"65.60800","0.67372","12.94514"
"65.69900","0.74796","17.95949"
"65.77900","0.81313","22.96378"
"65.78500","0.81804","23.36217"
"65.78600","0.81886","23.42887"
"65.78700","0.81968","23.49563"
"65.88700","0.80463","21.05580"
"65.95000","0.74886","16.00118"
"66.03300","0.67971","10.95962"
"66.13300","0.59752","6.44324"
"66.23300","0.51583","3.32596"
"66.33300","0.43381","1.41537"
"66.43300","0.35239","0.47767"
"66.53300","0.27010","0.12582"
"66.63300","0.18912","0.05360"
"66.73300","0.10646","0.02055"
"66.83300","0.02469","0.01639"
"66.86400","-0.00045","0.00938"
"66.86500","-0.00126","0.00928"
"66.86600","-0.00207","0.00920"
"66.96600","0.01302","0.02588"
"67.06600","0.10056","0.04313"
"67.16600","0.18318","0.10123"
"67.26600","0.26500","0.28520"
"67.36600","0.34693","0.91343"
"67.46600","0.42849","2.31484"
"67.56600","0.51060","4.78684"
"67.66600","0.59210","8.32638"
"67.76600","0.67415","12.93610"
"67.85700","0.74826","17.93985"
"67.93700","0.81356","22.96807"
"67.94300","0.81847","23.36530"
"67.94400","0.81929","23.43188"
"67.94500","0.82012","23.49858"
"68.04500","0.80518","21.07468"
"68.10700","0.75022","16.07134"
"68.18900","0.68188","11.06406"
"68.28900","0.59966","6.51484"
"68.38900","0.51798","3.37199"
"68.48900","0.43589","1.43346"
"68.58900","0.35454","0.47696"
"68.68900","0.27225","0.12931"
"68.78900","0.19102","0.05363"
"68.88900","0.10866","0.02862"
"68.98900","0.02701","0.01116"
"69.02300","-0.00079","0.01159"
"69.02400","-0.00160","0.01149"
"69.02500","-0.00242","0.01133"
"69.12500","0.01244","0.02882"
"69.22500","0.10009","0.04041"
"69.32500","0.18274","0.09518"
"69.42500","0.26456","0.27625"
"69.52500","0.34651","0.89586"
"69.62500","0.42803","2.29417"
"69.72500","0.51018","4.73852"
"69.82500","0.59168","8.27326"
"69.92500","0.67373","12.88056"
"70.01700","0.74862","17.94019"
"70.09700","0.81392","22.96630"
"70.10300","0.81881","23.36118"
"70.10400","0.81963","23.42735"
"70.10500","0.82045","23.49370"
"70.20500","0.80559","21.08076"
"70.26700","0.75066","16.07080"
"70.34900","0.68231","11.06239"
"70.44900","0.60009","6.50690"
"70.54900","0.51842","3.36350"
"70.64900","0.43629","1.42476"
"70.74900","0.35499","0.47920"
"70.84900","0.27268","0.13300"
"70.94900","0.19117","0.04678"
"71.04900","0.10933","0.02232"
"71.14900","0.02756","0.01088"
"71.18300","-0.00041","0.00865"
"71.18400","-0.00123","0.00862"
"71.18500","-0.00205","0.00857"
"71.28500","0.01301","0.02064"
"71.38500","0.10056","0.03714"
"71.48500","0.18321","0.09416"
"71.58500","0.26499","0.27889"
"71.68500","0.34696","0.88835"
"71.78500","0.42842","2.27994"
"71.88500","0.51062","4.72851"
"71.98500","0.59213","8.26458"
"72.08500","0.67418","12.87148"
"72.17600","0.74824","17.87171"
"72.25600","0.81349","22.89169"
"72.26200","0.81838","23.28951"
"72.26300","0.81920","23.35617"
"72.26400","0.82002","23.42296"
"72.36400","0.80519","21.01196"
"72.42700","0.74945","15.95396"
"72.51000","0.68028","10.90137"
"72.61000","0.59811","6.39255"
"72.71000","0.51641","3.28153"
"72.81000","0.43431","1.38527"
"72.91000","0.35299","0.45768"
"73.01000","0.27066","0.12417"
"73.11000","0.18918","0.04704"
"73.21000","0.10762","0.02661"
"73.31000","0.02566","0.00665"
"73.34200","-0.00062","0.01206"
"73.34300","-0.00145","0.01250"
"73.34400","-0.00229","0.01298"
"73.44400","0.01242","0.02144"
"73.54400","0.10001","0.04438"
"73.64400","0.18269","0.09170"
"73.74400","0.26446","0.27062"
"73.84400","0.34644","0.87449"
"73.94400","0.42790","2.25115"
"74.04400","0.51010","4.68234"
"74.14400","0.59161","8.19987"
"74.24400","0.67364","12.80615"
"74.33500","0.74772","17.80924"
"74.41500","0.81294","22.82200"
"74.42200","0.81868","23.28910"
"74.42300","0.81951","23.35633"
"74.42400","0.82033","23.42365"
"74.52400","0.80550","21.01037"
"74.58700","0.74978","15.94751"
"74.66900","0.68142","10.94495"
"74.76900","0.59924","6.41877"
"74.86900","0.51756","3.29621"
"74.96900","0.43541","1.39232"
"75.06900","0.35415","0.46366"
"75.16900","0.27181","0.12604"
"75.26900","0.19031","0.04511"
"75.36900","0.10883","0.02302"
"75.46900","0.02671","0.00934"
"75.50200","0.00000","0.01131"
"75.50300","-0.00083","0.01129"
"75.50400","-0.00165","0.01129"
"75.60400","0.01254","0.02010"
"75.70400","0.10021","0.04250"
"75.80400","0.18289","0.08777"
"75.90400","0.26466","0.26519"
"76.00400","0.34665","0.85751"
"76.10400","0.42807","2.23507"
"76.20400","0.51026","4.66288"
"76.30400","0.59182","8.18046"
"76.40400","0.67383","12.78451"
"76.49600","0.74869","17.83900"
"76.57600","0.81393","22.87043"
"76.58100","0.81804","23.20209"
"76.58200","0.81886","23.26903"
"76.58300","0.81969","23.33614"
"76.68300","0.80478","20.92552"
"76.74600","0.74913","15.87579"
"76.82900","0.67994","10.83033"
"76.92900","0.59779","6.32910"
"77.02900","0.51610","3.23665"
"77.12900","0.43396","1.35165"
"77.22900","0.35275","0.43967"
"77.32900","0.27033","0.12422"
"77.42900","0.18886","0.04266"
"77.52900","0.10730","0.02230"
"77.62900","0.02520","0.01591"
"77.66100","-0.00050","0.00686"
"77.66200","-0.00131","0.00686"
"77.66300","-0.00212","0.00692"
"77.76300","0.01172","0.02837"
"77.86300","0.09943","0.04088"
"77.96300","0.18216","0.09167"
"78.06300","0.26392","0.26487"
"78.16300","0.34592","0.84716"
"78.26300","0.42734","2.19543"
"78.36300","0.50952","4.60469"
"78.46300","0.59110","8.12110"
"78.56300","0.67309","12.70793"
"78.65500","0.74794","17.75294"
"78.73500","0.81327","22.79880"
"78.74100","0.81823","23.19716"
"78.74200","0.81906","23.26385"
"78.74300","0.81989","23.33068"
"78.84300","0.80481","20.90200"
"78.90600","0.74918","15.85296"
"78.98900","0.68000","10.81759"
"79.08900","0.59783","6.31116"
"79.18900","0.51615","3.21745"
"79.28900","0.43400","1.33839"
"79.38900","0.35282","0.43897"
"79.48900","0.27036","0.12148"
"79.58900","0.18892","0.05120"
"79.68900","0.10715","0.02570"
"79.78900","0.02527","0.00976"
"79.82100","-0.00044","0.00873"
"79.82200","-0.00125","0.00883"
"79.82300","-0.00205","0.00905"
"79.92300","0.01168","0.02161"
"80.02300","0.09943","0.04225"
"80.12300","0.18214","0.09365"
"80.22300","0.26389","0.24996"
"80.32300","0.34589","0.84534"
"80.42300","0.42733","2.17655"
"80.52300","0.50951","4.59764"
"80.62300","0.59107","8.09645"
"80.72300","0.67303","12.67946"
"80.81500","0.74797","17.72937"
"80.89500","0.81329","22.77332"
"80.90100","0.81825","23.17510"
"80.90200","0.81908","23.24275"
"80.90300","0.81991","23.31061"
"81.00300","0.80475","20.87911"
"81.06600","0.74910","15.82243"
"81.14900","0.67991","10.78387"
"81.24900","0.59777","6.28935"
"81.34900","0.51608","3.20885"
"81.44900","0.43391","1.32931"
"81.54900","0.35275","0.43692"
"81.64900","0.27026","0.11740"
"81.74900","0.18886","0.03907"
"81.84900","0.10697","0.02766"
"81.94900","0.02528","0.00801"
"81.98100","-0.00066","0.00309"
"81.98200","-0.00146","0.00275"
"81.98300","-0.00227","0.00239"
"82.08300","0.01139","0.02703"
"82.18300","0.09928","0.03681"
"82.28300","0.18197","0.08271"
"82.38300","0.26374","0.25389"
"82.48300","0.34572","0.82663"
"82.58300","0.42717","2.16349"
"82.68300","0.50935","4.56044"
"82.78300","0.59091","8.05969"
"82.88300","0.67279","12.63240"
"82.97400","0.74706","17.64801"
"83.05400","0.81238","22.68283"
"83.06100","0.81815","23.15096"
"83.06200","0.81898","23.21814"
"83.06300","0.81980","23.28541"
"83.16300","0.80479","20.86059"
"83.22500","0.74980","15.86048"
"83.30700","0.68139","10.86015"
"83.40700","0.59921","6.34530"
"83.50700","0.51754","3.22800"
"83.60700","0.43536","1.34823"
"83.70700","0.35424","0.44383"
"83.80700","0.27172","0.11403"
"83.90700","0.19029","0.05007"
"84.00700","0.10837","0.01844"
"84.10700","0.02684","0.01302"
"84.14000","-0.00013","0.00771"
"84.14100","-0.00094","0.00715"
"84.14200","-0.00176","0.00652"
"84.24200","0.01223","0.02951"
"84.34200","0.09994","0.04092"
"84.44200","0.18264","0.09064"
"84.54200","0.26439","0.25571"
"84.64200","0.34635","0.83232"
"84.74200","0.42784","2.16019"
"84.84200","0.51000","4.56763"
"84.94200","0.59156","8.06178"
"85.04200","0.67338","12.64773"
"85.13300","0.74779","17.67150"
"85.21300","0.81304","22.71782"
"85.22000","0.81881","23.18892"
"85.22100","0.81964","23.25663"
"85.22200","0.82047","23.32444"
"85.32200","0.80541","20.88349"
"85.38400","0.75046","15.87279"
"85.46600","0.68202","10.86945"
"85.56600","0.59986","6.33713"
"85.66600","0.51819","3.23517"
"85.76600","0.43599","1.33904"
"85.86600","0.35486","0.44022"
"85.96600","0.27236","0.12662"
"86.06600","0.19092","0.03681"
"86.16600","0.10898","0.01507"
"86.26600","0.02757","0.01449"
"86.30000","-0.00029","0.01403"
"86.30100","-0.00111","0.01427"
"86.30200","-0.00193","0.01458"
"86.40200","0.01185","0.02592"
"86.50200","0.09977","0.03902"
"86.60200","0.18246","0.08526"
"86.70200","0.26422","0.25270"
"86.80200","0.34617","0.82277"
"86.90200","0.42767","2.13783"
"87.00200","0.50982","4.54162"
"87.10200","0.59138","8.03168"
"87.20200","0.67318","12.60212"
"87.29300","0.74757","17.62360"
"87.37300","0.81293","22.67641"
"87.38000","0.81870","23.14678"
"87.38100","0.81953","23.21426"
"87.38200","0.82036","23.28182"
"87.48200","0.80526","20.84265"
"87.54400","0.75029","15.83572"
"87.62700","0.68101","10.78352"
"87.72700","0.59887","6.27715"
"87.82700","0.51718","3.18826"
"87.92700","0.43500","1.31875"
"88.02700","0.35388","0.42719"
"88.12700","0.27136","0.11237"
"88.22700","0.18994","0.04171"
"88.32700","0.10797","0.01677"
"88.42700","0.02665","0.00478"
"88.46000","-0.00038","0.00614"
"88.46100","-0.00121","0.00609"
"88.46200","-0.00203","0.00607"
"88.56200","0.01189","0.02509"
"88.66200","0.09965","0.03525"
"88.76200","0.18235","0.08899"
"88.86200","0.26410","0.24301"
"88.96200","0.34602","0.81405"
"89.06200","0.42754","2.12134"
"89.16200","0.50969","4.50842"
"89.26200","0.59125","7.99751"
"89.36200","0.67305","12.56992"
"89.45300","0.74743","17.59375"
"89.53300","0.81287","22.64215"
"89.54000","0.81863","23.11360"
"89.54100","0.81946","23.18165"
"89.54200","0.82029","23.24977"
"89.64200","0.80477","20.77719"
"89.70500","0.74920","15.73075"
"89.78800","0.67997","10.70062"
"89.88800","0.59784","6.21238"
"89.98800","0.51615","3.14472"
"90.08800","0.43398","1.28792"
"90.18800","0.35286","0.41696"
"90.28800","0.27035","0.10805"
"90.38800","0.18893","0.03582"
"90.48800","0.10695","0.02086"
"90.58800","0.02569","0.00898"
"90.62000","-0.00052","0.00791"
"90.62100","-0.00135","0.00739"
"90.62200","-0.00217","0.00690"
"90.72200","0.01181","0.02274"
"90.82200","0.09948","0.03846"
"90.92200","0.18217","0.08204"
"91.02200","0.26393","0.24610"
"91.12200","0.34584","0.79270"
"91.22200","0.42739","2.10942"
"91.32200","0.50951","4.48364"
"91.42200","0.59102","7.95858"
"91.52200","0.67296","12.53439"
"91.61300","0.74728","17.54818"
"91.69200","0.81194","22.54942"
"91.70000","0.81849","23.07992"
"91.70100","0.81931","23.14718"
"91.70200","0.82014","23.21461"
"91.80200","0.80486","20.76457"
"91.86500","0.74908","15.70404"
"91.94800","0.67982","10.67008"
"92.04800","0.59771","6.19052"
"92.14800","0.51599","3.12225"
"92.24800","0.43382","1.27711"
"92.34800","0.35272","0.41483"
"92.44800","0.27022","0.10644"
"92.54800","0.18877","0.03676"
"92.64800","0.10681","0.02131"
"92.74800","0.02561","0.00899"
"92.78000","-0.00060","0.00842"
"92.78100","-0.00143","0.00823"
"92.78200","-0.00226","0.00814"
"92.88200","0.01168","0.02797"
"92.98200","0.09934","0.03915"
"93.08200","0.18202","0.08814"
"93.18200","0.26381","0.23906"
"93.28200","0.34568","0.78892"
"93.38200","0.42726","2.09459"
"93.48200","0.50936","4.46160"
"93.58200","0.59082","7.92465"
"93.68200","0.67287","12.50061"
"93.77300","0.74718","17.51697"
"93.85300","0.81261","22.58018"
"93.86000","0.81833","23.04448"
"93.86100","0.81916","23.11131"
"93.86200","0.81998","23.17826"
"93.96200","0.80440","20.69864"
"94.02500","0.74887","15.65796"
"94.10800","0.67963","10.63128"
"94.20800","0.59751","6.15930"
"94.30800","0.51580","3.10619"
"94.40800","0.43362","1.26192"
"94.50800","0.35254","0.40303"
"94.60800","0.27005","0.10479"
"94.70800","0.18859","0.04189"
"94.80800","0.10661","0.01984"
"94.90800","0.02542","0.00880"
"94.94000","-0.00065","0.00838"
"94.94100","-0.00147","0.00825"
"94.94200","-0.00230","0.00823"
"95.04200","0.01143","0.01953"
"95.14200","0.09912","0.03306"
"95.24200","0.18179","0.07920"
"95.34200","0.26357","0.22711"
"95.44200","0.34543","0.78116"
"95.54200","0.42705","2.07543"
"95.64200","0.50915","4.42926"
"95.74200","0.59055","7.88956"
"95.84200","0.67269","12.47290"
"95.93300","0.74697","17.47527"
"96.01200","0.81157","22.48167"
"96.02000","0.81809","23.00993"
"96.02100","0.81891","23.07637"
"96.02200","0.81973","23.14274"
"96.12200","0.80421","20.66310"
"96.18500","0.74868","15.63089"
"96.26800","0.67942","10.60794"
"96.36800","0.59730","6.12637"
"96.46800","0.51559","3.08305"
"96.56800","0.43341","1.25349"
"96.66800","0.35232","0.40334"
"96.76800","0.26986","0.10444"
"96.86800","0.18837","0.04195"
"96.96800","0.10639","0.01230"
"97.06800","0.02507","0.01355"
"97.10000","-0.00077","0.00652"
"97.10100","-0.00159","0.00634"
"97.10200","-0.00241","0.00627"
"97.20200","-0.01794","0.01449"
"97.30200","0.01876","0.01679"
"97.40200","0.05248","0.02133"
"97.50200","0.08563","0.03240"
"97.60200","0.11847","0.04472"
"97.70200","0.15104","0.06100"
"97.80200","0.18380","0.08209"
"97.90200","0.21642","0.11980"
"98.00200","0.24922","0.19327"
"98.10200","0.28192","0.31801"
"98.19400","0.31173","0.50213"
"98.19500","0.31206","0.50438"
"98.19600","0.31239","0.50653"
"98.20600","0.31565","0.52264"
"98.21600","0.31843","0.53302"
"98.22600","0.32043","0.54761"
"98.23600","0.32205","0.56418"
"98.24600","0.32377","0.56577"
"98.25600","0.32534","0.56987"
"98.26600","0.32662","0.58549"
"98.27600","0.32792","0.60497"
"98.28600","0.32970","0.62623"
"98.29600","0.33229","0.65536"
"98.30600","0.33567","0.69371"
"98.31600","0.33957","0.73045"
"98.32600","0.34372","0.77430"
"98.33600","0.34790","0.82047"
"98.34600","0.35202","0.86707"
"98.35600","0.35601","0.90638"
"98.36600","0.35986","0.95102"
"98.37600","0.36357","0.99394"
"98.38600","0.36715","1.03790"
"98.39600","0.37062","1.08387"
"98.40600","0.37399","1.13167"
"98.41600","0.37728","1.17865"
"98.42600","0.38053","1.23057"
"98.43600","0.38379","1.28335"
"98.44600","0.38708","1.33404"
"98.45600","0.39040","1.38600"
"98.46600","0.39374","1.44017"
"98.47600","0.39710","1.49807"
"98.48600","0.40044","1.55635"
"98.49600","0.40376","1.61732"
"98.50600","0.40704","1.67684"
"98.51600","0.41028","1.73586"
"98.52600","0.41350","1.79878"
"98.53600","0.41675","1.86373"
"98.54600","0.42003","1.93183"
"98.55600","0.42333","2.00119"
"98.56600","0.42664","2.07026"
"98.57600","0.42994","2.14170"
"98.58600","0.43323","2.21554"
"98.59600","0.43648","2.29012"
"98.60600","0.43972","2.36337"
"98.61600","0.44295","2.43428"
"98.62600","0.44617","2.51280"
"98.63600","0.44942","2.59723"
"98.64600","0.45271","2.68516"
"98.65600","0.45607","2.77280"
"98.66600","0.45948","2.86536"
"98.67600","0.46289","2.95704"
"98.68600","0.46627","3.05260"
"98.69600","0.46959","3.14870"
"98.70600","0.47285","3.24165"
"98.71600","0.47606","3.33783"
"98.72600","0.47924","3.43593"
"98.73600","0.48241","3.53130"
"98.74600","0.48560","3.62785"
"98.75600","0.48884","3.73076"
"98.76600","0.49214","3.83707"
"98.77600","0.49550","3.94371"
"98.78600","0.49888","4.05292"
"98.79600","0.50225","4.16248"
"98.80600","0.50555","4.27323"
"98.81600","0.50878","4.38526"
"98.82600","0.51197","4.49725"
"98.83600","0.51513","4.61355"
"98.84600","0.51828","4.73257"
"98.85600","0.52145","4.85009"
"98.86600","0.52467","4.96993"
"98.87600","0.52798","5.09523"
"98.88600","0.53135","5.22675"
"98.89600","0.53477","5.36120"
"98.90600","0.53818","5.49236"
"98.91600","0.54156","5.62545"
"98.92600","0.54484","5.75863"
"98.93600","0.54806","5.89533"
"98.94600","0.55121","6.03169"
"98.95600","0.55434","6.16370"
"98.96600","0.55747","6.29764"
"98.97600","0.56063","6.43641"
"98.98600","0.56386","6.57920"
"98.99600","0.56716","6.72349"
"99.00600","0.57051","6.87384"
"99.01600","0.57387","7.02489"
"99.02600","0.57721","7.17310"
"99.03600","0.58052","7.32425"
"99.04600","0.58379","7.47413"
"99.05600","0.58702","7.62582"
"99.06600","0.59019","7.78221"
"99.07600","0.59336","7.93391"
"99.08600","0.59655","8.08734"
"99.09600","0.59980","8.25103"
"99.10600","0.60311","8.42227"
"99.11600","0.60646","8.59155"
"99.12600","0.60981","8.76287"
"99.13600","0.61314","8.93953"
"99.14600","0.61645","9.10997"
"99.15600","0.61974","9.28051"
"99.16600","0.62300","9.45177"
"99.17600","0.62623","9.62356"
"99.18600","0.62944","9.79601"
"99.19600","0.63267","9.97347"
"99.20600","0.63594","10.15878"
"99.21600","0.63928","10.34612"
"99.22600","0.64266","10.53825"
"99.23600","0.64605","10.73100"
"99.24600","0.64943","10.92351"
"99.25600","0.65277","11.11503"
"99.26600","0.65608","11.30106"
"99.27600","0.65934","11.48720"
"99.28600","0.66256","11.67373"
"99.29600","0.66578","11.85982"
"99.30600","0.66900","12.05271"
"99.31600","0.67225","12.25144"
"99.32600","0.67554","12.45637"
"99.33600","0.67884","12.66299"
"99.34600","0.68213","12.86829"
"99.35600","0.68538","13.07066"
"99.36600","0.68862","13.27457"
"99.37600","0.69183","13.47714"
"99.38600","0.69504","13.68118"
"99.39600","0.69823","13.88356"
"99.40600","0.70145","14.08994"
"99.41600","0.70471","14.29737"
"99.42600","0.70804","14.50874"
"99.43600","0.71139","14.72808"
"99.44600","0.71473","14.95573"
"99.45600","0.71803","15.18037"
"99.46600","0.72128","15.40256"
"99.47600","0.72451","15.62567"
"99.48600","0.72775","15.84734"
"99.49600","0.73100","16.06764"
"99.50600","0.73426","16.29387"
"99.51600","0.73755","16.52358"
"99.52600","0.74086","16.75306"
"99.53600","0.74419","16.98735"
"99.54600","0.74754","17.22281"
"99.55600","0.75087","17.45596"
"99.56600","0.75416","17.69004"
"99.57600","0.75739","17.92205"
"99.58600","0.76058","18.15367"
"99.59600","0.76374","18.38597"
"99.60600","0.76690","18.61844"
"99.61600","0.77008","18.85215"
"99.62600","0.77330","19.09159"
"99.63600","0.77658","19.33916"
"99.64600","0.77993","19.59070"
"99.65600","0.78332","19.84705"
"99.66600","0.78673","20.10991"
"99.67600","0.79012","20.37027"
"99.68600","0.79345","20.62560"
"99.69600","0.79671","20.87909"
"99.70600","0.79990","21.12796"
"99.71600","0.80305","21.37393"
"99.72600","0.80618","21.61997"
"99.73600","0.80936","21.86694"
"99.74600","0.81260","22.12380"
"99.75600","0.81592","22.38901"
"99.76600","0.81929","22.65781"
"99.77600","0.82269","22.92444"
"99.78600","0.82607","23.19035"
"99.79600","0.82941","23.45567"
"99.80600","0.83272","23.71833"
"99.81600","0.83599","23.98137"
"99.82600","0.83920","24.24453"
"99.83600","0.84240","24.50487"
"99.84600","0.84561","24.76990"
"99.85600","0.84885","25.04450"
"99.86600","0.85213","25.32073"
"99.87600","0.85543","25.59662"
"99.88600","0.85876","25.87194"
"99.89600","0.86207","26.14454"
"99.90600","0.86538","26.41275"
"99.91600","0.86867","26.68395"
"99.92600","0.87195","26.95582"
"99.93600","0.87518","27.21941"
"99.94600","0.87838","27.48502"
"99.95600","0.88157","27.75235"
"99.96600","0.88479","28.02196"
"99.97600","0.88804","28.29646"
"99.98600","0.89133","28.57277"
"99.99600","0.89463","28.85146"
"100.00600","0.89793","29.13054"
"100.01600","0.90123","29.40798"
"100.02600","0.90452","29.67905"
"100.03600","0.90778","29.94548"
"100.04600","0.91102","30.20672"
"100.05600","0.91427","30.46900"
"100.06600","0.91752","30.73987"
"100.07600","0.92080","31.01753"
"100.08600","0.92409","31.29683"
"100.09600","0.92739","31.57727"
"100.10600","0.93068","31.85870"
"100.11600","0.93395","32.13731"
"100.12600","0.93720","32.41477"
"100.13600","0.94044","32.68693"
"100.14600","0.94368","32.95085"
"100.15600","0.94690","33.21191"
"100.16600","0.95013","33.47628"
"100.17600","0.95340","33.74263"
"100.18600","0.95672","34.01370"
"100.19600","0.96006","34.29326"
"100.20600","0.96339","34.57851"
"100.21600","0.96671","34.86236"
"100.22600","0.96998","35.14264"
"100.23600","0.97322","35.41854"
"100.24600","0.97643","35.68947"
"100.25600","0.97963","35.95947"
"100.26600","0.98280","36.22839"
"100.27600","0.98600","36.49501"
"100.28600","0.98927","36.76535"
"100.29600","0.99260","37.04507"
"100.30600","0.99600","37.33534"
"100.31600","0.99939","37.62498"
"100.32600","1.00274","37.91204"
"100.33600","1.00604","38.19493"
"100.34600","1.00927","38.47380"
"100.35600","1.01247","38.74904"
"100.36600","1.01565","39.02106"
"100.37600","1.01883","39.28900"
"100.38600","1.02204","39.55979"
"100.39600","1.02529","39.83606"
"100.40600","1.02863","40.11800"
"100.41600","1.03203","40.40803"
"100.42600","1.03546","40.70141"
"100.43600","1.03886","40.99259"
"100.44600","1.04220","41.27943"
"100.45600","1.04546","41.55954"
"100.46600","1.04866","41.83795"
"100.47600","1.05183","42.11538"
"100.48600","1.05498","42.39014"
"100.49600","1.05815","42.66698"
"100.50600","1.06138","42.94837"
"100.51600","1.06467","43.24080"
"100.52600","1.06803","43.53755"
"100.53600","1.07142","43.83360"
"100.54600","1.07480","44.12710"
"100.55600","1.07815","44.41442"
"100.56600","1.08145","44.69633"
"100.57600","1.08469","44.98141"
"100.58600","1.08788","45.26158"
"100.59600","1.09103","45.53844"
"100.60600","1.09419","45.81868"
"100.61600","1.09741","46.10780"
"100.62600","1.10069","46.40563"
"100.63600","1.10403","46.71104"
"100.64600","1.10740","47.01493"
"100.65600","1.11075","47.31407"
"100.66600","1.11407","47.60203"
"100.67600","1.11735","47.88734"
"100.68600","1.12060","48.17229"
"100.69600","1.12381","48.45411"
"100.70600","1.12697","48.73215"
"100.71600","1.13013","49.01147"
"100.72600","1.13330","49.29605"
"100.73600","1.13651","49.58886"
"100.74600","1.13978","49.89051"
"100.75600","1.14308","50.19629"
"100.76600","1.14641","50.49905"
"100.77600","1.14975","50.80389"
"100.78600","1.15307","51.10365"
"100.79600","1.15636","51.39423"
"100.80600","1.15961","51.68208"
"100.81600","1.16285","51.97252"
"100.82600","1.16608","52.26549"
"100.83600","1.16934","52.56421"
"100.84600","1.17263","52.86934"
"100.85600","1.17595","53.18170"
"100.86600","1.17929","53.49585"
"100.87600","1.18263","53.80945"
"100.88600","1.18593","54.11335"
"100.89600","1.18920","54.40825"
"100.90600","1.19244","54.69323"
"100.91600","1.19566","54.97234"
"100.92600","1.19888","55.24725"
"100.93600","1.20215","55.53272"
"100.94600","1.20546","55.83172"
"100.95600","1.20882","56.13622"
"100.96600","1.21219","56.44628"
"100.97600","1.21553","56.76039"
"100.98600","1.21885","57.06932"
"100.99600","1.22212","57.37236"
"101.00600","1.22535","57.66622"
"101.01600","1.22856","57.95635"
"101.02600","1.23173","58.24497"
"101.03600","1.23491","58.53575"
"101.04600","1.23812","58.82948"
"101.05600","1.24140","59.12469"
"101.06600","1.24476","59.43389"
"101.07600","1.24816","59.75095"
"101.08600","1.25155","60.06860"
"101.09600","1.25489","60.37772"
"101.10600","1.25815","60.67696"
"101.11600","1.26135","60.96832"
"101.12600","1.26452","61.26060"
"101.13600","1.26767","61.54906"
"101.14600","1.27083","61.83482"
"101.15600","1.27404","62.13000"
"101.16600","1.27732","62.43193"
"101.17600","1.28068","62.74007"
"101.18600","1.28408","63.05194"
"101.19600","1.28749","63.36549"
"101.20600","1.29086","63.67661"
"101.21600","1.29415","63.98001"
"101.22600","1.29735","64.27781"
"101.23600","1.30051","64.57162"
"101.24600","1.30365","64.86333"
"101.25600","1.30678","65.15482"
"101.26600","1.30995","65.45211"
"101.27600","1.31320","65.75699"
"101.28600","1.31654","66.07122"
"101.29600","1.31993","66.39118"
"101.30600","1.32334","66.71334"
"101.31600","1.32672","67.02776"
"101.32600","1.33005","67.33394"
"101.33600","1.33331","67.63298"
"101.34600","1.33652","67.92343"
"101.35600","1.33967","68.21116"
"101.36600","1.34279","68.49793"
"101.37600","1.34594","68.79070"
"101.38600","1.34915","69.09693"
"101.39600","1.35244","69.41728"
"101.40600","1.35579","69.73988"
"101.41600","1.35918","70.05955"
"101.42600","1.36255","70.37566"
"101.43600","1.36589","70.67897"
"101.44600","1.36920","70.97716"
"101.45600","1.37247","71.27173"
"101.46600","1.37570","71.56610"
"101.47600","1.37890","71.86108"
"101.48600","1.38210","72.15915"
"101.49600","1.38533","72.46581"
"101.50600","1.38862","72.78091"
"101.51600","1.39195","73.10255"
"101.52600","1.39531","73.42412"
"101.53600","1.39865","73.73914"
"101.54600","1.40197","74.04642"
"101.55600","1.40526","74.34533"
"101.56600","1.40853","74.63648"
"101.57600","1.41177","74.92338"
"101.58600","1.41501","75.21429"
"101.59600","1.41826","75.51176"
"101.60600","1.42153","75.81634"
"101.61600","1.42483","76.13110"
"101.62600","1.42814","76.44781"
"101.63600","1.43144","76.76109"
"101.64600","1.43472","77.06861"
"101.65600","1.43797","77.36584"
"101.66600","1.44121","77.65341"
"101.67600","1.44443","77.94250"
"101.68600","1.44765","78.22943"
"101.69600","1.45089","78.51935"
"101.70600","1.45416","78.81679"
"101.71600","1.45749","79.12339"
"101.72600","1.46084","79.43519"
"101.73600","1.46417","79.74717"
"101.74600","1.46747","80.05677"
"101.75600","1.47071","80.36059"
"101.76600","1.47391","80.65570"
"101.77600","1.47710","80.94584"
"101.78600","1.48029","81.23017"
"101.79600","1.48348","81.51385"
