Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"60.33300","-0.00190","0.00073"
"60.43300","0.01483","0.01678"
"60.53300","0.10884","0.04563"
"60.63300","0.19820","0.09784"
"60.73300","0.28626","0.33883"
"60.83300","0.37455","1.29885"
"60.93300","0.46261","3.46283"
"61.03300","0.55090","7.01157"
"61.13300","0.63915","11.93860"
"61.21600","0.71210","16.96214"
"61.28800","0.77592","22.01137"
"61.35400","0.83394","27.06597"
"61.40900","0.88228","31.55728"
"61.41000","0.88316","31.64056"
"61.41100","0.88403","31.72375"
"61.51100","0.86575","28.38335"
"61.55800","0.82064","23.35102"
"61.61600","0.76824","18.27738"
"61.68500","0.70660","13.22762"
"61.77400","0.62834","8.20809"
"61.87400","0.53982","4.14232"
"61.97400","0.45191","1.66738"
"62.07400","0.36350","0.44580"
"62.17400","0.27546","0.08086"
"62.27400","0.18711","0.02144"
"62.37400","0.09896","0.00843"
"62.47400","0.01071","-0.00205"
"62.48700","-0.00078","0.00132"
"62.48800","-0.00167","0.00133"
"62.48900","-0.00255","0.00134"
"62.58900","0.01425","0.02961"
"62.68900","0.10818","0.04288"
"62.78900","0.19752","0.09637"
"62.88900","0.28558","0.33459"
"62.98900","0.37389","1.26972"
"63.08900","0.46194","3.41791"
"63.18900","0.55023","6.94089"
"63.28900","0.63848","11.84377"
"63.37200","0.71142","16.85764"
"63.44400","0.77526","21.89666"
"63.51000","0.83327","26.93547"
"63.56600","0.88248","31.50745"
"63.56700","0.88336","31.59091"
"63.56800","0.88424","31.67435"
"63.66800","0.86605","28.36317"
"63.71500","0.82089","23.31656"
"63.77300","0.76849","18.23681"
"63.84200","0.70685","13.20039"
"63.93100","0.62858","8.16923"
"64.03100","0.54006","4.11384"
"64.13100","0.45214","1.64408"
"64.23100","0.36374","0.43861"
"64.33100","0.27570","0.08632"
"64.43100","0.18736","0.02945"
"64.53100","0.09918","0.00976"
"64.63100","0.01096","0.00609"
"64.64400","-0.00053","0.00420"
"64.64500","-0.00142","0.00396"
"64.64600","-0.00230","0.00370"
"64.74600","0.01463","0.02349"
"64.84600","0.10847","0.04285"
"64.94600","0.19781","0.10537"
"65.04600","0.28586","0.32615"
"65.14600","0.37416","1.25794"
"65.24600","0.46220","3.38723"
"65.34600","0.55050","6.90294"
"65.44600","0.63874","11.80411"
"65.52900","0.71168","16.80953"
"65.60100","0.77556","21.86633"
"65.66700","0.83354","26.90770"
"65.72300","0.88275","31.47617"
"65.72400","0.88363","31.55990"
"65.72500","0.88451","31.64359"
"65.82500","0.86632","28.32808"
"65.87200","0.82118","23.28749"
"65.92900","0.76967","18.27848"
"65.99800","0.70803","13.23341"
"66.08700","0.62973","8.19363"
"66.18700","0.54124","4.12458"
"66.28700","0.45330","1.64972"
"66.38700","0.36491","0.43700"
"66.48700","0.27684","0.08513"
"66.58700","0.18852","0.02852"
"66.68700","0.10033","0.01459"
"66.78700","0.01213","0.00127"
"66.80100","-0.00025","-0.00646"
"66.80200","-0.00114","-0.00703"
"66.80300","-0.00202","-0.00763"
"66.90300","0.01472","0.02037"
"67.00300","0.10869","0.03884"
"67.10300","0.19805","0.08744"
"67.20300","0.28609","0.31124"
"67.30300","0.37442","1.23704"
"67.40300","0.46244","3.35322"
"67.50300","0.55075","6.86382"
"67.60300","0.63899","11.77238"
"67.68700","0.71282","16.83242"
"67.75900","0.77670","21.90037"
"67.82500","0.83465","26.94107"
"67.87900","0.88213","31.35893"
"67.88000","0.88301","31.44242"
"67.88100","0.88389","31.52588"
"67.98100","0.86587","28.23216"
"68.02800","0.82054","23.17164"
"68.08600","0.76811","18.10440"
"68.15500","0.70648","13.08714"
"68.24400","0.62818","8.07031"
"68.34400","0.53967","4.04094"
"68.44400","0.45174","1.59746"
"68.54400","0.36335","0.41440"
"68.64400","0.27530","0.07594"
"68.74400","0.18698","0.02358"
"68.84400","0.09880","0.00408"
"68.94400","0.01057","-0.00412"
"68.95600","-0.00003","-0.00945"
"68.95700","-0.00092","-0.00963"
"68.95800","-0.00180","-0.00978"
"69.05800","0.01504","0.02127"
"69.15800","0.10891","0.04653"
"69.25800","0.19828","0.09484"
"69.35800","0.28629","0.30183"
"69.45800","0.37465","1.21772"
"69.55800","0.46266","3.33220"
"69.65800","0.55098","6.84480"
"69.75800","0.63922","11.73742"
"69.84200","0.71305","16.78986"
"69.91400","0.77691","21.86071"
"69.98000","0.83487","26.89994"
"70.03400","0.88236","31.31289"
"70.03500","0.88324","31.39605"
"70.03600","0.88412","31.47921"
"70.13600","0.86589","28.17097"
"70.18300","0.82073","23.14270"
"70.24100","0.76833","18.06918"
"70.31000","0.70672","13.04544"
"70.40000","0.62754","8.00052"
"70.50000","0.53902","3.98082"
"70.60000","0.45110","1.56086"
"70.70000","0.36269","0.41089"
"70.80000","0.27466","0.08728"
"70.90000","0.18632","0.02486"
"71.00000","0.09816","0.01018"
"71.10000","0.00994","-0.00194"
"71.11200","-0.00067","-0.00342"
"71.11300","-0.00155","-0.00347"
"71.11400","-0.00243","-0.00360"
"71.21400","0.01439","0.02518"
"71.31400","0.10827","0.04740"
"71.41400","0.19762","0.09680"
"71.51400","0.28564","0.30067"
"71.61400","0.37399","1.19753"
"71.71400","0.46200","3.27554"
"71.81400","0.55033","6.76528"
"71.91400","0.63855","11.63751"
"71.99800","0.71239","16.69956"
"72.07000","0.77623","21.75410"
"72.13600","0.83421","26.79385"
"72.19100","0.88257","31.28885"
"72.19200","0.88345","31.37292"
"72.19300","0.88433","31.45690"
"72.29300","0.86637","28.16098"
"72.34000","0.82102","23.10781"
"72.39800","0.76857","18.04128"
"72.46700","0.70698","13.01937"
"72.55700","0.62778","7.97507"
"72.65700","0.53927","3.97076"
"72.75700","0.45132","1.55515"
"72.85700","0.36293","0.40124"
"72.95700","0.27490","0.08097"
"73.05700","0.18656","0.02870"
"73.15700","0.09838","0.00945"
"73.25700","0.01015","-0.00225"
"73.26900","-0.00045","-0.00245"
"73.27000","-0.00133","-0.00281"
"73.27100","-0.00222","-0.00316"
"73.37100","0.01446","0.02971"
"73.47100","0.10846","0.04674"
"73.57100","0.19782","0.08526"
"73.67100","0.28585","0.29673"
"73.77100","0.37420","1.17843"
"73.87100","0.46220","3.26420"
"73.97100","0.55053","6.74220"
"74.07100","0.63874","11.61393"
"74.15500","0.71261","16.66685"
"74.22700","0.77642","21.71116"
"74.29300","0.83442","26.75276"
"74.34800","0.88276","31.24647"
"74.34900","0.88364","31.32990"
"74.35000","0.88452","31.41326"
"74.45000","0.86641","28.12760"
"74.49700","0.82121","23.08309"
"74.55500","0.76877","18.01599"
"74.62400","0.70718","12.98893"
"74.71400","0.62799","7.94620"
"74.81400","0.53949","3.95060"
"74.91400","0.45154","1.54389"
"75.01400","0.36314","0.38807"
"75.11400","0.27511","0.07633"
"75.21400","0.18676","0.02266"
"75.31400","0.09859","0.00515"
"75.41400","0.01037","-0.00726"
"75.42600","-0.00024","-0.01042"
"75.42700","-0.00112","-0.01081"
"75.42800","-0.00201","-0.01122"
"75.52800","0.01491","0.01931"
"75.62800","0.10874","0.02807"
"75.72800","0.19807","0.09261"
"75.82800","0.28612","0.28820"
"75.92800","0.37446","1.16444"
"76.02800","0.46247","3.23594"
"76.12800","0.55079","6.71378"
"76.22800","0.63898","11.58114"
"76.31200","0.71286","16.62472"
"76.38400","0.77669","21.67414"
"76.45000","0.83469","26.72561"
"76.50400","0.88215","31.13350"
"76.50500","0.88303","31.21725"
"76.50600","0.88391","31.30087"
"76.60600","0.86566","27.99319"
"76.65300","0.82054","22.96865"
"76.71100","0.76813","17.91521"
"76.78000","0.70654","12.90311"
"76.87000","0.62737","7.88160"
"76.97000","0.53886","3.90468"
"77.07000","0.45092","1.51746"
"77.17000","0.36252","0.38279"
"77.27000","0.27449","0.08035"
"77.37000","0.18613","0.02948"
"77.47000","0.09798","0.00733"
"77.57000","0.00974","-0.00229"
"77.58200","-0.00086","0.00252"
"77.58300","-0.00175","0.00257"
"77.58400","-0.00263","0.00254"
"77.68400","0.01418","0.02824"
"77.78400","0.10807","0.04138"
"77.88400","0.19741","0.08770"
"77.98400","0.28548","0.28705"
"78.08400","0.37379","1.13876"
"78.18400","0.46183","3.18604"
"78.28400","0.55014","6.64339"
"78.38400","0.63835","11.48864"
"78.46800","0.71223","16.53237"
"78.54000","0.77602","21.57284"
"78.60600","0.83403","26.60812"
"78.66100","0.88237","31.09344"
"78.66200","0.88326","31.17723"
"78.66300","0.88414","31.26102"
"78.76300","0.86599","27.97519"
"78.81000","0.82081","22.95324"
"78.86800","0.76838","17.89171"
"78.93700","0.70679","12.87890"
"79.02700","0.62762","7.85491"
"79.12700","0.53910","3.88520"
"79.22700","0.45116","1.50034"
"79.32700","0.36276","0.37644"
"79.42700","0.27472","0.07057"
"79.52700","0.18636","0.02772"
"79.62700","0.09824","0.01007"
"79.72700","0.01000","-0.00204"
"79.73900","-0.00062","-0.00608"
"79.74000","-0.00150","-0.00634"
"79.74100","-0.00238","-0.00657"
"79.84100","0.01423","0.02152"
"79.94100","0.10824","0.03789"
"80.04100","0.19759","0.08819"
"80.14100","0.28567","0.28248"
"80.24100","0.37398","1.12696"
"80.34100","0.46202","3.17238"
"80.44100","0.55034","6.62003"
"80.54100","0.63854","11.46309"
"80.62500","0.71243","16.51431"
"80.69700","0.77620","21.53289"
"80.76300","0.83422","26.56988"
"80.81800","0.88258","31.06841"
"80.81900","0.88347","31.15218"
"80.82000","0.88435","31.23589"
"80.92000","0.86619","27.93760"
"80.96700","0.82102","22.91192"
"81.02500","0.76860","17.85205"
"81.09400","0.70700","12.84964"
"81.18400","0.62783","7.83830"
"81.28400","0.53932","3.86641"
"81.38400","0.45137","1.49108"
"81.48400","0.36297","0.36824"
"81.58400","0.27494","0.07328"
"81.68400","0.18658","0.02581"
"81.78400","0.09845","-0.00013"
"81.88400","0.01019","-0.00315"
"81.89600","-0.00043","-0.00475"
"81.89700","-0.00131","-0.00498"
"81.89800","-0.00219","-0.00522"
"81.99800","0.01436","0.02441"
"82.09800","0.10845","0.03816"
"82.19800","0.19781","0.08764"
"82.29800","0.28588","0.27402"
"82.39800","0.37419","1.11419"
"82.49800","0.46223","3.15445"
"82.59800","0.55055","6.59253"
"82.69800","0.63873","11.44439"
"82.78200","0.71262","16.47254"
"82.85400","0.77642","21.51018"
"82.92000","0.83444","26.54316"
"82.97500","0.88277","31.03881"
"82.97600","0.88365","31.12226"
"82.97700","0.88453","31.20576"
"83.07700","0.86662","27.93781"
"83.12400","0.82129","22.89149"
"83.18200","0.76884","17.82743"
"83.25200","0.70635","12.76315"
"83.34200","0.62720","7.75704"
"83.44200","0.53867","3.81623"
"83.54200","0.45072","1.45799"
"83.64200","0.36230","0.36181"
"83.74200","0.27430","0.07628"
"83.84200","0.18594","0.02927"
"83.94200","0.09780","0.00827"
"84.04200","0.00954","-0.00341"
"84.05300","-0.00020","-0.00107"
"84.05400","-0.00108","-0.00133"
"84.05500","-0.00197","-0.00173"
"84.15500","0.01476","0.02906"
"84.25500","0.10873","0.04490"
"84.35500","0.19807","0.08081"
"84.45500","0.28614","0.26773"
"84.55500","0.37446","1.10978"
"84.65500","0.46249","3.12846"
"84.75500","0.55081","6.56175"
"84.85500","0.63900","11.39693"
"84.93900","0.71289","16.44372"
"85.01100","0.77668","21.46952"
"85.07700","0.83468","26.50652"
"85.13100","0.88214","30.92350"
"85.13200","0.88302","31.00696"
"85.13300","0.88390","31.09039"
"85.23300","0.86590","27.81681"
"85.28000","0.82068","22.78661"
"85.33800","0.76820","17.73790"
"85.40800","0.70573","12.68215"
"85.49900","0.62570","7.65264"
"85.59900","0.53715","3.74473"
"85.69900","0.44922","1.42221"
"85.79900","0.36078","0.34319"
"85.89900","0.27281","0.07623"
"85.99900","0.18443","0.02534"
"86.09900","0.09632","0.00296"
"86.19900","0.00803","0.00118"
"86.20900","-0.00082","-0.00121"
"86.21000","-0.00170","-0.00142"
"86.21100","-0.00259","-0.00160"
"86.31100","0.01402","0.01627"
"86.41100","0.10807","0.04003"
"86.51100","0.19742","0.08283"
"86.61100","0.28548","0.26410"
"86.71100","0.37381","1.07192"
"86.81100","0.46183","3.08021"
"86.91100","0.55016","6.50295"
"87.01100","0.63840","11.32362"
"87.09500","0.71224","16.34495"
"87.16700","0.77602","21.36705"
"87.23300","0.83405","26.39853"
"87.28800","0.88238","30.89530"
"87.28900","0.88326","30.97903"
"87.29000","0.88414","31.06277"
"87.39000","0.86600","27.78341"
"87.43700","0.82086","22.76530"
"87.49500","0.76842","17.70973"
"87.56500","0.70595","12.65866"
"87.65600","0.62593","7.62280"
"87.75600","0.53739","3.72676"
"87.85600","0.44947","1.40413"
"87.95600","0.36101","0.34157"
"88.05600","0.27304","0.06821"
"88.15600","0.18464","0.02801"
"88.25600","0.09655","0.01118"
"88.35600","0.00826","0.00041"
"88.36600","-0.00059","-0.00330"
"88.36700","-0.00147","-0.00359"
"88.36800","-0.00236","-0.00383"
"88.46800","0.01428","0.01695"
"88.56800","0.10832","0.04358"
"88.66800","0.19763","0.08050"
"88.76800","0.28571","0.25798"
"88.86800","0.37405","1.06255"
"88.96800","0.46207","3.06719"
"89.06800","0.55041","6.48167"
"89.16800","0.63862","11.29718"
"89.25200","0.71247","16.31149"
"89.32400","0.77626","21.34570"
"89.39000","0.83429","26.37772"
"89.44500","0.88261","30.86434"
"89.44600","0.88349","30.94787"
"89.44700","0.88437","31.03139"
"89.54700","0.86631","27.76378"
"89.59400","0.82115","22.73717"
"89.65200","0.76868","17.69491"
"89.72200","0.70620","12.63867"
"89.81300","0.62618","7.60916"
"89.91300","0.53764","3.71771"
"90.01300","0.44971","1.39828"
"90.11300","0.36126","0.33659"
"90.21300","0.27328","0.06608"
"90.31300","0.18490","0.02232"
"90.41300","0.09682","0.00627"
"90.51300","0.00850","-0.00573"
"90.52300","-0.00035","-0.00713"
"90.52400","-0.00123","-0.00723"
"90.52500","-0.00211","-0.00722"
"90.62500","0.01445","0.02139"
"90.72500","0.10856","0.03750"
"90.82500","0.19790","0.08461"
"90.92500","0.28596","0.26043"
"91.02500","0.37432","1.04987"
"91.12500","0.46233","3.04814"
"91.22500","0.55065","6.45682"
"91.32500","0.63888","11.27262"
"91.40900","0.71271","16.28651"
"91.48100","0.77653","21.31252"
"91.54700","0.83455","26.35423"
"91.60200","0.88284","30.84562"
"91.60300","0.88372","30.92920"
"91.60400","0.88460","31.01276"
"91.70400","0.86655","27.74442"
"91.75100","0.82142","22.72153"
"91.80900","0.76897","17.67221"
"91.87900","0.70648","12.61367"
"91.97000","0.62646","7.58389"
"92.07000","0.53792","3.69388"
"92.17000","0.45001","1.39332"
"92.27000","0.36156","0.32243"
"92.37000","0.27356","0.06796"
"92.47000","0.18519","0.02413"
"92.57000","0.09710","0.00669"
"92.67000","0.00879","-0.00601"
"92.68000","-0.00006","-0.00979"
"92.68100","-0.00094","-0.01022"
"92.68200","-0.00183","-0.01066"
"92.78200","0.01463","0.01475"
"92.88200","0.10877","0.04479"
"92.98200","0.19817","0.08467"
"93.08200","0.28623","0.25187"
"93.18200","0.37459","1.04428"
"93.28200","0.46258","3.04470"
"93.38200","0.55093","6.44331"
"93.48200","0.63914","11.25686"
"93.56600","0.71299","16.27518"
"93.63800","0.77678","21.29203"
"93.70400","0.83482","26.32345"
"93.75800","0.88224","30.74364"
"93.75900","0.88312","30.82774"
"93.76000","0.88400","30.91176"
"93.86000","0.86607","27.67187"
"93.90700","0.82088","22.63082"
"93.96500","0.76840","17.58322"
"94.03500","0.70591","12.54409"
"94.12600","0.62589","7.52862"
"94.22600","0.53735","3.64952"
"94.32600","0.44944","1.36042"
"94.42600","0.36099","0.31971"
"94.52600","0.27298","0.06338"
"94.62600","0.18460","0.02142"
"94.72600","0.09652","0.00623"
"94.82600","0.00821","-0.00277"
"94.83600","-0.00063","-0.00375"
"94.83700","-0.00152","-0.00386"
"94.83800","-0.00240","-0.00393"
"94.93800","0.01414","0.01801"
"95.03800","0.10825","0.03615"
"95.13800","0.19762","0.08669"
"95.23800","0.28566","0.24192"
"95.33800","0.37401","1.02536"
"95.43800","0.46203","2.99925"
"95.53800","0.55034","6.38706"
"95.63800","0.63855","11.19056"
"95.72300","0.71329","16.25571"
"95.79500","0.77709","21.27816"
"95.86100","0.83512","26.31224"
"95.91500","0.88253","30.72654"
"95.91600","0.88341","30.80996"
"95.91700","0.88429","30.89338"
"96.01700","0.86622","27.62561"
"96.06400","0.82113","22.62385"
"96.12200","0.76869","17.58492"
"96.19200","0.70620","12.53626"
"96.28300","0.62618","7.52404"
"96.38300","0.53764","3.64748"
"96.48300","0.44975","1.35556"
"96.58300","0.36130","0.31947"
"96.68300","0.27329","0.06877"
"96.78300","0.18490","0.02740"
"96.88300","0.09681","0.00452"
"96.98300","0.00851","-0.00546"
"96.99300","-0.00034","-0.00494"
"96.99400","-0.00122","-0.00504"
"96.99500","-0.00211","-0.00509"
"97.09500","-0.01763","0.00741"
"97.19500","0.02187","0.00576"
"97.29500","0.05802","0.01942"
"97.39500","0.09345","0.03659"
"97.49500","0.12902","0.03755"
"97.59500","0.16449","0.05895"
"97.69500","0.19969","0.08488"
"97.79500","0.23490","0.12016"
"97.89500","0.26992","0.19101"
"97.99500","0.30519","0.34253"
"98.05600","0.32695","0.50200"
"98.05700","0.32730","0.50500"
"98.05800","0.32764","0.50802"
"98.06800","0.33111","0.53841"
"98.07800","0.33449","0.56553"
"98.08800","0.33720","0.58395"
"98.09800","0.33915","0.60528"
"98.10800","0.34083","0.63159"
"98.11800","0.34271","0.64098"
"98.12800","0.34434","0.65272"
"98.13800","0.34571","0.67285"
"98.14800","0.34722","0.69803"
"98.15800","0.34936","0.72448"
"98.16800","0.35241","0.76297"
"98.17800","0.35628","0.80980"
"98.18800","0.36065","0.86350"
"98.19800","0.36519","0.92979"
"98.20800","0.36970","0.99651"
"98.21800","0.37407","1.05462"
"98.22800","0.37827","1.11777"
"98.23800","0.38232","1.18490"
"98.24800","0.38621","1.25043"
"98.25800","0.38996","1.31475"
"98.26800","0.39362","1.37923"
"98.27800","0.39720","1.44089"
"98.28800","0.40076","1.50479"
"98.29800","0.40433","1.57692"
"98.30800","0.40793","1.64871"
"98.31800","0.41159","1.72693"
"98.32800","0.41523","1.81034"
"98.33800","0.41884","1.89034"
"98.34800","0.42237","1.96734"
"98.35800","0.42585","2.04989"
"98.36800","0.42931","2.13090"
"98.37800","0.43276","2.21013"
"98.38800","0.43623","2.29821"
"98.39800","0.43973","2.39274"
"98.40800","0.44328","2.48474"
"98.41800","0.44689","2.57959"
"98.42800","0.45053","2.67690"
"98.43800","0.45416","2.77197"
"98.44800","0.45774","2.87287"
"98.45800","0.46125","2.97653"
"98.46800","0.46471","3.08175"
"98.47800","0.46814","3.19193"
"98.48800","0.47158","3.30294"
"98.49800","0.47504","3.41371"
"98.50800","0.47857","3.52660"
"98.51800","0.48215","3.64614"
"98.52800","0.48576","3.76712"
"98.53800","0.48939","3.88775"
"98.54800","0.49300","4.01302"
"98.55800","0.49656","4.14212"
"98.56800","0.50006","4.26821"
"98.57800","0.50350","4.39477"
"98.58800","0.50692","4.52506"
"98.59800","0.51035","4.65723"
"98.60800","0.51384","4.79181"
"98.61800","0.51740","4.92985"
"98.62800","0.52102","5.07699"
"98.63800","0.52466","5.22366"
"98.64800","0.52831","5.37071"
"98.65800","0.53192","5.51777"
"98.66800","0.53549","5.66686"
"98.67800","0.53901","5.81771"
"98.68800","0.54249","5.97225"
"98.69800","0.54594","6.12826"
"98.70800","0.54941","6.29147"
"98.71800","0.55292","6.45777"
"98.72800","0.55648","6.62317"
"98.73800","0.56005","6.78832"
"98.74800","0.56364","6.95675"
"98.75800","0.56721","7.12657"
"98.76800","0.57076","7.30207"
"98.77800","0.57428","7.47471"
"98.78800","0.57776","7.64413"
"98.79800","0.58121","7.82217"
"98.80800","0.58467","8.00529"
"98.81800","0.58816","8.18733"
"98.82800","0.59169","8.37411"
"98.83800","0.59524","8.56495"
"98.84800","0.59880","8.75568"
"98.85800","0.60236","8.95165"
"98.86800","0.60591","9.14902"
"98.87800","0.60944","9.34618"
"98.88800","0.61295","9.53958"
"98.89800","0.61646","9.73395"
"98.90800","0.61998","9.93494"
"98.91800","0.62352","10.14036"
"98.92800","0.62707","10.35007"
"98.93800","0.63062","10.56109"
"98.94800","0.63414","10.77391"
"98.95800","0.63764","10.98732"
"98.96800","0.64113","11.20455"
"98.97800","0.64461","11.41934"
"98.98800","0.64808","11.62922"
"98.99800","0.65157","11.83807"
"99.00800","0.65510","12.05378"
"99.01800","0.65868","12.27635"
"99.02800","0.66229","12.50741"
"99.03800","0.66588","12.73701"
"99.04800","0.66943","12.96763"
"99.05800","0.67293","13.19896"
"99.06800","0.67640","13.43379"
"99.07800","0.67985","13.66748"
"99.08800","0.68328","13.89563"
"99.09800","0.68672","14.13027"
"99.10800","0.69022","14.37206"
"99.11800","0.69379","14.61858"
"99.12800","0.69741","14.86927"
"99.13800","0.70106","15.12866"
"99.14800","0.70468","15.38644"
"99.15800","0.70823","15.64072"
"99.16800","0.71172","15.89565"
"99.17800","0.71518","16.14689"
"99.18800","0.71863","16.39528"
"99.19800","0.72210","16.65080"
"99.20800","0.72562","16.91097"
"99.21800","0.72920","17.17565"
"99.22800","0.73285","17.44773"
"99.23800","0.73652","17.72374"
"99.24800","0.74017","17.99545"
"99.25800","0.74377","18.26585"
"99.26800","0.74728","18.53767"
"99.27800","0.75073","18.80562"
"99.28800","0.75414","19.07200"
"99.29800","0.75753","19.33941"
"99.30800","0.76096","19.61420"
"99.31800","0.76444","19.89653"
"99.32800","0.76801","20.18635"
"99.33800","0.77163","20.47897"
"99.34800","0.77528","20.76873"
"99.35800","0.77892","21.05824"
"99.36800","0.78251","21.34606"
"99.37800","0.78604","21.63249"
"99.38800","0.78950","21.91965"
"99.39800","0.79292","22.20341"
"99.40800","0.79634","22.49037"
"99.41800","0.79980","22.78535"
"99.42800","0.80332","23.09029"
"99.43800","0.80689","23.39342"
"99.44800","0.81048","23.69688"
"99.45800","0.81407","23.99879"
"99.46800","0.81762","24.29352"
"99.47800","0.82114","24.59058"
"99.48800","0.82462","24.89315"
"99.49800","0.82807","25.19227"
"99.50800","0.83150","25.49295"
"99.51800","0.83494","25.79856"
"99.52800","0.83842","26.10878"
"99.53800","0.84195","26.42737"
"99.54800","0.84551","26.75285"
"99.55800","0.84910","27.07595"
"99.56800","0.85268","27.39675"
"99.57800","0.85624","27.71750"
"99.58800","0.85977","28.03398"
"99.59800","0.86327","28.34554"
"99.60800","0.86677","28.66066"
"99.61800","0.87028","28.98223"
"99.62800","0.87380","29.30532"
"99.63800","0.87734","29.63634"
"99.64800","0.88089","29.97145"
"99.65800","0.88443","30.30350"
"99.66800","0.88795","30.63097"
"99.67800","0.89146","30.95989"
"99.68800","0.89496","31.28384"
"99.69800","0.89848","31.60509"
"99.70800","0.90203","31.93021"
"99.71800","0.90562","32.25961"
"99.72800","0.90925","32.59155"
"99.73800","0.91290","32.93303"
"99.74800","0.91654","33.27751"
"99.75800","0.92013","33.61968"
"99.76800","0.92366","33.95967"
"99.77800","0.92713","34.29112"
"99.78800","0.93056","34.61380"
"99.79800","0.93398","34.93810"
"99.80800","0.93742","35.26333"
"99.81800","0.94091","35.59042"
"99.82800","0.94448","35.92823"
"99.83800","0.94813","36.27160"
"99.84800","0.95180","36.61689"
"99.85800","0.95543","36.96141"
"99.86800","0.95898","37.30357"
"99.87800","0.96245","37.63863"
"99.88800","0.96588","37.96754"
"99.89800","0.96927","38.28687"
"99.90800","0.97267","38.60421"
"99.91800","0.97613","38.92393"
"99.92800","0.97966","39.25066"
"99.93800","0.98327","39.58370"
"99.94800","0.98693","39.92115"
"99.95800","0.99059","40.26236"
"99.96800","0.99420","40.59775"
"99.97800","0.99772","40.92364"
"99.98800","1.00118","41.24649"
"99.99800","1.00457","41.56441"
"100.00800","1.00796","41.87856"
"100.01800","1.01137","42.19901"
"100.02800","1.01485","42.52794"
"100.03800","1.01840","42.86066"
"100.04800","1.02202","43.19413"
"100.05800","1.02565","43.52773"
"100.06800","1.02925","43.85775"
"100.07800","1.03281","44.18317"
"100.08800","1.03633","44.50419"
"100.09800","1.03979","44.82610"
"100.10800","1.04322","45.14405"
"100.11800","1.04665","45.46438"
"100.12800","1.05011","45.78835"
"100.13800","1.05363","46.11457"
"100.14800","1.05721","46.44653"
"100.15800","1.06082","46.78000"
"100.16800","1.06442","47.10858"
"100.17800","1.06801","47.43216"
"100.18800","1.07157","47.74764"
"100.19800","1.07508","48.06285"
"100.20800","1.07854","48.37555"
"100.21800","1.08197","48.68697"
"100.22800","1.08542","49.00743"
"100.23800","1.08894","49.34140"
"100.24800","1.09253","49.67733"
"100.25800","1.09616","50.01174"
"100.26800","1.09978","50.34533"
"100.27800","1.10339","50.67184"
"100.28800","1.10697","50.99086"
"100.29800","1.11051","51.30503"
"100.30800","1.11403","51.61414"
"100.31800","1.11754","51.92109"
"100.32800","1.12105","52.23763"
"100.33800","1.12459","52.56393"
"100.34800","1.12815","52.88951"
"100.35800","1.13172","53.21410"
"100.36800","1.13526","53.53604"
"100.37800","1.13877","53.85134"
"100.38800","1.14225","54.15939"
"100.39800","1.14572","54.46490"
"100.40800","1.14919","54.76494"
"100.41800","1.15268","55.06630"
"100.42800","1.15622","55.37510"
"100.43800","1.15982","55.69511"
"100.44800","1.16344","56.02084"
"100.45800","1.16703","56.34947"
"100.46800","1.17056","56.67372"
"100.47800","1.17402","56.98721"
"100.48800","1.17745","57.29445"
"100.49800","1.18087","57.59696"
"100.50800","1.18431","57.89713"
"100.51800","1.18778","58.19831"
"100.52800","1.19129","58.50547"
"100.53800","1.19486","58.81461"
"100.54800","1.19847","59.13166"
"100.55800","1.20208","59.45551"
"100.56800","1.20568","59.78141"
"100.57800","1.20922","60.10350"
"100.58800","1.21271","60.41932"
"100.59800","1.21616","60.72922"
"100.60800","1.21958","61.03167"
"100.61800","1.22303","61.33577"
"100.62800","1.22653","61.64448"
"100.63800","1.23010","61.95812"
"100.64800","1.23371","62.27960"
"100.65800","1.23733","62.60170"
"100.66800","1.24093","62.91922"
"100.67800","1.24448","63.23066"
"100.68800","1.24795","63.53359"
"100.69800","1.25138","63.83139"
"100.70800","1.25477","64.12988"
"100.71800","1.25817","64.43198"
"100.72800","1.26163","64.73866"
"100.73800","1.26516","65.05405"
"100.74800","1.26877","65.37852"
"100.75800","1.27243","65.70301"
"100.76800","1.27611","66.02605"
"100.77800","1.27978","66.34619"
"100.78800","1.28340","66.66251"
"100.79800","1.28696","66.97588"
"100.80800","1.29047","67.28503"
"100.81800","1.29392","67.58707"
"100.82800","1.29738","67.88953"
"100.83800","1.30086","68.19951"
"100.84800","1.30439","68.51785"
"100.85800","1.30796","68.83541"
"100.86800","1.31154","69.14920"
"100.87800","1.31512","69.45847"
"100.88800","1.31867","69.76072"
"100.89800","1.32221","70.05804"
"100.90800","1.32572","70.35461"
"100.91800","1.32920","70.65488"
"100.92800","1.33267","70.96061"
"100.93800","1.33615","71.27160"
"100.94800","1.33967","71.58850"
"100.95800","1.34321","71.90737"
"100.96800","1.34676","72.22710"
"100.97800","1.35033","72.54478"
"100.98800","1.35388","72.85405"
"100.99800","1.35741","73.15636"
"101.00800","1.36092","73.45039"
"101.01800","1.36442","73.74588"
"101.02800","1.36793","74.04825"
"101.03800","1.37145","74.35895"
"101.04800","1.37500","74.67593"
"101.05800","1.37854","74.99850"
"101.06800","1.38207","75.31830"
"101.07800","1.38559","75.62925"
"101.08800","1.38907","75.93127"
"101.09800","1.39254","76.22818"
"101.10800","1.39601","76.52303"
"101.11800","1.39950","76.81799"
"101.12800","1.40301","77.11743"
"101.13800","1.40658","77.42248"
