Strain : Tensile strain (Extension) gauge length,"100.00000",mm

Time,Extension,Load
(s),(mm),(N)
"100.82700","1.25499","64.61149"
"100.83700","1.25843","64.83946"
"100.84700","1.26193","65.07356"
"100.85700","1.26546","65.31477"
"100.86700","1.26897","65.55419"
"100.87700","1.27242","65.79144"
"100.88700","1.27580","66.01869"
"100.89700","1.27912","66.23444"
"100.90700","1.28242","66.44243"
"100.91700","1.28573","66.65348"
"100.92700","1.28909","66.87152"
"100.93700","1.29252","67.09674"
"100.94700","1.29603","67.32805"
"100.95700","1.29958","67.55882"
"100.96700","1.30314","67.78117"
"100.97700","1.30666","68.00013"
"100.98700","1.31011","68.20911"
"100.99700","1.31348","68.41014"
"101.00700","1.31678","68.60342"
"101.01700","1.32003","68.78535"
"101.02700","1.32329","68.95885"
"101.03700","1.32660","69.12433"
"101.04700","1.32998","69.26369"
"101.05700","1.33344","69.36023"
"101.06700","1.33694","69.40971"
"101.07700","1.34046","69.42499"
"101.08700","1.34396","69.42575"
"101.09700","1.34741","69.42870"
"101.10700","1.35081","69.45394"
"101.11700","1.35415","69.49896"
"101.12700","1.35745","69.57043"
"101.13700","1.36074","69.66874"
"101.14700","1.36408","69.79503"
"101.15700","1.36748","69.94579"
"101.16700","1.37093","70.11578"
"101.17700","1.37439","70.29134"
"101.18700","1.37786","70.46885"
"101.19700","1.38130","70.64603"
"101.20700","1.38470","70.82129"
"101.21700","1.38808","70.99390"
"101.22700","1.39144","71.17110"
"101.23700","1.39478","71.35651"
"101.24700","1.39813","71.54729"
"101.25700","1.40150","71.74910"
"101.26700","1.40490","71.96259"
"101.27700","1.40833","72.17657"
"101.28700","1.41178","72.38533"
"101.29700","1.41523","72.59043"
"101.30700","1.41866","72.78978"
"101.31700","1.42206","72.98314"
"101.32700","1.42543","73.17003"
"101.33700","1.42878","73.35572"
"101.34700","1.43214","73.54339"
"101.35700","1.43554","73.74139"
"101.36700","1.43898","73.94791"
"101.37700","1.44244","74.15791"
"101.38700","1.44590","74.36725"
"101.39700","1.44933","74.57019"
"101.40700","1.45273","74.76595"
"101.41700","1.45610","74.95495"
"101.42700","1.45946","75.14176"
"101.43700","1.46282","75.32804"
"101.44700","1.46621","75.51764"
"101.45700","1.46965","75.72022"
"101.46700","1.47316","75.93420"
"101.47700","1.47670","76.15124"
"101.48700","1.48024","76.36531"
"101.49700","1.48374","76.57146"
"101.50700","1.48717","76.76135"
"101.51700","1.49052","76.94261"
"101.52700","1.49383","77.11911"
"101.53700","1.49710","77.28779"
"101.54700","1.50039","77.45751"
"101.55700","1.50372","77.63396"
"101.56700","1.50713","77.82064"
"101.57700","1.51061","78.01820"
"101.58700","1.51414","78.22050"
"101.59700","1.51767","78.42146"
"101.60700","1.52117","78.61512"
"101.61700","1.52458","78.79480"
"101.62700","1.52793","78.96088"
"101.63700","1.53124","79.11648"
"101.64700","1.53452","79.26720"
"101.65700","1.53781","79.41425"
"101.66700","1.54115","79.56479"
"101.67700","1.54456","79.72469"
"101.68700","1.54804","79.88990"
"101.69700","1.55155","80.05452"
"101.70700","1.55507","80.21831"
"101.71700","1.55855","80.36944"
"101.72700","1.56196","80.50906"
"101.73700","1.56531","80.63943"
"101.74700","1.56861","80.76405"
"101.75700","1.57188","80.88056"
"101.76700","1.57517","81.00178"
"101.77700","1.57850","81.12953"
"101.78700","1.58190","81.25840"
"101.79700","1.58535","81.39680"
"101.80700","1.58884","81.53841"
"101.81700","1.59233","81.67400"
"101.82700","1.59578","81.80487"
"101.83700","1.59922","81.93938"
"101.84700","1.60262","82.06972"
"101.85700","1.60598","82.19694"
"101.86700","1.60930","82.32861"
"101.87700","1.61262","82.46329"
"101.88700","1.61598","82.60106"
"101.89700","1.61940","82.75356"
"101.90700","1.62287","82.91600"
"101.91700","1.62635","83.07909"
"101.92700","1.62982","83.24127"
"101.92800","1.63017","83.25718"
"101.92900","1.63051","83.27309"
"102.02900","1.62815","80.51360"
"102.10000","1.60175","75.48441"
"102.18500","1.57131","70.45023"
"102.28100","1.53841","65.43086"
"102.38100","1.50414","60.68486"
"102.48100","1.47006","56.28489"
"102.58100","1.43616","52.15621"
"102.68100","1.40224","48.26455"
"102.78100","1.36815","44.61663"
"102.88100","1.33383","41.12960"
"102.98100","1.29986","37.82828"
"103.08100","1.26576","34.66281"
"103.18100","1.23201","31.66558"
"103.28100","1.19784","28.81452"
"103.38100","1.16364","26.10902"
"103.48100","1.12944","23.51333"
"103.58100","1.09534","21.04841"
"103.68100","1.06153","18.72371"
"103.78100","1.02772","16.54438"
"103.88100","0.99344","14.44121"
"103.98100","0.95902","12.49137"
"104.08100","0.92484","10.65900"
"104.18100","0.89084","8.97076"
"104.28100","0.85721","7.46375"
"104.38100","0.82308","6.07343"
"104.48100","0.78891","4.83449"
"104.58100","0.75466","3.76368"
"104.68100","0.72067","2.85115"
"104.78100","0.68692","2.08523"
"104.88100","0.65291","1.47076"
"104.98100","0.61878","1.00755"
"105.08100","0.58458","0.66162"
"105.18100","0.55053","0.42164"
"105.28100","0.51641","0.27958"
"105.38100","0.48266","0.20859"
"105.48100","0.44854","0.14335"
"105.58100","0.41426","0.11768"
"105.68100","0.38007","0.09724"
"105.78100","0.34601","0.08194"
"105.88100","0.31231","0.07324"
"105.98100","0.27817","0.07107"
"106.01300","0.26736","0.06135"
"106.01400","0.26702","0.06147"
"106.01500","0.26667","0.06152"
"106.11500","0.26747","0.08073"
"106.21500","0.30530","0.09718"
"106.31500","0.34008","0.12415"
"106.41500","0.37455","0.14599"
"106.51500","0.40861","0.20837"
"106.61500","0.44280","0.32399"
"106.70500","0.47320","0.50173"
"106.70600","0.47355","0.50454"
"106.70700","0.47390","0.50730"
"106.70800","0.47425","0.51003"
"106.70900","0.47459","0.51287"
"106.71000","0.47494","0.51631"
"106.71100","0.47530","0.52117"
"106.71200","0.47566","0.52831"
"106.71300","0.47603","0.53822"
"106.71400","0.47641","0.55086"
"106.71500","0.47683","0.56585"
"106.71600","0.47728","0.58283"
"106.71700","0.47778","0.60165"
"106.71800","0.47835","0.62239"
"106.71900","0.47898","0.64539"
"106.72000","0.47971","0.67109"
"106.72100","0.48054","0.69977"
"106.72200","0.48150","0.73141"
"106.72300","0.48259","0.76583"
"106.72400","0.48383","0.80304"
"106.72500","0.48525","0.84348"
"106.72600","0.48685","0.88788"
"106.72700","0.48866","0.93686"
"106.72800","0.49069","0.99094"
"106.72900","0.49296","1.05074"
"106.73000","0.49549","1.11708"
"106.73100","0.49830","1.19081"
"106.73200","0.50139","1.27293"
"106.73300","0.50480","1.36465"
"106.73400","0.50853","1.46713"
"106.73500","0.51261","1.58154"
"106.73600","0.51704","1.70904"
"106.73700","0.52184","1.85113"
"106.73800","0.52703","2.00996"
"106.73900","0.53263","2.18772"
"106.74000","0.53864","2.38620"
"106.74100","0.54508","2.60718"
"106.74200","0.55196","2.85260"
"106.74300","0.55930","3.12479"
"106.74400","0.56711","3.42634"
"106.74500","0.57540","3.75968"
"106.74600","0.58417","4.12710"
"106.74700","0.59345","4.53075"
"106.74800","0.60324","4.97254"
"106.74900","0.61355","5.45462"
"106.75000","0.62438","5.97945"
"106.75100","0.63576","6.54959"
"106.75200","0.64768","7.16734"
"106.75300","0.66015","7.83475"
"106.75400","0.67318","8.55372"
"106.75500","0.68678","9.32615"
"106.75600","0.70096","10.15386"
"106.75700","0.71571","11.03866"
"106.75800","0.73104","11.98244"
"106.75900","0.74696","12.98720"
"106.76000","0.76348","14.05483"
"106.76100","0.78059","15.18697"
"106.76200","0.79831","16.38519"
"106.76300","0.81662","17.65138"
"106.76400","0.83555","18.98770"
"106.76500","0.85509","20.39613"
"106.76600","0.87523","21.87867"
"106.76700","0.89600","23.43744"
"106.76800","0.91738","25.07449"
"106.76900","0.93937","26.79169"
"106.77000","0.96199","28.59048"
"106.77100","0.98522","30.47160"
"106.77200","1.00907","32.43468"
"106.77300","1.03354","34.47839"
"106.77400","1.05861","36.60109"
"106.77500","1.08428","38.80086"
"106.77600","1.11053","41.07533"
"106.77700","1.13735","43.42142"
"106.77800","1.16472","45.83492"
"106.77900","1.19261","48.31079"
"106.78000","1.22101","50.84389"
"106.78100","1.24988","53.42913"
"106.78200","1.27920","56.06150"
"106.78300","1.30894","58.73598"
"106.78400","1.33907","61.44726"
"106.78500","1.36957","64.18958"
"106.78600","1.40042","66.95668"
"106.78700","1.43157","69.74196"
"106.78800","1.46301","72.53878"
"106.78900","1.49472","75.34051"
"106.79000","1.52667","78.14053"
"106.79100","1.55883","80.93248"
"106.79200","1.59119","83.71033"
"106.79300","1.62374","86.46851"
"106.79400","1.65645","89.20158"
"106.79500","1.68930","91.90443"
"106.79600","1.72228","94.57231"
"106.79700","1.75539","97.20088"
"106.79800","1.78860","99.78602"
"106.79900","1.82190","102.32392"
"106.80000","1.85530","104.81132"
"106.80100","1.88877","107.24541"
"106.80200","1.92232","109.62384"
"106.80300","1.95593","111.94503"
"106.80400","1.98961","114.20786"
"106.80500","2.02334","116.41119"
"106.80600","2.05712","118.55432"
"106.80700","2.09096","120.63718"
"106.80800","2.12483","122.66014"
"106.80900","2.15876","124.62353"
"106.81000","2.19273","126.52763"
"106.81100","2.22673","128.37277"
"106.81200","2.26078","130.15929"
"106.81300","2.29487","131.88737"
"106.81400","2.32899","133.55722"
"106.81500","2.36315","135.16898"
"106.81600","2.39735","136.72298"
"106.81700","2.43158","138.21982"
"106.81800","2.46584","139.66019"
"106.81900","2.50014","141.04485"
"106.82000","2.53447","142.37457"
"106.82100","2.56882","143.65060"
"106.82200","2.60321","144.87460"
"106.82300","2.63762","146.04855"
"106.82400","2.67206","147.17465"
"106.82500","2.70652","148.25533"
"106.82600","2.74100","149.29289"
"106.82700","2.77551","150.28981"
"106.82800","2.81004","151.24849"
"106.82900","2.84458","152.17134"
"106.83000","2.87914","153.06087"
"106.83100","2.91371","153.91951"
"106.83200","2.94830","154.74953"
"106.83300","2.98290","155.55299"
"106.83400","3.01751","156.33194"
"106.83500","3.05213","157.08835"
"106.83600","3.08676","157.82387"
"106.83700","3.12139","158.53963"
"106.83800","3.15602","159.23660"
"106.83900","3.19065","159.91559"
"106.84000","3.22529","160.57697"
"106.84100","3.25992","161.22029"
"106.84200","3.29455","161.84355"
"106.84300","3.32918","162.44339"
"106.84400","3.36380","163.01648"
"106.84500","3.39841","163.56056"
"106.84600","3.43302","164.07466"
"106.84700","3.46761","164.55898"
"106.84800","3.50220","165.01396"
"106.84900","3.53677","165.43924"
"106.85000","3.57133","165.83220"
"106.85100","3.60588","166.18773"
"106.85200","3.64042","166.49918"
"106.85300","3.67494","166.75951"
"106.85400","3.70946","166.96178"
"106.85500","3.74395","167.09956"
"106.85600","3.77844","167.16479"
"106.85700","3.81291","167.14278"
"106.85800","3.84736","167.00813"
"106.85900","3.88181","166.71432"
"106.86000","3.91623","166.19231"
"106.86100","3.95065","165.38390"
"106.86200","3.98505","164.26575"
"106.86300","4.01944","162.84187"
"106.86400","4.05382","161.13431"
"106.86500","4.08819","159.17284"
"106.86600","4.12254","156.98824"
"106.86700","4.15688","154.61060"
"106.86800","4.19121","152.06685"
"106.86900","4.22554","149.38155"
"106.87000","4.25985","146.57741"
"106.87100","4.29415","143.67482"
"106.87200","4.32844","140.69254"
"106.87300","4.36273","137.64769"
"106.87400","4.39700","134.55608"
"106.87500","4.43127","131.43216"
"106.87600","4.46553","128.28902"
"106.87700","4.49979","125.13802"
"106.87800","4.53403","121.98959"
"106.87900","4.56828","118.85339"
"106.88000","4.60251","115.73833"
"106.88100","4.63675","112.65305"
"106.88200","4.67097","109.60538"
"106.88300","4.70519","106.60226"
"106.88400","4.73941","103.64996"
"106.88500","4.77362","100.75411"
"106.88600","4.80783","97.91948"
"106.88700","4.84203","95.14983"
"106.88800","4.87623","92.44826"
"106.88900","4.91042","89.81743"
"106.89000","4.94460","87.25945"
"106.89100","4.97879","84.77611"
"106.89200","5.01296","82.36901"
"106.89300","5.04713","80.03916"
"106.89400","5.08130","77.78712"
"106.89500","5.11547","75.61316"
"106.89600","5.14963","73.51741"
"106.89700","5.18378","71.49998"
"106.89800","5.21793","69.56081"
"106.89900","5.25208","67.69986"
"106.90000","5.28623","65.91687"
"106.90100","5.32037","64.21108"
"106.90200","5.35451","62.58146"
"106.90300","5.38864","61.02680"
"106.90400","5.42277","59.54556"
"106.90500","5.45690","58.13624"
"106.90600","5.49103","56.79719"
"106.90700","5.52515","55.52632"
"106.90800","5.55927","54.32114"
"106.90900","5.59339","53.17902"
"106.91000","5.62750","52.09761"
"106.91100","5.66161","51.07477"
"106.91200","5.69572","50.10826"
"106.91300","5.72983","49.19589"
"106.91400","5.76393","48.33551"
"106.91500","5.79804","47.52478"
"106.91600","5.83214","46.76119"
"106.91700","5.86623","46.04243"
"106.91800","5.90033","45.36644"
"106.91900","5.93442","44.73118"
"106.92000","5.96852","44.13461"
"106.92100","6.00261","43.57446"
"106.92200","6.03670","43.04830"
"106.92300","6.07079","42.55382"
"106.92400","6.10487","42.08881"
"106.92500","6.13896","41.65118"
"106.92600","6.17304","41.23877"
"106.92700","6.20713","40.84956"
"106.92800","6.24121","40.48162"
"106.92900","6.27529","40.13303"
"106.93000","6.30937","39.80196"
"106.93100","6.34344","39.48663"
"106.93200","6.37751","39.18508"
"106.93300","6.41159","38.89533"
"106.93400","6.44566","38.61592"
"106.93500","6.47973","38.34595"
"106.93600","6.51379","38.08457"
"106.93700","6.54786","37.83096"
"106.93800","6.58192","37.58438"
"106.93900","6.61599","37.34420"
"106.94000","6.65005","37.10984"
"106.94100","6.68411","36.88067"
"106.94200","6.71818","36.65637"
"106.94300","6.75224","36.43692"
"106.94400","6.78631","36.22214"
"106.94500","6.82037","36.01163"
"106.94600","6.85444","35.80479"
"106.94700","6.88850","35.60108"
"106.94800","6.92257","35.40022"
"106.94900","6.95664","35.20196"
"106.95000","6.99071","35.00602"
"106.95100","7.02478","34.81205"
"106.95200","7.05886","34.61948"
"106.95300","7.09293","34.42767"
"106.95400","7.12700","34.23611"
"106.95500","7.16107","34.04467"
"106.95600","7.19515","33.85342"
"106.95700","7.22922","33.66251"
"106.95800","7.26330","33.47203"
"106.95900","7.29737","33.28184"
"106.96000","7.33145","33.09149"
"106.96100","7.36552","32.90031"
"106.96200","7.39960","32.70785"
"106.96300","7.43367","32.51407"
"106.96400","7.46775","32.31896"
"106.96500","7.50183","32.12237"
"106.96600","7.53590","31.92411"
"106.96700","7.56998","31.72393"
"106.96800","7.60406","31.52140"
"106.96900","7.63814","31.31600"
"106.97000","7.67222","31.10757"
"106.97100","7.70629","30.89610"
"106.97200","7.74037","30.68152"
"106.97300","7.77445","30.46372"
"106.97400","7.80852","30.24243"
"106.97500","7.84259","30.01723"
"106.97600","7.87667","29.78766"
"106.97700","7.91074","29.55357"
"106.97800","7.94481","29.31520"
"106.97900","7.97888","29.07312"
"106.98000","8.01295","28.82807"
"106.98100","8.04701","28.58074"
"106.98200","8.08108","28.33121"
"106.98300","8.11514","28.07927"
"106.98400","8.14921","27.82486"
"106.98500","8.18327","27.56804"
"106.98600","8.21733","27.30882"
"106.98700","8.25140","27.04739"
"106.98800","8.28546","26.78405"
"106.98900","8.31952","26.51922"
"106.99000","8.35359","26.25325"
"106.99100","8.38765","25.98629"
"106.99200","8.42171","25.71834"
"106.99300","8.45578","25.44921"
"106.99400","8.48984","25.17887"
"106.99500","8.52391","24.90734"
"106.99600","8.55797","24.63454"
"106.99700","8.59204","24.36049"
"106.99800","8.62610","24.08536"
"106.99900","8.66017","23.80918"
"107.00000","8.69423","23.53161"
"107.00100","8.72829","23.25233"
"107.00200","8.76236","22.97145"
"107.00300","8.79642","22.68918"
"107.00400","8.83049","22.40544"
"107.00500","8.86455","22.11981"
"107.00600","8.89861","21.83174"
"107.00700","8.93268","21.54082"
"107.00800","8.96674","21.24708"
"107.00900","9.00080","20.95100"
"107.01000","9.03487","20.65292"
"107.01100","9.06893","20.35301"
"107.01200","9.10300","20.05128"
"107.01300","9.13707","19.74764"
"107.01400","9.17113","19.44202"
"107.01500","9.20520","19.13475"
"107.01600","9.23927","18.82650"
"107.01700","9.27335","18.51787"
"107.01800","9.30742","18.20937"
"107.01900","9.34149","17.90145"
"107.02000","9.37556","17.59446"
"107.02100","9.40964","17.28863"
"107.02200","9.44371","16.98406"
"107.02300","9.47779","16.68106"
"107.02400","9.51186","16.37985"
"107.02500","9.54594","16.08048"
"107.02600","9.58002","15.78308"
"107.02700","9.61410","15.48802"
"107.02800","9.64818","15.19559"
"107.02900","9.68226","14.90578"
"107.03000","9.71634","14.61842"
"107.03100","9.75042","14.33364"
"107.03200","9.78450","14.05174"
"107.03300","9.81859","13.77298"
"107.03400","9.85267","13.49746"
"107.03500","9.88676","13.22522"
"107.03600","9.92084","12.95625"
"107.03700","9.95493","12.69043"
"107.03800","9.98901","12.42759"
"107.03900","10.02310","12.16787"
"107.04000","10.05719","11.91177"
"107.04100","10.09127","11.65985"
"107.04200","10.12536","11.41252"
"107.04300","10.15945","11.16984"
"107.04400","10.19353","10.93175"
"107.04500","10.22761","10.69802"
"107.04600","10.26170","10.46856"
"107.04700","10.29578","10.24366"
"107.04800","10.32986","10.02383"
"107.04900","10.36394","9.80944"
"107.05000","10.39802","9.60037"
"107.05100","10.43210","9.39612"
"107.05200","10.46618","9.19637"
"107.05300","10.50025","9.00090"
"107.05400","10.53433","8.80966"
"107.05500","10.56841","8.62295"
"107.05600","10.60248","8.44110"
"107.05700","10.63656","8.26419"
"107.05800","10.67063","8.09214"
"107.05900","10.70471","7.92474"
"107.06000","10.73878","7.76162"
"107.06100","10.77285","7.60233"
"107.06200","10.80692","7.44664"
"107.06300","10.84099","7.29458"
"107.06400","10.87506","7.14615"
"107.06500","10.90913","7.00128"
"107.06600","10.94320","6.85996"
"107.06700","10.97726","6.72219"
"107.06800","11.01133","6.58773"
"107.06900","11.04539","6.45614"
"107.07000","11.07945","6.32703"
"107.07100","11.11351","6.20019"
"107.07200","11.14757","6.07579"
"107.07300","11.18163","5.95416"
"107.07400","11.21569","5.83546"
"107.07500","11.24975","5.71971"
"107.07600","11.28380","5.60699"
"107.07700","11.31786","5.49713"
"107.07800","11.35191","5.38971"
"107.07900","11.38596","5.28443"
"107.08000","11.42002","5.18119"
"107.08100","11.45407","5.07982"
"107.08200","11.48812","4.97998"
"107.08300","11.52217","4.88136"
"107.08400","11.55621","4.78408"
"107.08500","11.59026","4.68843"
"107.08600","11.62431","4.59474"
"107.08700","11.65835","4.50347"
"107.08800","11.69240","4.41468"
"107.08900","11.72645","4.32793"
"107.09000","11.76049","4.24273"
"107.09100","11.79454","4.15886"
"107.09200","11.82858","4.07637"
"107.09300","11.86263","3.99554"
"107.09400","11.89667","3.91653"
"107.09500","11.93072","3.83918"
"107.09600","11.96476","3.76307"
"107.09700","11.99881","3.68791"
"107.09800","12.03286","3.61347"
"107.09900","12.06691","3.53956"
"107.10000","12.10096","3.46620"
"107.10100","12.13501","3.39368"
"107.10200","12.16906","3.32236"
"107.10300","12.20312","3.25225"
"107.10400","12.23717","3.18314"
"107.10500","12.27122","3.11484"
"107.10600","12.30528","3.04714"
"107.10700","12.33933","2.97995"
"107.10800","12.37339","2.91328"
"107.10900","12.40745","2.84723"
"107.11000","12.44150","2.78205"
"107.11100","12.47556","2.71784"
"107.11200","12.50962","2.65450"
"107.11300","12.54367","2.59178"
"107.11400","12.57773","2.52950"
"107.11500","12.61179","2.46768"
"107.11600","12.64584","2.40663"
"107.11700","12.67990","2.34658"
"107.11800","12.71396","2.28760"
"107.11900","12.74802","2.22976"
"107.12000","12.78207","2.17292"
"107.12100","12.81613","2.11691"
"107.12200","12.85019","2.06161"
"107.12300","12.88425","2.00693"
"107.12400","12.91830","1.95289"
"107.12500","12.95236","1.89961"
"107.12600","12.98642","1.84713"
"107.12700","13.02048","1.79549"
"107.12800","13.05454","1.74456"
"107.12900","13.08860","1.69431"
"107.13000","13.12266","1.64485"
"107.13100","13.15671","1.59614"
"107.13200","13.19077","1.54815"
"107.13300","13.22483","1.50081"
"107.13400","13.25889","1.45416"
"107.13500","13.29294","1.40832"
"107.13600","13.32700","1.36345"
"107.13700","13.36106","1.31983"
"107.13800","13.39512","1.27774"
"107.13900","13.42917","1.23723"
"107.14000","13.46323","1.19821"
"107.14100","13.49729","1.16053"
"107.14200","13.53135","1.12390"
"107.14300","13.56542","1.08820"
"107.14400","13.59948","1.05350"
"107.14500","13.63354","1.01986"
"107.14600","13.66760","0.98729"
"107.14700","13.70167","0.95596"
"107.14800","13.73573","0.92594"
"107.14900","13.76980","0.89716"
"107.15000","13.80386","0.86966"
"107.15100","13.83792","0.84366"
"107.15200","13.87199","0.81928"
"107.15300","13.90605","0.79638"
"107.15400","13.94011","0.77453"
"107.15500","13.97417","0.75335"
"107.15600","14.00824","0.73260"
"107.15700","14.04230","0.71204"
"107.15800","14.07635","0.69172"
"107.15900","14.11041","0.67202"
"107.16000","14.14447","0.65340"
"107.16100","14.17853","0.63591"
"107.16200","14.21259","0.61912"
"107.16300","14.24665","0.60250"
"107.16400","14.28070","0.58593"
"107.16500","14.31476","0.56952"
"107.16600","14.34882","0.55322"
"107.16700","14.38288","0.53717"
"107.16800","14.41694","0.52198"
"107.16900","14.45100","0.50799"
"107.17000","14.48506","0.49513"
"107.17100","14.51913","0.48310"
"107.17200","14.55319","0.47160"
"107.17300","14.58725","0.46034"
"107.17400","14.62131","0.44925"
"107.17500","14.65538","0.43868"
"107.17600","14.68944","0.42897"
"107.17700","14.72350","0.42006"
"107.17800","14.75756","0.41170"
"107.17900","14.79163","0.40373"
"107.18000","14.82569","0.39594"
"107.18100","14.85975","0.38799"
"107.18200","14.89381","0.37987"
"107.18300","14.92788","0.37193"
"107.18400","14.96194","0.36451"
"107.18500","14.99600","0.35770"
"107.18600","15.03007","0.35130"
"107.18700","15.06413","0.34489"
"107.18800","15.09819","0.33812"
"107.18900","15.13226","0.33097"
"107.19000","15.16632","0.32383"
"107.19100","15.20039","0.31707"
"107.19200","15.23445","0.31073"
"107.19300","15.26852","0.30459"
"107.19400","15.30258","0.29811"
"107.19500","15.33665","0.29105"
"107.19600","15.37071","0.28361"
"107.19700","15.40477","0.27619"
"107.19800","15.43883","0.26933"
"107.19900","15.47289","0.26323"
"107.20000","15.50695","0.25767"
"107.20100","15.54101","0.25227"
"107.20200","15.57507","0.24661"
"107.20300","15.60913","0.24047"
"107.20400","15.64319","0.23415"
"107.20500","15.67724","0.22806"
"107.20600","15.71130","0.22227"
"107.20700","15.74536","0.21667"
"107.20800","15.77941","0.21121"
"107.20900","15.81347","0.20586"
"107.21000","15.84753","0.20057"
"107.21100","15.88158","0.19538"
"107.21200","15.91564","0.19039"
"107.21300","15.94970","0.18566"
"107.21400","15.98375","0.18129"
"107.21500","16.01781","0.17743"
"107.21600","16.05187","0.17409"
"107.21700","16.08592","0.17117"
"107.21800","16.11998","0.16848"
"107.21900","16.15404","0.16606"
"107.22000","16.18809","0.16389"
"107.22100","16.22215","0.16183"
"107.22200","16.25620","0.16004"
"107.22300","16.29025","0.15869"
"107.22400","16.32431","0.15761"
"107.22500","16.35836","0.15655"
"107.22600","16.39242","0.15552"
"107.22700","16.42647","0.15475"
"107.22800","16.46052","0.15436"
"107.22900","16.49457","0.15418"
"107.23000","16.52862","0.15368"
"107.23100","16.56267","0.15226"
"107.23200","16.59672","0.14976"
"107.23300","16.63077","0.14657"
"107.23400","16.66482","0.14344"
"107.23500","16.69887","0.14105"
"107.23600","16.73292","0.13969"
"107.23700","16.76697","0.13905"
"107.23800","16.80101","0.13838"
"107.23900","16.83506","0.13707"
"107.24000","16.86911","0.13496"
"107.24100","16.90316","0.13234"
"107.24200","16.93721","0.12974"
"107.24300","16.97126","0.12788"
"107.24400","17.00531","0.12721"
"107.24500","17.03936","0.12750"
"107.24600","17.07342","0.12828"
"107.24700","17.10747","0.12915"
"107.24800","17.14152","0.12979"
"107.24900","17.17558","0.13014"
"107.25000","17.20963","0.13017"
"107.25100","17.24369","0.12989"
"107.25200","17.27775","0.12947"
"107.25300","17.31180","0.12912"
"107.25400","17.34587","0.12897"
"107.25500","17.37992","0.12901"
"107.25600","17.41399","0.12920"
"107.25700","17.44805","0.12954"
"107.25800","17.48211","0.12996"
"107.25900","17.51618","0.13035"
