Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"80.08900","1.33248","0.04593"
"80.18900","1.29524","0.05308"
"80.28900","1.25841","0.04022"
"80.38900","1.22152","0.03942"
"80.48900","1.18457","0.03601"
"80.58900","1.14754","0.03823"
"80.68900","1.11043","0.03348"
"80.78900","1.07361","0.03337"
"80.88900","1.03669","0.03120"
"80.98900","0.99956","0.02565"
"81.08900","0.96247","0.03663"
"81.18900","0.92533","0.03451"
"81.28900","0.88874","0.02799"
"81.38900","0.85181","0.03023"
"81.43000","0.83637","0.02957"
"81.43100","0.83600","0.02977"
"81.43200","0.83563","0.02995"
"81.53200","0.83738","0.04207"
"81.63200","0.87836","0.03852"
"81.73200","0.91596","0.03693"
"81.83200","0.95357","0.03600"
"81.93200","0.99055","0.03790"
"82.03200","1.02770","0.03765"
"82.13200","1.06447","0.05207"
"82.23200","1.10166","0.05336"
"82.33200","1.13889","0.04956"
"82.43200","1.17572","0.05462"
"82.53200","1.21262","0.05528"
"82.63200","1.24951","0.06938"
"82.73200","1.28651","0.06677"
"82.83200","1.32386","0.06456"
"82.93200","1.36082","0.06902"
"83.03200","1.39777","0.07296"
"83.13200","1.43476","0.08081"
"83.23200","1.47162","0.08701"
"83.33200","1.50877","0.08927"
"83.43200","1.54572","0.10006"
"83.53200","1.58253","0.10364"
"83.63200","1.61947","0.11301"
"83.73200","1.65639","0.12356"
"83.83200","1.69372","0.14405"
"83.93200","1.73059","0.15218"
"84.03200","1.76764","0.17655"
"84.13200","1.80442","0.20007"
"84.23200","1.84134","0.24068"
"84.33200","1.87858","0.29474"
"84.43200","1.91548","0.36650"
"84.53200","1.95249","0.46506"
"84.56400","1.96450","0.50071"
"84.56500","1.96488","0.50199"
"84.56600","1.96525","0.50334"
"84.57600","1.96895","0.51322"
"84.58600","1.97217","0.51532"
"84.59600","1.97452","0.52343"
"84.60600","1.97642","0.54262"
"84.61600","1.97842","0.54562"
"84.62600","1.98019","0.54253"
"84.63600","1.98166","0.54723"
"84.64600","1.98323","0.56232"
"84.65600","1.98546","0.57392"
"84.66600","1.98864","0.58785"
"84.67600","1.99269","0.60893"
"84.68600","1.99728","0.62732"
"84.69600","2.00205","0.64392"
"84.70600","2.00673","0.66798"
"84.71600","2.01119","0.68669"
"84.72600","2.01545","0.70078"
"84.73600","2.01955","0.72327"
"84.74600","2.02355","0.74069"
"84.75600","2.02749","0.75511"
"84.76600","2.03139","0.77171"
"84.77600","2.03523","0.78808"
"84.78600","2.03902","0.80390"
"84.79600","2.04276","0.82786"
"84.80600","2.04647","0.84974"
"84.81600","2.05017","0.86985"
"84.82600","2.05391","0.89020"
"84.83600","2.05771","0.91012"
"84.84600","2.06156","0.93058"
"84.85600","2.06542","0.95286"
"84.86600","2.06924","0.97982"
"84.87600","2.07300","0.99935"
"84.88600","2.07669","1.01988"
"84.89600","2.08035","1.04337"
"84.90600","2.08396","1.06596"
"84.91600","2.08758","1.08971"
"84.92600","2.09125","1.11432"
"84.93600","2.09498","1.13778"
"84.94600","2.09877","1.16512"
"84.95600","2.10257","1.19327"
"84.96600","2.10634","1.21776"
"84.97600","2.11004","1.24258"
"84.98600","2.11369","1.26944"
"84.99600","2.11730","1.29719"
"85.00600","2.12089","1.32475"
"85.01600","2.12449","1.35410"
"85.02600","2.12815","1.38712"
"85.03600","2.13188","1.41570"
"85.04600","2.13566","1.44653"
"85.05600","2.13946","1.47675"
"85.06600","2.14323","1.50553"
"85.07600","2.14694","1.53431"
"85.08600","2.15059","1.56405"
"85.09600","2.15419","1.58941"
"85.10600","2.15778","1.61485"
"85.11600","2.16138","1.64850"
"85.12600","2.16505","1.68289"
"85.13600","2.16878","1.71226"
"85.14600","2.17256","1.74437"
"85.15600","2.17635","1.77343"
"85.16600","2.18011","1.80239"
"85.17600","2.18382","1.83006"
"85.18600","2.18750","1.85502"
"85.19600","2.19115","1.87532"
"85.20600","2.19478","1.89949"
"85.21600","2.19843","1.92660"
"85.22600","2.20212","1.95130"
"85.23600","2.20585","1.97672"
"85.24600","2.20960","2.00066"
"85.25600","2.21335","2.02683"
"85.26600","2.21707","2.05283"
"85.27600","2.22075","2.07420"
"85.28600","2.22441","2.08971"
"85.29600","2.22805","2.10408"
"85.30600","2.23168","2.12218"
"85.31600","2.23537","2.13862"
"85.32600","2.23911","2.15172"
"85.33600","2.24291","2.16413"
"85.34600","2.24672","2.17862"
"85.35600","2.25052","2.19116"
"85.36600","2.25429","2.20759"
"85.37600","2.25801","2.21733"
"85.38600","2.26169","2.22769"
"85.39600","2.26534","2.24080"
"85.40600","2.26900","2.25034"
"85.41600","2.27269","2.25859"
"85.42600","2.27641","2.27093"
"85.43600","2.28016","2.28288"
"85.44600","2.28390","2.29222"
"85.45600","2.28760","2.30613"
"85.46600","2.29126","2.32060"
"85.47600","2.29490","2.32765"
"85.48600","2.29852","2.33620"
"85.49600","2.30215","2.34717"
"85.50600","2.30583","2.35659"
"85.51600","2.30957","2.36487"
"85.52600","2.31336","2.37839"
"85.53600","2.31716","2.38764"
"85.54600","2.32091","2.39526"
"85.55600","2.32460","2.40620"
"85.56600","2.32824","2.41695"
"85.57600","2.33186","2.42285"
"85.58600","2.33547","2.42909"
"85.59600","2.33910","2.43898"
"85.60600","2.34278","2.45239"
"85.61600","2.34651","2.46593"
"85.62600","2.35027","2.47967"
"85.63600","2.35404","2.49091"
"85.64600","2.35780","2.50147"
"85.65600","2.36150","2.50964"
"85.66600","2.36515","2.51842"
"85.67600","2.36876","2.52461"
"85.68600","2.37237","2.53261"
"85.69600","2.37602","2.53950"
"85.70600","2.37972","2.55014"
"85.71600","2.38346","2.56144"
"85.72600","2.38723","2.57111"
"85.73600","2.39098","2.58256"
"85.74600","2.39471","2.59250"
"85.75600","2.39840","2.60098"
"85.76600","2.40206","2.61210"
"85.77600","2.40568","2.62159"
"85.78600","2.40929","2.62872"
"85.79600","2.41293","2.64158"
"85.80600","2.41664","2.65508"
"85.81600","2.42041","2.66687"
"85.82600","2.42422","2.67863"
"85.83600","2.42803","2.69320"
"85.84600","2.43183","2.70389"
"85.85600","2.43559","2.70772"
"85.86600","2.43930","2.71230"
"85.87600","2.44297","2.71309"
"85.88600","2.44663","2.71124"
"85.89600","2.45030","2.71300"
"85.90600","2.45402","2.71732"
"85.91600","2.45775","2.72432"
"85.92600","2.46149","2.73348"
"85.93600","2.46520","2.74282"
"85.94600","2.46890","2.75012"
"85.95600","2.47257","2.75507"
"85.96600","2.47623","2.75820"
"85.97600","2.47987","2.75932"
"85.98600","2.48353","2.76233"
"85.99600","2.48722","2.76724"
"86.00600","2.49094","2.77666"
"86.01600","2.49468","2.78453"
"86.02600","2.49842","2.79333"
"86.03600","2.50215","2.80080"
"86.04600","2.50586","2.80595"
"86.05600","2.50954","2.81108"
"86.06600","2.51319","2.81513"
"86.07600","2.51684","2.81887"
"86.08600","2.52052","2.82096"
"86.09600","2.52424","2.82366"
"86.10600","2.52797","2.83061"
"86.11600","2.53170","2.83975"
"86.12600","2.53540","2.85024"
"86.13600","2.53906","2.86081"
"86.14600","2.54270","2.86734"
"86.15600","2.54632","2.87137"
"86.16600","2.54995","2.87568"
"86.17600","2.55361","2.88313"
"86.18600","2.55733","2.89299"
"86.19600","2.56109","2.90080"
"86.20600","2.56487","2.91136"
"86.21600","2.56863","2.92047"
"86.22600","2.57234","2.92326"
"86.23600","2.57601","2.92793"
"86.24600","2.57965","2.93666"
"86.25600","2.58326","2.94281"
"86.26600","2.58688","2.95109"
"86.27600","2.59054","2.95908"
"86.28600","2.59427","2.96261"
"86.29600","2.59806","2.96885"
"86.30600","2.60188","2.98043"
"86.31600","2.60568","2.99401"
"86.32600","2.60940","3.00256"
"86.33600","2.61307","3.01273"
"86.34600","2.61670","3.02553"
"86.35600","2.62032","3.03327"
"86.36600","2.62397","3.03998"
"86.37600","2.62769","3.04538"
"86.38600","2.63149","3.05217"
"86.39600","2.63532","3.06009"
"86.40600","2.63916","3.06772"
"86.41600","2.64295","3.07030"
"86.42600","2.64667","3.07322"
"86.43600","2.65032","3.07944"
"86.44600","2.65390","3.08588"
"86.45600","2.65746","3.09044"
"86.46600","2.66106","3.09455"
"86.47600","2.66472","3.10038"
"86.48600","2.66845","3.10792"
"86.49600","2.67224","3.12068"
"86.50600","2.67605","3.13530"
"86.51600","2.67984","3.14671"
"86.52600","2.68358","3.15449"
"86.53600","2.68724","3.16174"
"86.54600","2.69084","3.17129"
"86.55600","2.69441","3.17998"
"86.56600","2.69802","3.18788"
"86.57600","2.70171","3.19368"
"86.58600","2.70546","3.19930"
"86.59600","2.70925","3.20690"
"86.60600","2.71303","3.21366"
"86.61600","2.71678","3.21921"
"86.62600","2.72047","3.22582"
"86.63600","2.72411","3.23358"
"86.64600","2.72772","3.24064"
"86.65600","2.73131","3.24487"
"86.66600","2.73492","3.24578"
"86.67600","2.73859","3.25072"
"86.68600","2.74231","3.25678"
"86.69600","2.74607","3.26178"
"86.70600","2.74984","3.26644"
"86.71600","2.75359","3.27114"
"86.72600","2.75731","3.27369"
"86.73600","2.76098","3.27562"
"86.74600","2.76463","3.28238"
"86.75600","2.76829","3.28921"
"86.76600","2.77196","3.29605"
"86.77600","2.77568","3.30390"
"86.78600","2.77941","3.31456"
"86.79600","2.78315","3.32321"
"86.80600","2.78688","3.33077"
"86.81600","2.79057","3.34072"
"86.82600","2.79425","3.34440"
"86.83600","2.79791","3.34995"
"86.84600","2.80157","3.35902"
"86.85600","2.80528","3.36908"
"86.86600","2.80906","3.37747"
"86.87600","2.81288","3.39026"
"86.88600","2.81669","3.40043"
"86.89600","2.82047","3.40556"
"86.90600","2.82419","3.41275"
"86.91600","2.82785","3.41845"
"86.92600","2.83145","3.42409"
"86.93600","2.83504","3.43244"
"86.94600","2.83865","3.43907"
"86.95600","2.84233","3.44693"
"86.96600","2.84608","3.45618"
"86.97600","2.84989","3.46230"
"86.98600","2.85369","3.46855"
"86.99600","2.85745","3.47622"
"87.00600","2.86115","3.48246"
"87.01600","2.86480","3.48574"
"87.02600","2.86841","3.48990"
"87.03600","2.87201","3.49629"
"87.04600","2.87564","3.50317"
"87.05600","2.87933","3.51047"
"87.06600","2.88309","3.52068"
"87.07600","2.88688","3.52834"
"87.08600","2.89068","3.53550"
"87.09600","2.89443","3.54579"
"87.10600","2.89811","3.55394"
"87.11600","2.90174","3.55614"
"87.12600","2.90532","3.55819"
"87.13600","2.90889","3.56138"
"87.14600","2.91251","3.56212"
"87.15600","2.91620","3.56602"
"87.16600","2.91997","3.57457"
"87.17600","2.92378","3.58216"
"87.18600","2.92758","3.59000"
"87.19600","2.93135","3.59529"
"87.20600","2.93507","3.59542"
"87.21600","2.93872","3.58660"
"87.22600","2.94232","3.57582"
"87.23600","2.94589","3.56512"
"87.24600","2.94950","3.56067"
"87.25600","2.95317","3.56291"
"87.26600","2.95689","3.56730"
"87.27600","2.96065","3.56956"
"87.28600","2.96441","3.57034"
"87.29600","2.96815","3.57189"
"87.30600","2.97185","3.57576"
"87.31600","2.97551","3.58617"
"87.32600","2.97914","3.59352"
"87.33600","2.98277","3.59932"
"87.34600","2.98644","3.60746"
"87.35600","2.99018","3.61346"
"87.36600","2.99397","3.62464"
"87.37600","2.99778","3.63693"
"87.38600","3.00158","3.64618"
"87.39600","3.00534","3.65247"
"87.40600","3.00908","3.66403"
"87.41600","3.01279","3.67742"
"87.42600","3.01647","3.68595"
"87.43600","3.02016","3.69629"
"87.44600","3.02386","3.70741"
"87.45600","3.02759","3.71425"
"87.46600","3.03132","3.72149"
"87.47600","3.03503","3.72941"
"87.48600","3.03872","3.73514"
"87.49600","3.04238","3.74010"
"87.50600","3.04602","3.74841"
"87.51600","3.04966","3.75698"
"87.52600","3.05332","3.76750"
"87.53600","3.05703","3.77887"
"87.54600","3.06079","3.78747"
"87.55600","3.06456","3.79301"
"87.56600","3.06830","3.80274"
"87.57600","3.07198","3.81394"
"87.58600","3.07561","3.82241"
"87.59600","3.07923","3.82882"
"87.60600","3.08284","3.83934"
"87.61600","3.08647","3.85190"
"87.62600","3.09014","3.86191"
"87.63600","3.09387","3.87566"
"87.64600","3.09765","3.88617"
"87.65600","3.10144","3.89527"
"87.66600","3.10521","3.90634"
"87.67600","3.10893","3.91496"
"87.68600","3.11258","3.92664"
"87.69600","3.11618","3.94067"
"87.70600","3.11977","3.95094"
"87.71600","3.12339","3.96285"
"87.72600","3.12707","3.97523"
"87.73600","3.13081","3.98866"
"87.74600","3.13461","3.99999"
"87.75600","3.13841","4.01337"
"87.76600","3.14218","4.02867"
"87.77600","3.14588","4.04109"
"87.78600","3.14953","4.04917"
"87.79600","3.15313","4.05611"
"87.80600","3.15672","4.06570"
"87.81600","3.16033","4.08154"
"87.82600","3.16401","4.09595"
"87.83600","3.16776","4.10913"
"87.84600","3.17156","4.12235"
"87.85600","3.17536","4.13340"
"87.86600","3.17915","4.14081"
"87.87600","3.18292","4.14816"
"87.88600","3.18666","4.15785"
"87.89600","3.19035","4.16411"
"87.90600","3.19401","4.17351"
"87.91600","3.19766","4.18666"
"87.92600","3.20135","4.19462"
"87.93600","3.20509","4.20375"
"87.94600","3.20886","4.21604"
"87.95600","3.21262","4.22733"
"87.96600","3.21636","4.23791"
"87.97600","3.22007","4.24968"
"87.98600","3.22374","4.25956"
"87.99600","3.22737","4.26601"
"88.00600","3.23097","4.27020"
"88.01600","3.23459","4.27906"
"88.02600","3.23824","4.28745"
"88.03600","3.24196","4.29686"
"88.04600","3.24570","4.31244"
"88.05600","3.24945","4.32924"
"88.06600","3.25318","4.34273"
"88.07600","3.25690","4.35283"
"88.08600","3.26058","4.36391"
"88.09600","3.26425","4.37317"
"88.10600","3.26792","4.38517"
"88.11600","3.27161","4.39702"
"88.12600","3.27532","4.41277"
"88.13600","3.27904","4.42901"
"88.14600","3.28275","4.44264"
"88.15600","3.28643","4.45123"
"88.16600","3.29009","4.46065"
"88.17600","3.29374","4.47102"
"88.18600","3.29738","4.48175"
"88.19600","3.30104","4.49719"
"88.20600","3.30473","4.50967"
"88.21600","3.30847","4.52073"
"88.22600","3.31225","4.53488"
"88.23600","3.31602","4.55092"
"88.24600","3.31976","4.56479"
"88.25600","3.32344","4.57719"
"88.26600","3.32709","4.58862"
"88.27600","3.33071","4.59875"
"88.28600","3.33432","4.61048"
"88.29600","3.33795","4.62305"
"88.30600","3.34163","4.63893"
"88.31600","3.34540","4.65467"
"88.32600","3.34922","4.67063"
"88.33600","3.35304","4.68519"
"88.34600","3.35681","4.70164"
"88.35600","3.36051","4.71877"
"88.36600","3.36417","4.73490"
"88.37600","3.36780","4.74807"
"88.38600","3.37142","4.76849"
"88.39600","3.37509","4.78846"
"88.40600","3.37884","4.80153"
"88.41600","3.38265","4.81191"
"88.42600","3.38650","4.82503"
"88.43600","3.39033","4.83888"
"88.44600","3.39408","4.85143"
"88.45600","3.39774","4.86710"
"88.46600","3.40132","4.88184"
"88.47600","3.40487","4.89572"
"88.48600","3.40843","4.91302"
"88.49600","3.41205","4.92960"
"88.50600","3.41574","4.94522"
"88.51600","3.41952","4.96321"
"88.52600","3.42336","4.98053"
"88.53600","3.42720","4.99723"
"88.54600","3.43100","5.01084"
"88.55600","3.43473","5.02598"
"88.56600","3.43838","5.04073"
"88.57600","3.44197","5.05388"
"88.58400","3.44482","5.06619"
"88.58500","3.44517","5.06761"
"88.58600","3.44553","5.06901"
"88.68600","3.44358","4.39957"
"88.78600","3.40255","3.29783"
"88.88600","3.36486","2.64667"
"88.98600","3.32780","2.18731"
"89.08600","3.29080","1.79247"
"89.18600","3.25367","1.44967"
"89.28600","3.21663","1.17214"
"89.38600","3.17950","0.95533"
"89.48600","3.14289","0.76776"
"89.58600","3.10596","0.62156"
"89.68600","3.06895","0.48099"
"89.78600","3.03178","0.38512"
"89.88600","2.99466","0.30305"
"89.98600","2.95785","0.24318"
"90.08600","2.92080","0.20581"
"90.18600","2.88387","0.16841"
"90.28600","2.84646","0.14471"
"90.38600","2.80968","0.12071"
"90.48600","2.77283","0.11403"
"90.58600","2.73584","0.10135"
"90.68600","2.69887","0.08821"
"90.78600","2.66164","0.09044"
"90.88600","2.62459","0.08212"
"90.98600","2.58759","0.07120"
"91.08600","2.55075","0.06685"
"91.18600","2.51379","0.06821"
"91.28600","2.47663","0.05846"
"91.38600","2.43961","0.05640"
"91.48600","2.40274","0.05467"
"91.58600","2.36587","0.05948"
"91.68600","2.32879","0.05565"
"91.78600","2.29136","0.05527"
"91.88600","2.25457","0.04326"
"91.98600","2.21768","0.05246"
"92.08600","2.18091","0.05128"
"92.18600","2.14393","0.04526"
"92.28600","2.10686","0.04659"
"92.38600","2.06976","0.03715"
"92.48600","2.03283","0.03957"
"92.58600","1.99589","0.03026"
"92.67000","1.96476","0.04095"
"92.67100","1.96440","0.04059"
"92.67200","1.96403","0.04020"
"92.77200","1.96557","0.04959"
"92.87200","2.00656","0.04388"
"92.97200","2.04411","0.04612"
"93.07200","2.08160","0.05190"
"93.17200","2.11859","0.04985"
"93.27200","2.15552","0.05925"
"93.37200","2.19248","0.05701"
"93.47200","2.22937","0.06054"
"93.57200","2.26660","0.06254"
"93.67200","2.30348","0.07008"
"93.77200","2.34044","0.07786"
"93.87200","2.37736","0.08240"
"93.97200","2.41430","0.08764"
"94.07200","2.45165","0.09615"
"94.17200","2.48858","0.10328"
"94.27200","2.52558","0.11527"
"94.37200","2.56240","0.11982"
"94.47200","2.59936","0.13333"
"94.57200","2.63661","0.15371"
"94.67200","2.67378","0.16644"
"94.77200","2.71062","0.19887"
"94.87200","2.74744","0.23844"
"94.97200","2.78452","0.28984"
"95.07200","2.82183","0.37020"
"95.17200","2.85878","0.47152"
"95.19700","2.86789","0.50043"
"95.19800","2.86825","0.50171"
"95.19900","2.86861","0.50300"
"95.20000","2.86897","0.50429"
"95.20100","2.86933","0.50570"
"95.20200","2.86969","0.50767"
"95.20300","2.87005","0.51107"
"95.20400","2.87043","0.51684"
"95.20500","2.87081","0.52557"
"95.20600","2.87121","0.53716"
"95.20700","2.87165","0.55104"
"95.20800","2.87212","0.56671"
"95.20900","2.87264","0.58393"
"95.21000","2.87323","0.60271"
"95.21100","2.87390","0.62320"
"95.21200","2.87466","0.64553"
"95.21300","2.87553","0.66962"
"95.21400","2.87652","0.69527"
"95.21500","2.87766","0.72247"
"95.21600","2.87895","0.75133"
"95.21700","2.88043","0.78185"
"95.21800","2.88209","0.81374"
"95.21900","2.88397","0.84683"
"95.22000","2.88607","0.88120"
"95.22100","2.88842","0.91707"
"95.22200","2.89104","0.95459"
"95.22300","2.89393","0.99397"
"95.22400","2.89713","1.03543"
"95.22500","2.90064","1.07903"
"95.22600","2.90448","1.12473"
"95.22700","2.90866","1.17236"
"95.22800","2.91321","1.22181"
"95.22900","2.91814","1.27315"
"95.23000","2.92347","1.32640"
"95.23100","2.92920","1.38161"
"95.23200","2.93535","1.43911"
"95.23300","2.94194","1.49910"
"95.23400","2.94898","1.56182"
"95.23500","2.95648","1.62766"
"95.23600","2.96445","1.69705"
"95.23700","2.97291","1.77037"
"95.23800","2.98186","1.84765"
"95.23900","2.99132","1.92882"
"95.24000","3.00130","2.01414"
"95.24100","3.01180","2.10424"
"95.24200","3.02284","2.19980"
"95.24300","3.03442","2.30134"
"95.24400","3.04655","2.40914"
"95.24500","3.05924","2.52364"
"95.24600","3.07250","2.64525"
"95.24700","3.08633","2.77411"
"95.24800","3.10073","2.91025"
"95.24900","3.11572","3.05362"
"95.25000","3.13129","3.20406"
"95.25100","3.14746","3.36126"
"95.25200","3.16421","3.52475"
"95.25300","3.18155","3.69415"
"95.25400","3.19948","3.86912"
"95.25500","3.21800","4.04915"
"95.25600","3.23711","4.23369"
"95.25700","3.25680","4.42239"
"95.25800","3.27707","4.61501"
"95.25900","3.29792","4.81093"
"95.26000","3.31935","5.00909"
"95.26100","3.34134","5.20838"
"95.26200","3.36390","5.40822"
"95.26300","3.38703","5.60865"
"95.26400","3.41070","5.81026"
"95.26500","3.43493","6.01386"
"95.26600","3.45970","6.22013"
"95.26700","3.48500","6.42926"
"95.26800","3.51084","6.64123"
"95.26900","3.53721","6.85611"
"95.27000","3.56409","7.07403"
"95.27100","3.59149","7.29555"
"95.27200","3.61939","7.52150"
"95.27300","3.64780","7.75222"
"95.27400","3.67670","7.98737"
"95.27500","3.70609","8.22634"
"95.27600","3.73598","8.46853"
"95.27700","3.76634","8.71325"
"95.27800","3.79717","8.95958"
"95.27900","3.82847","9.20662"
"95.28000","3.86023","9.45334"
"95.28100","3.89242","9.69859"
"95.28200","3.92504","9.94166"
"95.28300","3.95807","10.18229"
"95.28400","3.99149","10.42042"
"95.28500","4.02528","10.65637"
"95.28600","4.05941","10.89048"
"95.28700","4.09386","11.12248"
"95.28800","4.12862","11.35166"
"95.28900","4.16365","11.57739"
"95.29000","4.19893","11.79929"
"95.29100","4.23444","12.01721"
"95.29200","4.27015","12.23113"
"95.29300","4.30606","12.44116"
"95.29400","4.34212","12.64717"
"95.29500","4.37834","12.84891"
"95.29600","4.41468","13.04614"
"95.29700","4.45114","13.23864"
"95.29800","4.48769","13.42634"
"95.29900","4.52433","13.60944"
"95.30000","4.56104","13.78807"
"95.30100","4.59781","13.96221"
"95.30200","4.63463","14.13182"
"95.30300","4.67149","14.29687"
"95.30400","4.70839","14.45755"
"95.30500","4.74531","14.61427"
"95.30600","4.78226","14.76717"
"95.30700","4.81923","14.91600"
"95.30800","4.85621","15.06020"
"95.30900","4.89321","15.19919"
"95.31000","4.93021","15.33245"
"95.31100","4.96723","15.45949"
"95.31200","5.00426","15.58044"
"95.31300","5.04129","15.69574"
"95.31400","5.07834","15.80556"
"95.31500","5.11539","15.90976"
"95.31600","5.15246","16.00805"
"95.31700","5.18953","16.10013"
"95.31800","5.22661","16.18597"
"95.31900","5.26371","16.26573"
"95.32000","5.30081","16.33968"
"95.32100","5.33793","16.40812"
"95.32200","5.37506","16.47129"
"95.32300","5.41221","16.52916"
"95.32400","5.44936","16.58168"
"95.32500","5.48654","16.62925"
"95.32600","5.52372","16.67234"
"95.32700","5.56092","16.71111"
"95.32800","5.59814","16.74575"
"95.32900","5.63537","16.77645"
"95.33000","5.67261","16.80311"
"95.33100","5.70987","16.82562"
"95.33200","5.74715","16.84400"
"95.33300","5.78443","16.85837"
"95.33400","5.82173","16.86895"
"95.33500","5.85905","16.87587"
"95.33600","5.89637","16.87925"
"95.33700","5.93371","16.87953"
"95.33800","5.97105","16.87733"
"95.33900","6.00840","16.87313"
"95.34000","6.04576","16.86731"
"95.34100","6.08313","16.86007"
"95.34200","6.12050","16.85099"
"95.34300","6.15788","16.83940"
"95.34400","6.19525","16.82499"
"95.34500","6.23263","16.80782"
"95.34600","6.27001","16.78791"
"95.34700","6.30739","16.76516"
"95.34800","6.34477","16.73944"
"95.34900","6.38215","16.71073"
"95.35000","6.41952","16.67916"
"95.35100","6.45689","16.64503"
"95.35200","6.49426","16.60862"
"95.35300","6.53162","16.57013"
"95.35400","6.56897","16.52987"
"95.35500","6.60632","16.48824"
"95.35600","6.64366","16.44557"
"95.35700","6.68100","16.40220"
"95.35800","6.71833","16.35825"
"95.35900","6.75565","16.31373"
"95.36000","6.79296","16.26875"
"95.36100","6.83026","16.22358"
"95.36200","6.86756","16.17844"
"95.36300","6.90484","16.13330"
"95.36400","6.94212","16.08819"
"95.36500","6.97938","16.04333"
"95.36600","7.01664","15.99908"
"95.36700","7.05388","15.95591"
"95.36800","7.09112","15.91399"
"95.36900","7.12834","15.87290"
"95.37000","7.16556","15.83189"
"95.37100","7.20277","15.79045"
"95.37200","7.23997","15.74853"
"95.37300","7.27716","15.70633"
"95.37400","7.31434","15.66433"
"95.37500","7.35152","15.62307"
"95.37600","7.38868","15.58282"
"95.37700","7.42585","15.54339"
"95.37800","7.46300","15.50411"
"95.37900","7.50015","15.46436"
"95.38000","7.53729","15.42404"
"95.38100","7.57443","15.38352"
"95.38200","7.61156","15.34327"
"95.38300","7.64869","15.30378"
"95.38400","7.68582","15.26550"
"95.38500","7.72294","15.22831"
"95.38600","7.76005","15.19159"
"95.38700","7.79716","15.15465"
"95.38800","7.83427","15.11693"
"95.38900","7.87138","15.07814"
"95.39000","7.90848","15.03847"
"95.39100","7.94558","14.99840"
"95.39200","7.98268","14.95829"
"95.39300","8.01977","14.91844"
"95.39400","8.05687","14.87909"
"95.39500","8.09396","14.84042"
"95.39600","8.13105","14.80280"
"95.39700","8.16814","14.76664"
"95.39800","8.20523","14.73208"
"95.39900","8.24231","14.69901"
"95.40000","8.27940","14.66729"
"95.40100","8.31648","14.63686"
"95.40200","8.35357","14.60751"
"95.40300","8.39065","14.57891"
"95.40400","8.42773","14.55082"
"95.40500","8.46480","14.52292"
"95.40600","8.50188","14.49476"
"95.40700","8.53895","14.46594"
"95.40800","8.57603","14.43634"
"95.40900","8.61310","14.40604"
"95.41000","8.65017","14.37515"
"95.41100","8.68724","14.34362"
"95.41200","8.72430","14.31116"
"95.41300","8.76137","14.27755"
"95.41400","8.79844","14.24243"
"95.41500","8.83550","14.20553"
"95.41600","8.87256","14.16701"
"95.41700","8.90962","14.12696"
"95.41800","8.94668","14.08519"
"95.41900","8.98374","14.04152"
"95.42000","9.02080","13.99570"
"95.42100","9.05786","13.94736"
"95.42200","9.09491","13.89608"
"95.42300","9.13197","13.84160"
"95.42400","9.16902","13.78403"
"95.42500","9.20607","13.72378"
"95.42600","9.24312","13.66144"
"95.42700","9.28016","13.59737"
"95.42800","9.31721","13.53163"
"95.42900","9.35425","13.46428"
"95.43000","9.39129","13.39558"
"95.43100","9.42833","13.32586"
"95.43200","9.46536","13.25534"
"95.43300","9.50240","13.18424"
"95.43400","9.53943","13.11283"
"95.43500","9.57646","13.04130"
"95.43600","9.61349","12.96961"
"95.43700","9.65052","12.89764"
"95.43800","9.68755","12.82539"
"95.43900","9.72457","12.75287"
"95.44000","9.76160","12.67985"
"95.44100","9.79862","12.60588"
"95.44200","9.83564","12.53061"
"95.44300","9.87266","12.45396"
"95.44400","9.90967","12.37609"
"95.44500","9.94669","12.29738"
"95.44600","9.98370","12.21817"
"95.44700","10.02071","12.13850"
"95.44800","10.05772","12.05826"
"95.44900","10.09474","11.97739"
"95.45000","10.13175","11.89598"
"95.45100","10.16876","11.81412"
"95.45200","10.20577","11.73198"
"95.45300","10.24277","11.64973"
"95.45400","10.27978","11.56741"
"95.45500","10.31679","11.48523"
"95.45600","10.35380","11.40346"
"95.45700","10.39081","11.32220"
"95.45800","10.42782","11.24165"
"95.45900","10.46483","11.16219"
"95.46000","10.50184","11.08392"
"95.46100","10.53885","11.00679"
"95.46200","10.57587","10.93086"
"95.46300","10.61288","10.85624"
"95.46400","10.64989","10.78295"
"95.46500","10.68690","10.71116"
"95.46600","10.72392","10.64105"
"95.46700","10.76093","10.57262"
"95.46800","10.79794","10.50570"
"95.46900","10.83495","10.44022"
"95.47000","10.87197","10.37609"
"95.47100","10.90898","10.31332"
"95.47200","10.94599","10.25214"
"95.47300","10.98300","10.19277"
"95.47400","11.02002","10.13533"
"95.47500","11.05703","10.07985"
"95.47600","11.09404","10.02608"
"95.47700","11.13106","9.97348"
"95.47800","11.16807","9.92163"
"95.47900","11.20508","9.87041"
"95.48000","11.24209","9.81980"
"95.48100","11.27911","9.76974"
"95.48200","11.31612","9.72018"
"95.48300","11.35313","9.67073"
"95.48400","11.39014","9.62087"
"95.48500","11.42715","9.57024"
"95.48600","11.46416","9.51869"
"95.48700","11.50117","9.46624"
"95.48800","11.53817","9.41325"
"95.48900","11.57518","9.36048"
"95.49000","11.61219","9.30864"
"95.49100","11.64919","9.25816"
"95.49200","11.68620","9.20896"
"95.49300","11.72321","9.16062"
"95.49400","11.76021","9.11284"
